0.000000	0.000000
0.000244	0.062500
0.000488	0.125000
0.000732	0.187500
0.000977	0.250000
0.001221	0.304687
0.001465	0.367187
0.001709	0.421875
0.001953	0.476562
0.002197	0.531250
0.002441	0.585937
0.002686	0.632812
0.002930	0.671875
0.003174	0.718750
0.003418	0.757812
0.003662	0.789062
0.003906	0.828125
0.004150	0.851562
0.004395	0.875000
0.004639	0.898437
0.004883	0.914062
0.005127	0.929687
0.005371	0.937500
0.005615	0.945312
0.005859	0.945312
0.006104	0.937500
0.006348	0.937500
0.006592	0.921875
0.006836	0.906250
0.007080	0.890625
0.007324	0.867187
0.007568	0.843750
0.007812	0.820312
0.008057	0.789062
0.008301	0.750000
0.008545	0.718750
0.008789	0.679687
0.009033	0.632812
0.009277	0.593750
0.009521	0.546875
0.009766	0.500000
0.010010	0.453125
0.010254	0.398437
0.010498	0.351562
0.010742	0.296875
0.010986	0.250000
0.011230	0.195312
0.011475	0.148437
0.011719	0.093750
0.011963	0.046875
0.012207	0.000000
0.012451	-0.046875
0.012695	-0.093750
0.012939	-0.140625
0.013184	-0.187500
0.013428	-0.226562
0.013672	-0.265625
0.013916	-0.304687
0.014160	-0.335937
0.014404	-0.367187
0.014648	-0.398437
0.014893	-0.429687
0.015137	-0.453125
0.015381	-0.468750
0.015625	-0.492187
0.015869	-0.507812
0.016113	-0.515625
0.016357	-0.531250
0.016602	-0.539062
0.016846	-0.539062
0.017090	-0.539062
0.017334	-0.539062
0.017578	-0.539062
0.017822	-0.531250
0.018066	-0.523437
0.018311	-0.507812
0.018555	-0.500000
0.018799	-0.484375
0.019043	-0.468750
0.019287	-0.445312
0.019531	-0.429687
0.019775	-0.406250
0.020020	-0.382812
0.020264	-0.359375
0.020508	-0.335937
0.020752	-0.312500
0.020996	-0.289062
0.021240	-0.265625
0.021484	-0.234375
0.021729	-0.210937
0.021973	-0.187500
0.022217	-0.164062
0.022461	-0.140625
0.022705	-0.117187
0.022949	-0.101562
0.023193	-0.078125
0.023437	-0.062500
0.023682	-0.039062
0.023926	-0.023437
0.024170	-0.007812
0.024414	0.000000
0.024658	0.015625
0.024902	0.023437
0.025146	0.031250
0.025391	0.031250
0.025635	0.039062
0.025879	0.039062
0.026123	0.039062
0.026367	0.039062
0.026611	0.039062
0.026855	0.031250
0.027100	0.023437
0.027344	0.015625
0.027588	0.007812
0.027832	0.000000
0.028076	-0.015625
0.028320	-0.023437
0.028564	-0.039062
0.028809	-0.054687
0.029053	-0.070312
0.029297	-0.078125
0.029541	-0.093750
0.029785	-0.109375
0.030029	-0.125000
0.030273	-0.140625
0.030518	-0.156250
0.030762	-0.164062
0.031006	-0.179687
