% U (Volt)	I (A)
-11.733500	-2.472661E-7
-11.725500	-2.641464E-7
-11.717500	-3.234018E-7
-11.709500	-1.796288E-7
-11.701500	-1.753215E-7
-11.693500	-2.387678E-7
-11.685500	-2.091983E-7
-11.677500	-3.149034E-7
-11.669500	-3.065215E-7
-11.661500	-3.107125E-7
-11.653500	-2.853340E-7
-11.645500	-4.332978E-7
-11.637500	-3.402820E-7
-11.629500	-3.445894E-7
-11.621500	-4.756730E-7
-11.613500	-4.080357E-7
-11.605500	-1.669396E-7
-11.597500	-2.387678E-7
-11.589500	-2.684537E-7
-11.581500	-2.303859E-7
-11.573500	-1.499429E-7
-11.565500	-2.050074E-7
-11.557500	-1.118751E-7
-11.549500	-2.472661E-7
-11.541500	-3.826572E-7
-11.533500	-5.686888E-7
-11.525500	-2.303859E-7
-11.517500	-4.544854E-7
-11.509500	-3.445894E-7
-11.501500	-2.514571E-7
-11.493500	-2.980232E-7
-11.485500	-2.514571E-7
-11.477500	-2.091983E-7
-11.469500	-1.584413E-7
-11.461500	-2.345769E-7
-11.453500	-2.050074E-7
-11.445500	-2.684537E-7
-11.437500	-2.768356E-7
-11.429500	-3.022142E-7
-11.421500	-3.192108E-7
-11.413500	-3.656605E-7
-11.405500	-5.094334E-7
-11.397500	-3.445894E-7
-11.389500	-3.910391E-7
-11.381000	-3.275927E-7
-11.373000	-1.965091E-7
-11.365000	-2.303859E-7
-11.357000	-3.149034E-7
-11.349000	-1.330627E-7
-11.341000	1.920853E-8
-11.333000	-3.445894E-7
-11.325000	-2.303859E-7
-11.317000	-1.118751E-7
-11.309000	-2.345769E-7
-11.301000	-2.599554E-7
-11.293000	-2.853340E-7
-11.285000	-3.910391E-7
-11.277000	-3.572786E-7
-11.269000	-2.599554E-7
-11.261000	-3.319001E-7
-11.253000	-3.275927E-7
-11.245000	-3.065215E-7
-11.237000	-3.572786E-7
-11.229000	-1.584413E-7
-11.221000	-2.387678E-7
-11.213000	1.920853E-8
-11.205000	-2.557645E-7
-11.197000	-3.234018E-7
-11.189000	-2.641464E-7
-11.181000	-2.557645E-7
-11.173000	-3.656605E-7
-11.165000	-3.402820E-7
-11.157000	-3.995374E-7
-11.149000	-1.499429E-7
-11.141000	-3.656605E-7
-11.133000	-1.923181E-7
