% Langmuir characteristic curve

% U (Volt)	I (A)
66.165001	-5.391194E-7
66.169998	-3.783498E-7
66.175003	-4.544854E-7
66.184998	-3.826572E-7
66.190002	-2.895249E-7
66.195000	-4.629837E-7
66.199997	-3.487803E-7
66.205002	-4.461035E-7
66.214996	-3.487803E-7
66.220001	-5.518086E-7
66.224998	-5.518086E-7
66.230003	-4.671747E-7
66.235001	-5.559996E-7
66.245003	-4.671747E-7
66.250000	-3.995374E-7
66.254997	-2.895249E-7
66.260002	-3.360910E-7
66.264999	-1.373701E-7
66.275002	-2.345769E-7
66.279999	-2.472661E-7
66.285004	-2.430752E-7
66.290001	-3.529713E-7
66.294998	-3.149034E-7
66.305000	-4.080357E-7
66.309998	-5.433103E-7
66.315002	-4.968606E-7
66.320000	-6.067567E-7
66.324997	-6.448245E-7
66.334999	-4.883623E-7
66.339996	-4.376052E-7
66.345001	-3.656605E-7
66.349998	-3.445894E-7
66.355003	-3.319001E-7
66.364998	-3.319001E-7
66.370003	-2.853340E-7
66.375000	-3.868481E-7
66.379997	-3.275927E-7
66.385002	-4.968606E-7
66.394997	-3.826572E-7
66.400002	-4.629837E-7
66.404999	-5.264301E-7
66.410004	-4.461035E-7
66.415001	-6.828923E-7
66.425003	-4.376052E-7
66.430000	-4.883623E-7
66.434998	-4.122267E-7
66.440002	-2.768356E-7
66.445000	-2.599554E-7
66.455002	-4.925532E-7
66.459999	-2.430752E-7
66.464996	-2.557645E-7
66.470001	-3.868481E-7
66.474998	-2.091983E-7
66.485001	-4.461035E-7
66.489998	-5.898764E-7
66.495003	-5.306210E-7
66.500000	-5.095499E-7
66.504997	-6.152550E-7
66.514999	-4.587928E-7
66.519997	-4.164176E-7
66.525002	-3.741588E-7
66.529999	-2.303859E-7
66.535004	-2.768356E-7
66.544998	-1.288718E-7
66.550003	-2.726447E-7
66.555000	-2.811430E-7
66.559998	-4.841713E-7
66.565002	-4.037283E-7
66.574997	-3.783498E-7
66.580002	-5.179318E-7
66.584999	-5.518086E-7
66.589996	-3.910391E-7
66.595001	-5.601905E-7
66.605003	-6.490154E-7
66.610001	-2.895249E-7
66.614998	-4.291069E-7
66.620003	-3.445894E-7
66.625000	-2.430752E-7
66.635002	-4.376052E-7
66.639999	-2.303859E-7
66.644997	-3.868481E-7
66.650002	-3.868481E-7
66.654999	-2.135057E-7
66.665001	-3.699679E-7
66.669998	-4.756730E-7
66.675003	-4.502945E-7
66.680000	-6.363261E-7
66.684998	-7.040799E-7
66.695000	-4.883623E-7
66.699997	-2.895249E-7
66.705002	-3.360910E-7
66.709999	-3.402820E-7
66.714996	-3.065215E-7
66.724998	-1.542503E-7
66.730003	-2.515735E-7
66.735001	-2.303859E-7
66.739998	-3.192108E-7
66.745003	-3.529713E-7
66.754997	-3.192108E-7
66.760002	-4.037283E-7
66.764999	-3.022142E-7
66.769997	-4.883623E-7
66.775002	-4.502945E-7
66.785004	-4.883623E-7
66.790001	-5.264301E-7
66.794998	-4.587928E-7
66.800003	-5.137408E-7
66.805000	-3.614696E-7
66.815002	-2.684537E-7
66.820000	-2.768356E-7
66.824997	-4.037283E-7
66.830002	-3.107125E-7
66.834999	-2.726447E-7
66.845001	-4.461035E-7
66.849998	-2.176967E-7
66.855003	-4.164176E-7
66.860001	-5.306210E-7
66.864998	-4.587928E-7
66.875000	-5.518086E-7
66.879997	-4.376052E-7
66.885002	-4.417961E-7
66.889999	-3.953464E-7
66.894997	-1.669396E-7
66.904999	-3.234018E-7
66.910004	-2.642628E-7
66.915001	-3.107125E-7
66.919998	-3.234018E-7
66.925003	-2.811430E-7
66.934998	-2.980232E-7
66.940002	-5.518086E-7
66.945000	-4.925532E-7
66.949997	-4.714821E-7
66.955002	-6.067567E-7
66.964996	-3.107125E-7
66.970001	-4.756730E-7
66.974998	-4.671747E-7
66.980003	-2.388842E-7
66.985001	-4.587928E-7
66.995003	-2.515735E-7
67.000000	-3.319001E-7
67.004997	-2.726447E-7
67.010002	-2.768356E-7
67.014999	-4.629837E-7
67.025002	-3.319001E-7
67.029999	-2.303859E-7
67.035004	-4.841713E-7
67.040001	-6.194459E-7
67.044998	-4.249159E-7
67.055000	-4.968606E-7
67.059998	-5.264301E-7
67.065002	-4.968606E-7
67.070000	-4.249159E-7
67.080002	-3.614696E-7
67.084999	-2.388842E-7
67.089996	-2.895249E-7
67.095001	-2.472661E-7
67.099998	-3.656605E-7
67.110001	-4.080357E-7
67.114998	-2.091983E-7
67.120003	-3.656605E-7
67.125000	-5.179318E-7
67.129997	-6.490154E-7
67.139999	-3.868481E-7
67.144997	-5.898764E-7
67.150002	-5.728798E-7
67.154999	-5.559996E-7
67.160004	-3.783498E-7
67.169998	-3.529713E-7
67.175003	-2.853340E-7
67.180000	-3.319001E-7
67.184998	-1.076842E-7
67.190002	-4.249159E-7
67.199997	-4.544854E-7
67.205002	-5.391194E-7
67.209999	-6.406335E-7
67.214996	-4.671747E-7
67.220001	-6.363261E-7
67.230003	-5.771872E-7
67.235001	-4.587928E-7
67.239998	-5.391194E-7
67.245003	-5.179318E-7
67.250000	-3.741588E-7
67.260002	-4.671747E-7
67.264999	-3.234018E-7
67.269997	-4.841713E-7
67.275002	-3.065215E-7
67.279999	-9.499490E-8
67.290001	-3.022142E-7
67.294998	-3.149034E-7
67.300003	-5.264301E-7
67.305000	-5.264301E-7
67.309998	-5.179318E-7
67.320000	-5.222391E-7
67.324997	-4.841713E-7
67.330002	-5.475013E-7
67.334999	-4.544854E-7
67.339996	-4.756730E-7
67.349998	-3.826572E-7
67.355003	-4.461035E-7
67.360001	-2.388842E-7
67.364998	-4.334142E-7
67.370003	-2.684537E-7
67.379997	-2.938323E-7
67.385002	-3.275927E-7
67.389999	-4.164176E-7
67.394997	-2.472661E-7
67.400002	-4.714821E-7
67.410004	-4.207250E-7
67.415001	-6.490154E-7
67.419998	-4.883623E-7
67.425003	-4.756730E-7
67.430000	-4.756730E-7
67.440002	-3.783498E-7
67.445000	-2.853340E-7
67.449997	-2.980232E-7
67.455002	-3.995374E-7
67.459999	-8.661300E-8
67.470001	-2.768356E-7
67.474998	-6.533228E-7
67.480003	-5.391194E-7
67.485001	-6.321352E-7
67.489998	-4.841713E-7
67.500000	-5.222391E-7
67.504997	-4.291069E-7
67.510002	-4.714821E-7
67.514999	-5.771872E-7
67.519997	-4.249159E-7
67.529999	-1.754379E-7
67.535004	-3.826572E-7
67.540001	-2.388842E-7
67.544998	-2.345769E-7
67.550003	-2.557645E-7
67.559998	-3.360910E-7
67.565002	-1.923181E-7
67.570000	-3.445894E-7
67.574997	-2.345769E-7
67.580002	-5.052425E-7
67.589996	-5.179318E-7
67.595001	-3.065215E-7
67.599998	-5.179318E-7
67.605003	-4.080357E-7
67.610001	-3.445894E-7
67.620003	-3.360910E-7
67.625000	-3.572786E-7
67.629997	-3.319001E-7
67.635002	-3.360910E-7
67.639999	-3.275927E-7
67.650002	-3.529713E-7
67.654999	-3.319001E-7
67.660004	-5.391194E-7
67.665001	-3.360910E-7
67.669998	-4.587928E-7
67.680000	-4.671747E-7
67.684998	-2.938323E-7
67.690002	-5.052425E-7
67.695000	-6.448245E-7
67.699997	-3.783498E-7
67.709999	-4.502945E-7
67.714996	-3.656605E-7
67.720001	-2.684537E-7
67.724998	-2.388842E-7
67.730003	-3.402820E-7
67.739998	-4.502945E-7
67.745003	-4.417961E-7
67.750000	-4.841713E-7
67.754997	-4.164176E-7
67.760002	-4.629837E-7
67.769997	-3.149034E-7
67.775002	-5.222391E-7
67.779999	-5.264301E-7
67.785004	-2.895249E-7
67.790001	-4.587928E-7
67.800003	-4.502945E-7
67.805000	-2.261950E-7
67.809998	-3.107125E-7
67.815002	-1.161825E-7
67.820000	-4.376052E-7
67.830002	-3.953464E-7
67.834999	-2.811430E-7
67.839996	-4.376052E-7
67.845001	-3.234018E-7
67.849998	-5.010515E-7
67.860001	-4.164176E-7
67.864998	-5.137408E-7
67.870003	-5.433103E-7
67.875000	-4.587928E-7
67.879997	-4.376052E-7
67.889999	-4.291069E-7
67.894997	-3.234018E-7
67.900002	-3.360910E-7
67.904999	-4.798640E-7
67.910004	-2.176967E-7
67.919998	-3.234018E-7
67.925003	-4.376052E-7
67.930000	-3.022142E-7
67.934998	-4.080357E-7
67.940002	-4.756730E-7
67.949997	-2.811430E-7
67.955002	-4.502945E-7
67.959999	-4.164176E-7
67.964996	-4.587928E-7
67.970001	-4.502945E-7
67.980003	-4.207250E-7
67.985001	-3.783498E-7
67.989998	-2.811430E-7
67.995003	-3.741588E-7
68.000000	-4.122267E-7
68.010002	-3.741588E-7
68.014999	-3.107125E-7
68.019997	-4.080357E-7
68.025002	-3.234018E-7
68.029999	-3.107125E-7
68.040001	-4.671747E-7
68.044998	-4.249159E-7
68.050003	-5.940674E-7
68.055000	-4.798640E-7
68.059998	-5.052425E-7
68.070000	-5.010515E-7
68.074997	-3.319001E-7
68.080002	-3.783498E-7
68.084999	-2.472661E-7
68.089996	-2.642628E-7
68.099998	-3.995374E-7
68.105003	-1.034932E-7
68.110001	-4.502945E-7
68.114998	-3.614696E-7
68.120003	-3.402820E-7
68.129997	-4.544854E-7
68.135002	-5.264301E-7
68.139999	-6.152550E-7
68.144997	-8.224742E-7
68.150002	-4.968606E-7
68.160004	-3.995374E-7
68.165001	-3.783498E-7
68.169998	-3.445894E-7
68.175003	-4.080357E-7
68.180000	-3.741588E-7
68.190002	-2.599554E-7
68.195000	-3.022142E-7
68.199997	-1.330627E-7
68.205002	-2.599554E-7
68.209999	-5.601905E-7
68.220001	-4.544854E-7
68.224998	-5.095499E-7
68.230003	-5.264301E-7
68.235001	-5.010515E-7
68.239998	-4.756730E-7
68.250000	-3.149034E-7
68.254997	-2.895249E-7
68.260002	-3.192108E-7
68.264999	-1.161825E-7
68.269997	-2.811430E-7
68.279999	-2.176967E-7
68.285004	-2.853340E-7
68.290001	-3.572786E-7
68.294998	-4.376052E-7
68.300003	-4.207250E-7
68.309998	-4.968606E-7
68.315002	-3.022142E-7
68.320000	-4.249159E-7
68.324997	-5.095499E-7
68.330002	-4.080357E-7
68.339996	-4.207250E-7
68.345001	-4.291069E-7
68.349998	-1.584413E-7
68.355003	-5.940674E-7
68.360001	-3.529713E-7
68.370003	-1.965091E-7
68.375000	-2.345769E-7
68.379997	-1.246808E-7
68.385002	-4.417961E-7
68.389999	-3.953464E-7
68.400002	-4.037283E-7
68.404999	-4.461035E-7
68.410004	-5.095499E-7
68.415001	-5.095499E-7
68.419998	-5.982583E-7
68.430000	-5.137408E-7
68.434998	-2.684537E-7
68.440002	-3.868481E-7
68.445000	-9.930227E-8
68.449997	-3.529713E-7
68.459999	-2.853340E-7
68.464996	-2.135057E-7
68.470001	-3.826572E-7
68.474998	-3.192108E-7
68.485001	-3.319001E-7
68.489998	-4.798640E-7
68.495003	-6.109476E-7
68.500000	-4.714821E-7
68.504997	-5.179318E-7
68.514999	-2.853340E-7
68.519997	-5.348120E-7
68.525002	-5.095499E-7
68.529999	-3.402820E-7
68.535004	-2.938323E-7
68.544998	-3.022142E-7
68.550003	-2.726447E-7
68.555000	-1.330627E-7
68.559998	-2.218876E-7
68.565002	-4.461035E-7
68.574997	-3.572786E-7
68.580002	-2.768356E-7
68.584999	-5.264301E-7
68.589996	-4.798640E-7
68.595001	-5.137408E-7
68.605003	-6.109476E-7
68.610001	-4.037283E-7
68.614998	-5.264301E-7
68.620003	-1.796288E-7
68.625000	-3.022142E-7
68.635002	-4.164176E-7
68.639999	-4.080357E-7
68.644997	-3.614696E-7
68.650002	-2.599554E-7
68.654999	-2.938323E-7
68.665001	-3.529713E-7
68.669998	-4.122267E-7
68.675003	-4.122267E-7
68.680000	-4.671747E-7
68.684998	-5.137408E-7
68.695000	-6.109476E-7
68.699997	-5.982583E-7
68.705002	-4.122267E-7
68.709999	-3.275927E-7
68.714996	-4.544854E-7
68.724998	-3.065215E-7
68.730003	-3.910391E-7
68.735001	-2.853340E-7
68.739998	-4.249159E-7
68.745003	-2.726447E-7
68.754997	-3.234018E-7
68.760002	-4.080357E-7
68.764999	-4.376052E-7
68.769997	-4.207250E-7
68.775002	-3.699679E-7
68.785004	-4.037283E-7
68.790001	-4.756730E-7
68.794998	-3.319001E-7
68.800003	-4.671747E-7
68.805000	-3.572786E-7
68.815002	-2.684537E-7
68.820000	-2.599554E-7
68.824997	-2.853340E-7
68.830002	-5.982583E-7
68.834999	-2.472661E-7
68.845001	-3.319001E-7
68.849998	-2.176967E-7
68.855003	-5.137408E-7
68.860001	-2.811430E-7
68.864998	-5.095499E-7
68.875000	-6.109476E-7
68.879997	-5.052425E-7
68.885002	-4.037283E-7
68.889999	-3.065215E-7
68.894997	-4.502945E-7
68.904999	-4.122267E-7
68.910004	-2.388842E-7
68.915001	-2.515735E-7
68.919998	-2.515735E-7
68.925003	-2.726447E-7
68.934998	-3.614696E-7
68.940002	-3.614696E-7
68.945000	-4.376052E-7
68.949997	-5.391194E-7
68.955002	-6.321352E-7
68.964996	-5.222391E-7
68.970001	-4.756730E-7
68.974998	-3.699679E-7
68.980003	-2.008164E-7
68.985001	-3.319001E-7
68.995003	-3.319001E-7
69.000000	-2.345769E-7
69.004997	-4.004687E-8
69.010002	-3.699679E-7
69.014999	-3.699679E-7
69.025002	-6.152550E-7
69.029999	-3.234018E-7
69.035004	-4.461035E-7
69.040001	-2.811430E-7
69.044998	-3.953464E-7
69.055000	-4.925532E-7
69.059998	-4.925532E-7
69.065002	-3.953464E-7
69.070000	-5.010515E-7
69.074997	-4.080357E-7
69.084999	-3.910391E-7
69.089996	-2.218876E-7
69.095001	-1.796288E-7
69.099998	-2.261950E-7
69.105003	-3.529713E-7
69.114998	-3.656605E-7
69.120003	-1.838198E-7
69.125000	-5.559996E-7
69.129997	-4.587928E-7
69.135002	-4.798640E-7
69.144997	-4.756730E-7
69.150002	-2.726447E-7
69.154999	-3.741588E-7
69.160004	-4.376052E-7
69.165001	-1.669396E-7
69.175003	-3.572786E-7
69.180000	-3.234018E-7
69.184998	-1.965091E-7
69.190002	-1.203734E-7
69.195000	-3.487803E-7
69.205002	-2.557645E-7
69.209999	-3.107125E-7
69.214996	-2.684537E-7
69.220001	-4.417961E-7
69.224998	-4.249159E-7
69.235001	-6.194459E-7
69.239998	-5.264301E-7
69.245003	-4.122267E-7
69.250000	-3.022142E-7
69.254997	-2.980232E-7
69.264999	-6.542541E-8
69.269997	-3.275927E-7
69.275002	-4.207250E-7
69.279999	-6.961636E-8
69.285004	-3.868481E-7
69.294998	-2.938323E-7
69.300003	-3.572786E-7
69.305000	-4.756730E-7
69.309998	-4.417961E-7
69.315002	-6.109476E-7
69.324997	-6.448245E-7
69.330002	-4.671747E-7
69.334999	-4.798640E-7
69.339996	-4.925532E-7
69.345001	-1.711305E-7
69.355003	-3.192108E-7
69.360001	-3.868481E-7
69.364998	-2.176967E-7
69.370003	-3.022142E-7
69.375000	-2.726447E-7
69.385002	-3.741588E-7
69.389999	-5.095499E-7
69.394997	-4.334142E-7
69.400002	-4.037283E-7
69.404999	-5.179318E-7
69.415001	-2.895249E-7
69.419998	-4.968606E-7
69.425003	-5.264301E-7
69.430000	-2.938323E-7
69.434998	-3.529713E-7
69.445000	-4.883623E-7
69.449997	-2.811430E-7
69.455002	-2.430752E-7
69.459999	-3.910391E-7
69.464996	-2.135057E-7
69.474998	-2.388842E-7
69.480003	-3.699679E-7
69.485001	-7.209601E-7
69.489998	-4.249159E-7
69.495003	-4.629837E-7
69.504997	-2.895249E-7
69.510002	-2.726447E-7
69.514999	-4.883623E-7
69.519997	-1.923181E-7
69.525002	-3.022142E-7
69.535004	-5.898764E-7
69.540001	-3.741588E-7
69.544998	-3.699679E-7
69.550003	-1.415610E-7
69.555000	-3.910391E-7
69.565002	-2.642628E-7
69.570000	-3.699679E-7
69.574997	-4.376052E-7
69.580002	-3.741588E-7
69.584999	-4.756730E-7
69.595001	-4.841713E-7
69.599998	-4.714821E-7
69.605003	-4.841713E-7
69.610001	-3.826572E-7
69.614998	-4.037283E-7
69.625000	-2.811430E-7
69.629997	-3.699679E-7
69.635002	-3.022142E-7
69.639999	-4.080357E-7
69.644997	-2.515735E-7
69.654999	-2.684537E-7
69.660004	-3.741588E-7
69.665001	-3.022142E-7
69.669998	-4.417961E-7
69.675003	-6.194459E-7
69.684998	-4.417961E-7
69.690002	-5.010515E-7
69.695000	-5.686888E-7
69.699997	-3.445894E-7
69.705002	-4.925532E-7
69.714996	-1.457520E-7
69.720001	-2.853340E-7
69.724998	-2.599554E-7
69.730003	-2.430752E-7
69.735001	-2.726447E-7
69.745003	-2.515735E-7
69.750000	-3.656605E-7
69.754997	-2.938323E-7
69.760002	-2.303859E-7
69.764999	-5.179318E-7
69.775002	-5.391194E-7
69.779999	-2.726447E-7
69.785004	-4.714821E-7
69.790001	-5.264301E-7
69.794998	-2.980232E-7
69.805000	-3.065215E-7
69.809998	-3.487803E-7
69.815002	-3.360910E-7
69.820000	-2.557645E-7
69.824997	-3.149034E-7
69.834999	-2.853340E-7
69.839996	-4.502945E-7
69.845001	-1.627486E-7
69.849998	-3.826572E-7
69.860001	-3.826572E-7
69.864998	-4.291069E-7
69.870003	-5.771872E-7
69.875000	-4.714821E-7
69.879997	-3.868481E-7
69.889999	-3.107125E-7
69.894997	-2.135057E-7
69.900002	-2.472661E-7
69.904999	-2.684537E-7
69.910004	-7.392373E-8
69.919998	-1.923181E-7
69.925003	-2.303859E-7
69.930000	-3.402820E-7
69.934998	-4.925532E-7
69.940002	-3.741588E-7
69.949997	-4.629837E-7
69.955002	-5.728798E-7
69.959999	-5.264301E-7
69.964996	-3.910391E-7
69.970001	-3.445894E-7
69.980003	-3.022142E-7
69.985001	-3.783498E-7
69.989998	-2.642628E-7
69.995003	-2.726447E-7
70.000000	-4.004687E-8
70.010002	-2.345769E-7
70.014999	-2.008164E-7
70.019997	-2.303859E-7
70.025002	-5.222391E-7
70.029999	-3.572786E-7
70.040001	-4.376052E-7
70.044998	-3.783498E-7
70.050003	-3.995374E-7
70.055000	-4.334142E-7
70.059998	-4.968606E-7
70.070000	-3.360910E-7
70.074997	-4.671747E-7
70.080002	-2.853340E-7
70.084999	-4.854519E-8
70.089996	-2.811430E-7
70.099998	-1.711305E-7
70.105003	-3.572786E-7
70.110001	-2.853340E-7
70.114998	-3.953464E-7
70.120003	-4.122267E-7
70.129997	-4.334142E-7
70.135002	-2.345769E-7
70.139999	-4.883623E-7
70.144997	-5.728798E-7
70.150002	-2.388842E-7
70.160004	-4.376052E-7
70.165001	-4.671747E-7
70.169998	-2.726447E-7
70.175003	-3.868481E-7
70.180000	-1.796288E-7
70.190002	-2.684537E-7
70.195000	-2.980232E-7
70.199997	-1.076842E-7
70.205002	-3.699679E-7
70.209999	-3.022142E-7
70.220001	-4.037283E-7
70.224998	-4.798640E-7
70.230003	-4.756730E-7
70.235001	-3.614696E-7
70.239998	-3.826572E-7
70.250000	-3.319001E-7
70.254997	-2.768356E-7
70.260002	-2.684537E-7
70.264999	-6.123446E-8
70.269997	-3.022142E-7
70.279999	-2.091983E-7
70.285004	-3.022142E-7
70.290001	-2.345769E-7
70.294998	-3.360910E-7
70.300003	-5.222391E-7
70.309998	-4.334142E-7
70.315002	-4.798640E-7
70.320000	-4.207250E-7
70.324997	-4.249159E-7
70.330002	-5.179318E-7
70.339996	-4.502945E-7
70.345001	-2.938323E-7
70.349998	-3.953464E-7
70.355003	-1.796288E-7
70.360001	-2.515735E-7
70.370003	-1.711305E-7
70.375000	-2.557645E-7
70.379997	-2.345769E-7
70.385002	-2.599554E-7
70.389999	-3.741588E-7
70.400002	-4.080357E-7
70.404999	-2.768356E-7
70.410004	-4.037283E-7
70.415001	-3.699679E-7
70.419998	-2.388842E-7
70.430000	-3.529713E-7
70.434998	-4.544854E-7
70.440002	-3.192108E-7
70.445000	-2.472661E-7
70.449997	-3.107125E-7
70.459999	-1.838198E-7
70.464996	-2.176967E-7
70.470001	-1.711305E-7
70.474998	-2.768356E-7
70.480003	-3.910391E-7
70.489998	-4.587928E-7
70.495003	-4.249159E-7
70.500000	-4.207250E-7
70.504997	-4.629837E-7
70.510002	-5.348120E-7
70.519997	-2.261950E-7
70.525002	-4.587928E-7
70.529999	-3.234018E-7
70.535004	-4.417961E-7
70.540001	-1.711305E-7
70.550003	-2.008164E-7
70.555000	-4.629837E-7
70.559998	-1.669396E-7
70.565002	-3.614696E-7
70.570000	-3.487803E-7
70.580002	-5.052425E-7
70.584999	-6.067567E-7
70.589996	-3.783498E-7
70.595001	-4.122267E-7
70.599998	-4.714821E-7
70.610001	-5.264301E-7
70.614998	-3.192108E-7
70.620003	-3.445894E-7
70.625000	-2.050074E-7
70.629997	-2.303859E-7
70.639999	-2.599554E-7
70.644997	-2.050074E-7
70.650002	-2.261950E-7
70.654999	-3.402820E-7
70.660004	-3.868481E-7
70.669998	-4.671747E-7
70.675003	-3.910391E-7
70.680000	-5.433103E-7
70.684998	-4.925532E-7
70.690002	-4.841713E-7
70.699997	-2.218876E-7
70.705002	-2.980232E-7
70.709999	-2.938323E-7
70.714996	-4.080357E-7
70.720001	-2.135057E-7
70.730003	-4.544854E-7
70.735001	-2.515735E-7
70.739998	-3.107125E-7
70.745003	-7.811468E-8
70.750000	-2.853340E-7
70.760002	-3.699679E-7
70.764999	-2.135057E-7
70.769997	-4.249159E-7
70.775002	-3.953464E-7
70.779999	-4.671747E-7
70.790001	-5.518086E-7
70.794998	-3.953464E-7
70.800003	-2.726447E-7
70.805000	-2.938323E-7
70.809998	-3.319001E-7
70.820000	-2.430752E-7
70.824997	-2.050074E-7
70.830002	-4.854519E-8
70.834999	-2.684537E-7
70.839996	-3.275927E-7
70.849998	-2.599554E-7
70.855003	-3.656605E-7
70.860001	-5.518086E-7
70.864998	-4.249159E-7
70.870003	-3.699679E-7
70.879997	-4.925532E-7
70.885002	-3.529713E-7
70.889999	-3.234018E-7
70.894997	-1.161825E-7
70.900002	-3.275927E-7
70.910004	-3.192108E-7
70.915001	-2.345769E-7
70.919998	-2.316665E-8
70.925003	-1.965091E-7
70.930000	-3.614696E-7
70.940002	-3.868481E-7
70.945000	-3.445894E-7
70.949997	-4.417961E-7
70.955002	-3.826572E-7
70.959999	-4.587928E-7
70.970001	-4.249159E-7
70.974998	-5.391194E-7
