% Langmuir characteristic curve

% U (Volt)	I (A)
65.489998	-4.459871E-7
65.500000	-5.094334E-7
65.504997	-3.064051E-7
65.510002	-4.332978E-7
65.514999	-4.121102E-7
65.519997	-2.556480E-7
65.529999	-3.275927E-7
65.535004	-3.190944E-7
65.540001	-2.810266E-7
65.544998	-2.514571E-7
65.550003	-3.867317E-7
65.559998	-2.175802E-7
65.565002	-2.852175E-7
65.570000	-3.444729E-7
65.574997	-2.175802E-7
65.580002	-6.024493E-7
65.589996	-6.108312E-7
65.595001	-6.151386E-7
65.599998	-4.755566E-7
65.605003	-4.882459E-7
65.610001	-4.289905E-7
65.620003	-3.190944E-7
65.625000	-3.190944E-7
65.629997	-3.444729E-7
65.635002	-1.160661E-7
65.639999	-3.105961E-7
65.650002	-3.022142E-7
65.654999	-3.444729E-7
65.660004	-3.613532E-7
65.665001	-3.571622E-7
65.669998	-4.037283E-7
65.680000	-5.009351E-7
65.684998	-3.613532E-7
65.690002	-4.079193E-7
65.695000	-4.840549E-7
65.705002	-3.994210E-7
65.709999	-3.698515E-7
65.714996	-3.825407E-7
65.720001	-2.429588E-7
65.724998	-3.740424E-7
65.735001	-2.514571E-7
65.739998	-3.867317E-7
65.745003	-3.486639E-7
65.750000	-3.359746E-7
65.754997	-4.163012E-7
65.764999	-3.825407E-7
65.769997	-4.628673E-7
65.775002	-4.289905E-7
65.779999	-4.289905E-7
65.785004	-6.024493E-7
65.794998	-2.598390E-7
65.800003	-4.501780E-7
65.805000	-4.924368E-7
65.809998	-3.359746E-7
65.815002	-3.994210E-7
65.824997	-1.838198E-7
65.830002	-3.275927E-7
65.834999	-4.079193E-7
65.839996	-3.402820E-7
65.845001	-5.094334E-7
65.855003	-3.952300E-7
65.860001	-5.009351E-7
65.864998	-4.882459E-7
65.870003	-6.066402E-7
65.875000	-4.670583E-7
65.885002	-4.037283E-7
65.889999	-5.812617E-7
65.894997	-2.091983E-7
65.900002	-3.571622E-7
65.904999	-3.190944E-7
65.915001	-3.317837E-7
65.919998	-3.656605E-7
65.925003	-3.825407E-7
65.930000	-4.628673E-7
65.934998	-4.289905E-7
65.945000	-3.952300E-7
65.949997	-4.247995E-7
65.955002	-2.979068E-7
65.959999	-4.247995E-7
65.964996	-4.924368E-7
65.974998	-4.459871E-7
65.980003	-3.910391E-7
65.985001	-2.387678E-7
65.989998	-3.359746E-7
65.995003	-2.387678E-7
66.004997	-4.037283E-7
66.010002	-2.852175E-7
66.014999	-2.979068E-7
66.019997	-1.160661E-7
66.025002	-3.149034E-7
66.035004	-3.317837E-7
66.040001	-5.558832E-7
66.044998	-6.488990E-7
66.050003	-4.416797E-7
66.055000	-3.994210E-7
66.065002	-5.939510E-7
66.070000	-2.387678E-7
66.074997	-4.713656E-7
66.080002	-3.529713E-7
66.084999	-1.203734E-7
66.095001	-2.260786E-7
66.099998	-2.852175E-7
66.105003	-2.725283E-7
66.110001	-3.698515E-7
66.114998	-3.910391E-7
66.125000	-3.317837E-7
66.129997	-3.825407E-7
66.135002	-4.121102E-7
66.139999	-6.193295E-7
66.144997	-6.700866E-7
66.154999	-2.852175E-7
66.160004	-5.855691E-7
66.165001	-5.094334E-7
66.169998	-3.275927E-7
66.175003	-2.768356E-7
66.184998	-3.402820E-7
66.190002	-2.302695E-7
66.195000	-1.160661E-7
66.199997	-1.160661E-7
66.205002	-2.556480E-7
66.214996	-2.598390E-7
66.220001	-5.136244E-7
66.224998	-5.475013E-7
66.230003	-5.051261E-7
66.235001	-4.247995E-7
66.245003	-3.825407E-7
66.250000	-4.459871E-7
66.254997	-3.105961E-7
66.260002	-4.882459E-7
66.264999	-3.317837E-7
66.275002	-2.810266E-7
66.279999	-2.175802E-7
66.285004	-4.121102E-7
66.290001	-3.275927E-7
66.294998	-4.332978E-7
66.305000	-3.571622E-7
66.309998	-4.247995E-7
66.315002	-3.910391E-7
66.320000	-5.770708E-7
66.324997	-2.895249E-7
66.334999	-4.416797E-7
66.339996	-5.009351E-7
66.345001	-3.444729E-7
66.349998	-3.910391E-7
66.355003	-4.374888E-7
66.364998	-2.091983E-7
66.370003	-2.979068E-7
66.375000	-1.033768E-7
66.379997	-6.066402E-7
66.385002	-3.190944E-7
66.394997	-2.937159E-7
66.400002	-4.374888E-7
66.404999	-4.247995E-7
66.410004	-5.051261E-7
66.415001	-5.982583E-7
66.425003	-2.895249E-7
66.430000	-4.543690E-7
66.434998	-3.994210E-7
66.440002	-3.486639E-7
66.445000	-2.387678E-7
66.455002	-3.022142E-7
66.459999	-2.007000E-7
66.464996	-2.217712E-7
66.470001	-2.217712E-7
66.474998	-4.037283E-7
66.485001	-4.416797E-7
66.489998	-3.613532E-7
66.495003	-4.713656E-7
66.500000	-4.079193E-7
66.504997	-3.275927E-7
66.514999	-4.586764E-7
66.519997	-5.770708E-7
66.525002	-5.770708E-7
66.529999	-2.641464E-7
66.535004	-3.444729E-7
66.544998	-2.260786E-7
66.550003	-2.598390E-7
66.555000	-8.230563E-8
66.559998	-2.768356E-7
66.565002	-3.317837E-7
66.574997	-3.444729E-7
66.580002	-3.529713E-7
66.584999	-3.825407E-7
66.589996	-3.105961E-7
66.595001	-5.770708E-7
66.605003	-3.994210E-7
66.610001	-4.332978E-7
66.614998	-3.910391E-7
66.620003	-2.852175E-7
66.625000	-3.994210E-7
66.635002	-2.895249E-7
66.639999	-3.402820E-7
66.644997	-1.203734E-7
66.650002	-2.810266E-7
66.654999	-2.598390E-7
66.665001	-3.994210E-7
66.669998	-2.937159E-7
66.675003	-4.121102E-7
66.680000	-4.374888E-7
66.684998	-4.797475E-7
66.695000	-3.910391E-7
66.699997	-3.190944E-7
66.705002	-2.387678E-7
66.709999	-3.149034E-7
66.714996	-2.387678E-7
66.724998	-3.275927E-7
66.730003	-6.530900E-8
66.735001	-2.895249E-7
66.739998	-2.133893E-7
66.745003	-2.260786E-7
66.754997	-4.163012E-7
66.760002	-3.486639E-7
66.764999	-4.121102E-7
66.769997	-5.939510E-7
66.775002	-4.628673E-7
66.785004	-4.501780E-7
66.790001	-5.897600E-7
66.794998	-5.431939E-7
66.800003	-3.571622E-7
66.805000	-3.656605E-7
66.815002	-3.444729E-7
66.820000	-3.149034E-7
66.824997	-2.598390E-7
66.830002	-1.795124E-7
66.834999	-3.910391E-7
66.845001	-3.402820E-7
66.849998	-4.206086E-7
66.855003	-5.770708E-7
66.860001	-5.601905E-7
66.864998	-4.037283E-7
66.875000	-5.516922E-7
66.879997	-4.755566E-7
66.885002	-4.501780E-7
66.889999	-2.937159E-7
66.894997	-4.374888E-7
66.904999	-2.768356E-7
66.910004	-2.895249E-7
66.915001	-2.217712E-7
66.919998	-3.105961E-7
66.925003	-3.402820E-7
66.934998	-5.009351E-7
66.940002	-3.486639E-7
66.945000	-4.416797E-7
66.949997	-4.797475E-7
66.955002	-3.402820E-7
66.964996	-4.332978E-7
66.970001	-5.009351E-7
66.974998	-4.079193E-7
66.980003	-4.586764E-7
66.985001	-2.937159E-7
66.995003	-2.683373E-7
67.000000	-3.783498E-7
67.004997	-3.867317E-7
67.010002	-3.571622E-7
67.014999	-3.149034E-7
67.025002	-3.275927E-7
67.029999	-2.979068E-7
67.035004	-4.374888E-7
67.040001	-4.670583E-7
67.044998	-3.232853E-7
67.055000	-4.543690E-7
67.059998	-4.121102E-7
67.065002	-3.740424E-7
67.070000	-3.698515E-7
67.080002	-3.910391E-7
67.084999	-2.810266E-7
67.089996	-1.795124E-7
67.095001	-3.317837E-7
67.099998	-3.190944E-7
67.110001	-2.725283E-7
67.114998	-3.402820E-7
67.120003	-3.022142E-7
67.125000	-5.136244E-7
67.129997	-3.867317E-7
67.139999	-4.079193E-7
67.144997	-5.558832E-7
67.150002	-2.514571E-7
67.154999	-5.136244E-7
67.160004	-1.922017E-7
67.169998	-1.584413E-7
67.175003	-4.713656E-7
67.180000	-3.022142E-7
67.184998	-3.571622E-7
67.190002	-2.514571E-7
67.199997	-2.768356E-7
67.205002	-4.289905E-7
67.209999	-3.783498E-7
67.214996	-3.613532E-7
67.220001	-5.982583E-7
67.230003	-5.136244E-7
67.235001	-4.501780E-7
67.239998	-4.882459E-7
67.245003	-4.121102E-7
67.250000	-3.486639E-7
67.260002	-3.275927E-7
67.264999	-1.118751E-7
67.269997	-4.121102E-7
67.275002	-2.641464E-7
67.279999	-2.641464E-7
67.290001	-2.725283E-7
67.294998	-3.317837E-7
67.300003	-4.586764E-7
67.305000	-3.190944E-7
67.309998	-3.867317E-7
67.320000	-4.840549E-7
67.324997	-3.317837E-7
67.330002	-2.598390E-7
67.334999	-6.066402E-7
67.339996	-3.740424E-7
67.349998	-3.317837E-7
67.355003	-2.895249E-7
67.360001	-2.598390E-7
67.364998	-2.387678E-7
67.370003	-2.091983E-7
67.379997	-6.530900E-8
67.385002	-3.994210E-7
67.389999	-2.895249E-7
67.394997	-3.022142E-7
67.400002	-4.840549E-7
67.410004	-4.628673E-7
67.415001	-4.501780E-7
67.419998	-5.770708E-7
67.425003	-5.939510E-7
67.430000	-3.317837E-7
67.440002	-6.447081E-7
67.445000	-1.033768E-7
67.449997	-2.260786E-7
67.455002	-3.698515E-7
67.459999	-2.175802E-7
67.470001	-3.910391E-7
67.474998	-2.133893E-7
67.480003	-4.882459E-7
67.485001	-2.768356E-7
67.489998	-6.488990E-7
67.500000	-5.348120E-7
67.504997	-4.628673E-7
67.510002	-2.598390E-7
67.514999	-5.685724E-7
67.519997	-4.501780E-7
67.529999	-4.079193E-7
67.535004	-3.529713E-7
67.540001	-2.514571E-7
67.544998	-3.444729E-7
67.550003	-3.698515E-7
67.559998	-4.842877E-8
67.565002	-2.852175E-7
67.570000	-2.979068E-7
67.574997	-3.359746E-7
67.580002	-4.374888E-7
67.589996	-4.586764E-7
67.595001	-5.516922E-7
67.599998	-4.840549E-7
67.605003	-4.967442E-7
67.610001	-4.967442E-7
67.620003	-2.641464E-7
67.625000	-4.501780E-7
67.629997	-1.838198E-7
67.635002	-4.037283E-7
67.639999	-2.429588E-7
67.650002	-3.613532E-7
67.654999	-4.079193E-7
67.660004	-4.206086E-7
67.665001	-3.317837E-7
67.669998	-3.656605E-7
67.680000	-3.867317E-7
67.684998	-2.641464E-7
67.690002	-4.163012E-7
67.695000	-4.924368E-7
67.699997	-4.713656E-7
67.709999	-4.628673E-7
67.714996	-3.571622E-7
67.720001	-2.895249E-7
67.724998	-2.598390E-7
67.730003	-2.007000E-7
67.739998	-3.613532E-7
67.745003	-2.260786E-7
67.750000	-1.160661E-7
67.754997	-3.444729E-7
67.760002	-3.740424E-7
67.769997	-5.475013E-7
67.775002	-4.416797E-7
67.779999	-4.374888E-7
67.785004	-3.994210E-7
67.790001	-3.613532E-7
67.800003	-3.529713E-7
67.805000	-6.488990E-7
67.809998	-4.289905E-7
67.815002	-2.175802E-7
67.820000	-1.922017E-7
67.830002	-1.922017E-7
67.834999	-5.475013E-7
67.839996	-3.149034E-7
67.845001	-3.486639E-7
67.849998	-4.289905E-7
67.860001	-3.994210E-7
67.864998	-4.586764E-7
67.870003	-4.670583E-7
67.875000	-3.910391E-7
67.879997	-5.221227E-7
67.889999	-2.641464E-7
67.894997	-2.598390E-7
67.900002	-2.133893E-7
67.904999	-2.217712E-7
67.910004	-2.007000E-7
67.919998	-1.838198E-7
67.925003	-7.799827E-8
67.930000	-2.175802E-7
67.934998	-2.641464E-7
67.940002	-3.656605E-7
67.949997	-3.783498E-7
67.955002	-4.628673E-7
67.959999	-5.812617E-7
67.964996	-3.994210E-7
67.970001	-3.486639E-7
67.980003	-2.979068E-7
67.985001	-2.725283E-7
67.989998	-3.698515E-7
67.995003	-3.359746E-7
68.000000	-2.007000E-7
68.010002	-2.725283E-7
68.014999	-1.880107E-7
68.019997	-2.302695E-7
68.025002	-2.641464E-7
68.029999	-2.852175E-7
68.040001	-5.263137E-7
68.044998	-6.108312E-7
68.050003	-4.543690E-7
68.055000	-4.797475E-7
68.059998	-5.812617E-7
68.070000	-1.668232E-7
68.074997	-3.317837E-7
68.080002	-2.514571E-7
68.084999	-2.133893E-7
68.089996	-1.838198E-7
68.099998	-2.725283E-7
68.105003	-2.302695E-7
68.110001	-2.641464E-7
68.114998	-3.656605E-7
68.120003	-3.825407E-7
68.129997	-5.558832E-7
68.135002	-5.305046E-7
68.139999	-5.982583E-7
68.144997	-6.024493E-7
68.150002	-5.939510E-7
68.160004	-3.149034E-7
68.165001	-1.541339E-7
68.169998	-2.768356E-7
68.175003	-4.163012E-7
68.180000	-4.713656E-7
68.190002	-2.683373E-7
68.195000	-2.260786E-7
68.199997	-2.810266E-7
68.205002	-4.163012E-7
68.209999	-3.613532E-7
68.220001	-3.952300E-7
68.224998	-5.812617E-7
68.230003	-4.374888E-7
68.235001	-3.867317E-7
68.239998	-5.728798E-7
68.250000	-1.965091E-7
68.254997	-4.121102E-7
68.260002	-2.937159E-7
68.264999	-2.471497E-7
68.269997	-2.302695E-7
68.279999	-3.993046E-8
68.285004	-2.598390E-7
68.290001	-1.838198E-7
68.294998	-3.910391E-7
68.300003	-3.402820E-7
68.309998	-5.475013E-7
68.315002	-3.825407E-7
68.320000	-5.348120E-7
68.324997	-3.698515E-7
68.330002	-4.628673E-7
68.339996	-5.178154E-7
68.345001	-4.374888E-7
68.349998	-4.797475E-7
68.355003	-3.149034E-7
68.360001	-2.048910E-7
68.370003	-2.007000E-7
68.375000	-2.641464E-7
68.379997	-2.133893E-7
68.385002	-1.033768E-7
68.389999	-2.556480E-7
68.400002	-4.967442E-7
68.404999	-4.247995E-7
68.410004	-2.429588E-7
68.415001	-3.656605E-7
68.419998	-5.263137E-7
68.430000	-3.359746E-7
68.434998	-3.275927E-7
68.440002	-2.725283E-7
68.445000	-3.022142E-7
68.449997	-1.838198E-7
68.459999	-3.317837E-7
68.464996	-3.232853E-7
68.470001	-1.584413E-7
68.474998	-8.230563E-8
68.485001	-2.683373E-7
68.489998	-3.317837E-7
68.495003	-2.302695E-7
68.500000	-4.079193E-7
68.504997	-4.501780E-7
68.514999	-3.232853E-7
68.519997	-3.656605E-7
68.525002	-5.601905E-7
68.529999	-3.232853E-7
68.535004	-2.852175E-7
68.544998	-1.753215E-7
68.550003	-3.232853E-7
68.555000	-1.245644E-7
68.559998	-2.302695E-7
68.565002	-6.961636E-8
68.574997	-2.895249E-7
68.580002	-3.064051E-7
68.584999	-4.459871E-7
68.589996	-3.698515E-7
68.595001	-3.529713E-7
68.605003	-3.994210E-7
68.610001	-3.359746E-7
68.614998	-4.543690E-7
68.620003	-2.768356E-7
68.625000	-2.683373E-7
68.635002	-3.402820E-7
68.639999	-1.668232E-7
68.644997	-2.725283E-7
68.650002	-2.598390E-7
68.654999	-1.287553E-7
68.665001	-6.530900E-8
68.669998	-3.359746E-7
68.675003	-2.937159E-7
68.680000	-4.206086E-7
68.684998	-2.387678E-7
68.695000	-3.275927E-7
68.699997	-4.882459E-7
68.705002	-2.683373E-7
68.709999	-2.387678E-7
68.714996	-2.683373E-7
68.724998	-2.007000E-7
68.730003	2.339948E-8
68.735001	-1.965091E-7
68.739998	-1.118751E-7
68.745003	-3.571622E-7
68.754997	-2.091983E-7
68.760002	-2.725283E-7
68.764999	-2.556480E-7
68.769997	-3.740424E-7
68.775002	-3.486639E-7
68.785004	-3.359746E-7
68.790001	-2.937159E-7
68.794998	-1.330627E-7
68.800003	-2.725283E-7
68.805000	-2.979068E-7
68.815002	-9.918585E-8
68.820000	-1.753215E-7
68.824997	-1.922017E-7
68.830002	-8.230563E-8
68.834999	-1.076842E-7
68.845001	-1.466833E-8
68.849998	-2.260786E-7
68.855003	-3.149034E-7
68.860001	-3.656605E-7
68.864998	-3.190944E-7
68.875000	-3.149034E-7
68.879997	-3.064051E-7
68.885002	-2.556480E-7
68.889999	-1.372537E-7
68.894997	-1.711305E-7
68.904999	-3.105961E-7
68.910004	-1.033768E-7
68.915001	-1.118751E-7
68.919998	-8.230563E-8
68.925003	4.458707E-8
68.934998	-2.387678E-7
68.940002	-2.725283E-7
68.945000	-2.302695E-7
68.949997	-2.725283E-7
68.955002	-3.232853E-7
68.964996	-2.514571E-7
68.970001	-1.160661E-7
68.974998	-2.937159E-7
68.980003	-2.260786E-7
68.985001	-2.387678E-7
68.995003	-3.022142E-7
69.000000	-2.514571E-7
69.004997	-2.007000E-7
69.010002	-6.530900E-8
69.014999	-2.556480E-7
69.025002	-2.556480E-7
69.029999	-1.711305E-7
69.035004	-4.713656E-7
69.040001	-1.118751E-7
69.044998	-2.217712E-7
69.055000	-3.317837E-7
69.059998	-4.037283E-7
69.065002	-1.118751E-7
69.070000	-3.022142E-7
69.074997	-1.795124E-7
69.084999	9.953510E-8
69.089996	-6.961636E-8
69.095001	-1.541339E-7
69.099998	-6.170012E-9
69.105003	2.339948E-8
69.114998	-6.111804E-8
69.120003	-1.160661E-7
69.125000	-1.753215E-7
69.129997	-1.880107E-7
69.135002	-2.937159E-7
69.144997	-1.838198E-7
69.150002	-4.423782E-8
69.154999	-2.514571E-7
69.160004	-1.922017E-7
69.165001	-1.372537E-7
69.175003	-4.842877E-8
69.180000	-4.842877E-8
69.184998	-1.036096E-8
69.190002	1.071021E-8
69.195000	1.756707E-7
69.205002	-8.649658E-8
69.209999	-1.753215E-7
69.214996	-6.530900E-8
69.220001	-2.302695E-7
69.224998	-1.118751E-7
69.235001	-1.626322E-7
69.239998	-1.033768E-7
69.245003	-7.799827E-8
69.250000	-1.033768E-7
69.254997	-1.203734E-7
69.264999	2.328306E-9
69.269997	6.577466E-8
69.275002	-3.573950E-8
69.279999	4.877802E-8
69.285004	3.608875E-8
69.294998	9.115320E-8
69.300003	-9.499490E-8
69.305000	6.146729E-8
69.309998	-1.979060E-9
69.315002	-6.111804E-8
69.324997	9.534415E-8
69.330002	-3.993046E-8
69.334999	-6.530900E-8
69.339996	-6.530900E-8
69.345001	1.501758E-8
69.355003	4.877802E-8
69.360001	-8.230563E-8
69.364998	1.671724E-7
69.370003	3.067544E-7
69.375000	2.339948E-8
69.385002	2.010493E-7
69.389999	7.415656E-8
69.394997	-4.842877E-8
69.400002	-1.466833E-8
69.404999	-2.048910E-7
69.415001	1.071021E-8
69.419998	6.996561E-8
69.425003	1.501758E-8
69.430000	1.376029E-7
69.434998	7.415656E-8
69.445000	9.115320E-8
69.449997	1.461012E-7
69.455002	1.756707E-7
69.459999	3.025634E-7
69.464996	3.194436E-7
69.474998	2.433080E-7
69.480003	2.559973E-7
69.485001	2.052402E-7
69.489998	3.067544E-7
69.495003	1.587905E-7
69.504997	1.249136E-7
69.510002	1.249136E-7
69.514999	2.982561E-7
69.519997	1.376029E-7
69.525002	2.518063E-7
69.535004	2.813758E-7
69.540001	3.702007E-7
69.544998	4.251488E-7
69.550003	5.774200E-7
69.555000	4.166504E-7
69.565002	4.759058E-7
69.570000	5.731126E-7
69.574997	2.179295E-7
69.580002	4.970934E-7
69.584999	3.109453E-7
69.595001	3.406312E-7
69.599998	3.152527E-7
69.605003	2.855668E-7
69.610001	3.490131E-7
69.614998	3.236346E-7
69.625000	4.970934E-7
69.629997	5.223555E-7
69.635002	5.181646E-7
69.639999	5.520415E-7
69.644997	5.816109E-7
69.654999	5.731126E-7
69.660004	5.774200E-7
69.665001	3.912719E-7
69.669998	5.139736E-7
69.675003	4.632166E-7
69.684998	5.097827E-7
69.690002	4.717149E-7
69.695000	4.844042E-7
69.699997	4.505273E-7
69.705002	5.774200E-7
69.714996	6.069895E-7
69.720001	4.717149E-7
69.724998	7.253839E-7
69.730003	6.154878E-7
69.735001	6.661285E-7
69.745003	7.676426E-7
69.750000	7.338822E-7
69.754997	8.225907E-7
69.760002	7.676426E-7
69.764999	6.788177E-7
69.775002	9.030337E-7
69.779999	7.422641E-7
69.785004	8.733477E-7
69.790001	7.338822E-7
69.794998	6.915070E-7
69.805000	9.156065E-7
69.809998	9.494834E-7
69.815002	1.004431E-6
69.820000	8.860370E-7
69.824997	8.099014E-7
69.834999	9.536743E-7
69.839996	1.275097E-6
69.845001	9.072246E-7
69.849998	1.072069E-6
69.860001	9.875512E-7
69.864998	9.790529E-7
69.870003	9.621726E-7
69.875000	1.012930E-6
69.879997	1.004431E-6
69.889999	1.173583E-6
69.894997	1.144013E-6
69.900002	1.131324E-6
69.904999	1.207460E-6
69.910004	1.296285E-6
69.919998	1.465320E-6
69.925003	1.313165E-6
69.930000	1.452630E-6
69.934998	1.414679E-6
69.940002	1.503387E-6
69.949997	1.566834E-6
69.955002	1.300476E-6
69.959999	1.342734E-6
69.964996	1.495006E-6
69.970001	1.321547E-6
69.980003	1.731794E-6
69.985001	1.473818E-6
69.989998	1.566834E-6
69.995003	1.571025E-6
70.000000	1.723296E-6
70.010002	1.829001E-6
70.014999	1.854380E-6
70.019997	1.888257E-6
70.025002	1.871260E-6
70.029999	1.748675E-6
70.040001	1.845881E-6
70.044998	1.964276E-6
70.050003	1.837499E-6
70.055000	1.795241E-6
70.059998	1.993962E-6
70.070000	2.116547E-6
70.074997	2.057408E-6
70.080002	1.998153E-6
70.084999	2.311077E-6
70.089996	2.370216E-6
70.099998	2.391404E-6
70.105003	2.476037E-6
70.110001	2.226443E-6
70.114998	2.306886E-6
70.120003	2.653571E-6
70.129997	2.497109E-6
70.135002	2.311077E-6
70.139999	2.446352E-6
70.144997	2.560555E-6
70.150002	2.564746E-6
70.160004	2.700137E-6
70.165001	2.776156E-6
70.169998	3.017252E-6
70.175003	2.869288E-6
70.180000	3.042631E-6
70.190002	3.055320E-6
70.195000	2.983375E-6
70.199997	3.220164E-6
70.205002	3.144029E-6
70.209999	3.177905E-6
70.220001	3.452762E-6
70.224998	3.275112E-6
70.230003	3.194786E-6
70.235001	3.165216E-6
70.239998	3.355555E-6
70.250000	3.435882E-6
70.254997	3.478141E-6
70.260002	3.588037E-6
70.264999	3.714929E-6
70.269997	3.960216E-6
70.279999	3.744499E-6
70.285004	3.960216E-6
70.290001	4.201196E-6
70.294998	4.150439E-6
70.300003	3.913650E-6
70.309998	4.361849E-6
70.315002	4.205387E-6
70.320000	4.065922E-6
70.324997	4.239264E-6
70.330002	4.290021E-6
70.339996	4.607136E-6
70.345001	4.336471E-6
70.349998	4.641013E-6
70.355003	4.734029E-6
70.360001	4.784786E-6
70.370003	4.996196E-6
70.375000	5.085021E-6
70.379997	5.148351E-6
70.385002	5.139969E-6
70.389999	5.097711E-6
70.400002	5.431706E-6
70.404999	5.216105E-6
70.410004	5.389447E-6
70.415001	5.385140E-6
70.419998	5.410518E-6
70.430000	5.719252E-6
70.434998	5.583977E-6
70.440002	5.808077E-6
70.445000	6.150571E-6
70.449997	6.099814E-6
70.459999	6.230897E-6
70.464996	6.243587E-6
70.470001	6.446498E-6
70.474998	6.471877E-6
70.480003	6.598770E-6
70.489998	6.695976E-6
70.495003	6.619957E-6
70.500000	6.776419E-6
70.504997	6.869435E-6
70.510002	6.801798E-6
70.519997	7.013208E-6
70.525002	7.241499E-6
70.529999	7.279566E-6
70.535004	7.414841E-6
70.540001	7.694005E-6
70.550003	7.622060E-6
70.555000	7.816590E-6
70.559998	8.006813E-6
70.565002	8.091447E-6
70.570000	8.231029E-6
70.580002	8.615782E-6
70.584999	8.526957E-6
70.589996	8.505885E-6
70.595001	8.577714E-6
70.599998	8.801813E-6
70.610001	9.000534E-6
70.614998	9.055482E-6
70.620003	9.068171E-6
70.625000	9.541865E-6
70.629997	9.414973E-6
70.639999	9.753276E-6
70.644997	9.867363E-6
70.650002	9.960495E-6
70.654999	1.007458E-5
70.660004	1.028180E-5
70.669998	1.045095E-5
70.675003	1.057354E-5
70.680000	1.076388E-5
70.684998	1.074700E-5
70.690002	1.110637E-5
70.699997	1.131359E-5
70.705002	1.113594E-5
70.709999	1.155876E-5
70.714996	1.154188E-5
70.720001	1.163490E-5
70.730003	1.212547E-5
70.735001	1.232000E-5
70.739998	1.264550E-5
70.745003	1.259905E-5
70.750000	1.276389E-5
70.760002	1.289928E-5
70.764999	1.310650E-5
70.769997	1.316145E-5
70.775002	1.335598E-5
70.779999	1.354201E-5
70.790001	1.381256E-5
70.794998	1.382525E-5
70.800003	1.413398E-5
70.805000	1.445110E-5
70.809998	1.448498E-5
70.820000	1.485285E-5
70.824997	1.520803E-5
70.830002	1.532643E-5
70.834999	1.536449E-5
70.839996	1.557171E-5
70.849998	1.618906E-5
70.855003	1.598184E-5
70.860001	1.639617E-5
70.864998	1.644692E-5
70.870003	1.658651E-5
70.879997	1.697976E-5
70.885002	1.718698E-5
70.889999	1.738570E-5
70.894997	1.763937E-5
70.900002	1.780014E-5
70.910004	1.823984E-5
70.915001	1.848093E-5
70.919998	1.856126E-5
70.925003	1.895020E-5
70.930000	1.904322E-5
70.940002	1.939852E-5
70.945000	1.960143E-5
70.949997	1.978746E-5
70.955002	2.001156E-5
70.959999	2.016802E-5
70.970001	2.074311E-5
70.974998	2.101797E-5
70.980003	2.136896E-5
70.985001	2.143241E-5
70.989998	2.169027E-5
71.000000	2.200319E-5
71.004997	2.254022E-5
71.010002	2.308155E-5
71.014999	2.298004E-5
71.019997	2.332253E-5
71.029999	2.383837E-5
71.035004	2.404139E-5
71.040001	2.430775E-5
71.044998	2.444303E-5
71.050003	2.454454E-5
71.059998	2.531416E-5
71.065002	2.538599E-5
71.070000	2.563128E-5
71.074997	2.600334E-5
71.080002	2.650660E-5
71.089996	2.681953E-5
71.095001	2.736924E-5
71.099998	2.770743E-5
