% Langmuir characteristic curve

% U (Volt)	I (A)
66.535004	-3.445894E-7
66.544998	-3.149034E-7
66.550003	-3.360910E-7
66.555000	-6.961636E-8
66.559998	-2.050074E-7
66.565002	-1.923181E-7
66.574997	-2.430752E-7
66.580002	-3.107125E-7
66.584999	-2.008164E-7
66.589996	-3.402820E-7
66.595001	-3.741588E-7
66.605003	-4.798640E-7
66.610001	-4.080357E-7
66.614998	-4.713656E-7
66.620003	-2.218876E-7
66.625000	-4.164176E-7
66.635002	-4.629837E-7
66.639999	-3.445894E-7
66.644997	-2.938323E-7
66.650002	-1.669396E-7
66.654999	-1.500593E-7
66.665001	-1.669396E-7
66.669998	-3.572786E-7
66.675003	-1.838198E-7
66.680000	-3.065215E-7
66.684998	-4.037283E-7
66.695000	-3.192108E-7
66.699997	-3.995374E-7
66.705002	-5.644979E-7
66.709999	-4.586764E-7
66.714996	-3.529713E-7
66.724998	-3.149034E-7
66.730003	-1.119915E-7
66.735001	-2.853340E-7
66.739998	-2.091983E-7
66.745003	-1.923181E-7
66.754997	-2.768356E-7
66.760002	-1.669396E-7
66.764999	-1.923181E-7
66.769997	-4.249159E-7
66.775002	-2.811430E-7
66.785004	-4.037283E-7
66.790001	-3.360910E-7
66.794998	-3.656605E-7
66.800003	-3.614696E-7
66.805000	-3.953464E-7
66.815002	-3.445894E-7
66.820000	-3.022142E-7
66.824997	-4.164176E-7
66.830002	-2.641464E-7
66.834999	-2.316665E-8
66.845001	-2.303859E-7
66.849998	-1.711305E-7
66.855003	-1.711305E-7
66.860001	-2.176967E-7
66.864998	-2.557645E-7
66.875000	-5.559996E-7
66.879997	-4.122267E-7
66.885002	-4.713656E-7
66.889999	-4.544854E-7
66.894997	-4.586764E-7
66.904999	-1.754379E-7
66.910004	-2.895249E-7
66.915001	-1.457520E-7
66.919998	-4.854519E-8
66.925003	-1.034932E-7
66.934998	-1.711305E-7
66.940002	-1.838198E-7
66.945000	-1.669396E-7
66.949997	-1.965091E-7
66.955002	-2.303859E-7
66.964996	-2.853340E-7
66.970001	-3.699679E-7
66.974998	-3.445894E-7
66.980003	-4.798640E-7
66.985001	-5.855691E-7
66.995003	-3.826572E-7
67.000000	-3.022142E-7
67.004997	-2.853340E-7
67.010002	-1.796288E-7
67.014999	-2.430752E-7
67.025002	-1.288718E-7
67.029999	-1.330627E-7
67.035004	-2.176967E-7
67.040001	-1.965091E-7
67.044998	-2.980232E-7
67.055000	-1.330627E-7
67.059998	-2.008164E-7
67.065002	-3.107125E-7
67.070000	-2.811430E-7
67.080002	-3.910391E-7
67.084999	-3.319001E-7
67.089996	-3.065215E-7
67.095001	-1.881272E-7
67.099998	-4.854519E-8
67.110001	-1.627486E-7
67.114998	-3.741588E-7
67.120003	-1.542503E-7
67.125000	-2.261950E-7
67.129997	-4.004687E-8
67.139999	-3.699679E-7
67.144997	-2.388842E-7
67.150002	-3.149034E-7
67.154999	-2.218876E-7
67.160004	-3.699679E-7
67.169998	-4.376052E-7
67.175003	-3.910391E-7
67.180000	-2.303859E-7
67.184998	-2.388842E-7
67.190002	-1.466833E-8
67.199997	-1.161825E-7
67.205002	-9.930227E-8
67.209999	-3.234018E-7
67.214996	-1.415610E-7
67.220001	-1.754379E-7
67.230003	-2.218876E-7
67.235001	-4.037283E-7
67.239998	-3.995374E-7
67.245003	-3.149034E-7
67.250000	-3.741588E-7
67.260002	-3.107125E-7
67.264999	-3.699679E-7
67.269997	-3.234018E-7
67.275002	-2.345769E-7
67.279999	-4.080357E-7
67.290001	-2.135057E-7
67.294998	-2.303859E-7
67.300003	-1.161825E-7
67.305000	-1.923181E-7
67.309998	-1.246808E-7
67.320000	-3.783498E-7
67.324997	-2.008164E-7
67.330002	-3.529713E-7
67.334999	-1.923181E-7
67.339996	-3.699679E-7
67.349998	-3.741588E-7
67.355003	-3.360910E-7
67.360001	-3.487803E-7
67.364998	-2.345769E-7
67.370003	-2.430752E-7
67.379997	-2.303859E-7
67.385002	-2.303859E-7
67.389999	-2.980232E-7
67.394997	-2.135057E-7
67.400002	-2.218876E-7
67.410004	-1.711305E-7
67.415001	-2.938323E-7
67.419998	-2.768356E-7
67.425003	-4.249159E-7
67.430000	-4.376052E-7
67.440002	-2.684537E-7
67.445000	-4.671747E-7
67.449997	-1.415610E-7
67.455002	-3.360910E-7
67.459999	-3.741588E-7
67.470001	6.402843E-9
67.474998	-1.203734E-7
67.480003	-1.373701E-7
67.485001	-9.499490E-8
67.489998	-3.995374E-7
67.500000	-1.796288E-7
67.504997	-2.557645E-7
67.510002	-3.234018E-7
67.514999	-1.584413E-7
67.519997	-4.840549E-7
67.529999	-4.798640E-7
67.535004	-1.542503E-7
67.540001	-2.176967E-7
67.544998	-2.261950E-7
67.550003	-1.542503E-7
67.559998	-2.684537E-7
67.565002	-1.923181E-7
67.570000	-1.500593E-7
67.574997	-1.838198E-7
67.580002	2.759043E-8
67.589996	-3.234018E-7
67.595001	-2.303859E-7
67.599998	-3.868481E-7
67.605003	-4.037283E-7
67.610001	-9.930227E-8
67.620003	-3.107125E-7
67.625000	-4.502945E-7
67.629997	-8.661300E-8
67.635002	-3.149034E-7
67.639999	-3.192108E-7
67.650002	-4.037283E-7
67.654999	-1.711305E-7
67.660004	-1.161825E-7
67.665001	-1.076842E-7
67.669998	-1.203734E-7
67.680000	-1.500593E-7
67.684998	-1.373701E-7
67.690002	-2.430752E-7
67.695000	-2.895249E-7
67.699997	-4.544854E-7
67.709999	-3.022142E-7
67.714996	-3.065215E-7
67.720001	-2.980232E-7
67.724998	2.211891E-9
67.730003	-1.203734E-7
67.739998	-9.930227E-8
67.745003	-1.711305E-7
67.750000	-6.123446E-8
67.754997	-1.500593E-7
67.760002	-1.466833E-8
67.769997	-4.854519E-8
67.775002	1.909211E-8
67.779999	-1.711305E-7
67.785004	-1.627486E-7
67.790001	-2.472661E-7
67.800003	-2.557645E-7
67.805000	-2.176967E-7
67.809998	-2.768356E-7
67.815002	-1.076842E-7
67.820000	-2.008164E-7
67.830002	-5.692709E-8
67.834999	2.759043E-8
67.839996	-1.627486E-7
67.845001	-1.500593E-7
67.849998	-1.979060E-9
67.860001	1.122244E-7
67.864998	-3.585592E-8
67.870003	-2.430752E-7
67.875000	-1.373701E-7
67.879997	-3.402820E-7
67.889999	-1.923181E-7
67.894997	-2.218876E-7
67.900002	-1.500593E-7
67.904999	-1.584413E-7
67.910004	-1.415610E-7
67.919998	-9.930227E-8
67.925003	2.095476E-7
67.930000	2.211891E-9
67.934998	-1.979060E-9
67.940002	-8.230563E-8
67.949997	2.759043E-8
67.955002	-1.203734E-7
67.959999	-1.047738E-8
67.964996	-1.119915E-7
67.970001	2.759043E-8
67.980003	-7.811468E-8
67.985001	-1.161825E-7
67.989998	-1.288718E-7
67.995003	-1.246808E-7
68.000000	-5.273614E-8
68.010002	7.415656E-8
68.014999	-1.881272E-7
68.019997	1.249136E-7
68.025002	-6.286427E-9
68.029999	-1.897570E-8
68.040001	2.349261E-7
68.044998	7.846393E-8
68.050003	-1.034932E-7
68.055000	-7.811468E-8
68.059998	-1.373701E-7
68.070000	-1.466833E-8
68.074997	-1.897570E-8
68.080002	1.071021E-8
68.084999	1.968583E-7
68.089996	1.080334E-7
68.099998	8.265488E-8
68.105003	1.080334E-7
68.110001	1.671724E-7
68.114998	2.095476E-7
68.120003	1.671724E-7
68.129997	3.279420E-7
68.135002	1.122244E-7
68.139999	1.461012E-7
68.144997	2.339948E-8
68.150002	2.211891E-9
68.160004	-1.330627E-7
68.165001	2.052402E-7
68.169998	2.339948E-8
68.175003	2.339948E-8
68.180000	1.417939E-7
68.190002	1.629815E-7
68.195000	1.417939E-7
68.199997	2.940651E-7
68.205002	2.644956E-7
68.209999	2.391171E-7
68.220001	2.179295E-7
68.224998	1.841690E-7
68.230003	8.265488E-8
68.235001	3.997702E-7
68.239998	1.334120E-7
68.250000	1.714798E-7
68.254997	1.291046E-7
68.260002	2.179295E-7
68.264999	5.296897E-8
68.269997	1.629815E-7
68.279999	2.644956E-7
68.285004	2.982561E-7
68.290001	3.743917E-7
68.294998	2.433080E-7
68.300003	2.686866E-7
68.309998	4.632166E-7
68.315002	5.477341E-7
68.320000	2.601882E-7
68.324997	2.433080E-7
68.330002	2.940651E-7
68.339996	3.194436E-7
68.345001	2.349261E-7
68.349998	3.067544E-7
68.355003	2.940651E-7
68.360001	3.702007E-7
68.370003	5.984912E-7
68.375000	7.211929E-7
68.379997	5.477341E-7
68.385002	6.196788E-7
68.389999	5.901093E-7
68.400002	6.196788E-7
68.404999	2.940651E-7
68.410004	4.590256E-7
68.415001	6.111804E-7
68.419998	5.097827E-7
68.430000	3.743917E-7
68.434998	3.490131E-7
68.440002	6.704358E-7
68.445000	5.266629E-7
68.449997	5.901093E-7
68.459999	6.069895E-7
68.464996	7.085036E-7
68.470001	7.253839E-7
68.474998	7.422641E-7
68.485001	7.803319E-7
68.489998	1.017121E-6
68.495003	7.846393E-7
68.500000	7.676426E-7
68.504997	7.719500E-7
68.514999	6.704358E-7
68.519997	7.041963E-7
68.525002	6.535556E-7
68.529999	8.776551E-7
68.535004	7.888302E-7
68.544998	8.818461E-7
68.550003	9.326031E-7
68.555000	9.579817E-7
68.559998	1.038308E-6
68.565002	1.038308E-6
68.574997	1.148204E-6
68.580002	1.139822E-6
68.584999	1.139822E-6
68.589996	1.046807E-6
68.595001	1.245528E-6
68.605003	9.875512E-7
68.610001	1.055188E-6
68.614998	1.055188E-6
68.620003	9.960495E-7
68.625000	1.021428E-6
68.635002	1.012930E-6
68.639999	1.186272E-6
68.644997	1.194770E-6
68.650002	1.148204E-6
68.654999	1.575332E-6
68.665001	1.469627E-6
68.669998	1.486507E-6
68.675003	1.575332E-6
68.680000	1.325854E-6
68.684998	1.495006E-6
68.695000	1.444248E-6
68.699997	1.418870E-6
68.705002	1.486507E-6
68.709999	1.308974E-6
68.714996	1.401990E-6
68.724998	1.579523E-6
68.730003	1.689536E-6
68.735001	1.647160E-6
68.739998	1.638778E-6
68.745003	1.824810E-6
68.754997	1.884066E-6
68.760002	1.917826E-6
68.764999	1.875567E-6
68.769997	1.951703E-6
68.775002	1.943205E-6
68.785004	2.082787E-6
68.790001	2.070097E-6
68.794998	2.082787E-6
68.800003	1.854380E-6
68.805000	2.006651E-6
68.815002	2.082787E-6
68.820000	1.989771E-6
68.824997	2.002460E-6
68.830002	2.349145E-6
68.834999	2.370332E-6
68.845001	2.378714E-6
68.849998	2.205372E-6
68.855003	2.645189E-6
68.860001	2.691639E-6
68.864998	2.476037E-6
68.875000	2.209563E-6
68.879997	2.526795E-6
68.885002	2.573244E-6
68.889999	2.492918E-6
68.894997	2.518296E-6
68.904999	2.687448E-6
68.910004	2.898858E-6
68.915001	2.666260E-6
68.919998	2.894667E-6
68.925003	2.936926E-6
68.934998	3.118766E-6
68.940002	3.190595E-6
68.945000	2.996181E-6
68.949997	3.186404E-6
68.955002	3.156834E-6
68.964996	3.207591E-6
68.970001	3.245659E-6
68.974998	3.406312E-6
68.980003	3.427383E-6
68.985001	3.385125E-6
68.995003	3.465451E-6
69.000000	3.482448E-6
69.004997	3.664289E-6
69.010002	3.858702E-6
69.014999	3.833324E-6
69.025002	3.875699E-6
69.029999	3.956025E-6
69.035004	3.994093E-6
69.040001	4.087109E-6
69.044998	4.006783E-6
69.055000	4.112488E-6
69.059998	4.074420E-6
69.065002	4.357775E-6
69.070000	4.209694E-6
69.074997	4.251953E-6
69.084999	4.374655E-6
69.089996	4.391535E-6
69.095001	4.590256E-6
69.099998	4.653702E-6
69.105003	4.776404E-6
69.114998	4.911679E-6
69.120003	5.072332E-6
69.125000	5.288050E-6
69.129997	5.055452E-6
69.135002	5.042762E-6
69.144997	5.152659E-6
69.150002	5.123089E-6
69.154999	5.503651E-6
69.160004	5.495152E-6
69.165001	5.406444E-6
69.175003	5.406444E-6
69.180000	5.638925E-6
69.184998	5.732058E-6
69.190002	5.884212E-6
69.195000	6.023794E-6
69.205002	6.209826E-6
69.209999	6.032176E-6
69.214996	6.340910E-6
69.220001	6.581889E-6
69.224998	6.433926E-6
69.235001	6.598886E-6
69.239998	6.514252E-6
69.245003	6.717280E-6
69.250000	6.649643E-6
69.254997	6.789109E-6
69.264999	7.004826E-6
69.269997	7.097842E-6
69.275002	7.152790E-6
69.279999	7.271185E-6
69.285004	7.436145E-6
69.294998	7.668743E-6
69.300003	7.816707E-6
69.305000	7.918221E-6
69.309998	7.854775E-6
69.315002	7.795519E-6
69.324997	8.121133E-6
69.330002	8.256407E-6
69.334999	8.307165E-6
69.339996	8.404488E-6
69.345001	8.505885E-6
69.355003	8.670846E-6
69.360001	8.814619E-6
69.364998	8.823117E-6
69.370003	9.136042E-6
69.375000	9.102165E-6
69.385002	9.457348E-6
69.389999	9.643380E-6
69.394997	9.918236E-6
69.400002	9.943615E-6
69.404999	1.007470E-5
69.415001	1.019740E-5
69.419998	1.031999E-5
69.425003	1.054408E-5
69.430000	1.053140E-5
69.434998	1.058634E-5
69.445000	1.070474E-5
69.449997	1.100078E-5
69.455002	1.103035E-5
69.459999	1.122069E-5
69.464996	1.145329E-5
69.474998	1.178309E-5
69.480003	1.198601E-5
69.485001	1.193106E-5
69.489998	1.201988E-5
69.495003	1.232862E-5
69.504997	1.250196E-5
69.510002	1.266680E-5
69.514999	1.292897E-5
69.519997	1.282757E-5
69.525002	1.291209E-5
69.535004	1.308124E-5
69.540001	1.327158E-5
69.544998	1.364364E-5
69.550003	1.391000E-5
69.555000	1.399464E-5
69.565002	1.448509E-5
69.570000	1.455704E-5
69.574997	1.500943E-5
69.580002	1.489103E-5
69.584999	1.519977E-5
69.595001	1.537311E-5
69.599998	1.548312E-5
69.605003	1.576636E-5
69.610001	1.587637E-5
69.614998	1.584250E-5
69.625000	1.634145E-5
69.629997	1.650641E-5
69.635002	1.664169E-5
69.639999	1.680665E-5
69.644997	1.736055E-5
69.654999	1.747475E-5
69.660004	1.781306E-5
69.665001	1.798640E-5
69.669998	1.808361E-5
69.675003	1.821469E-5
69.684998	1.873483E-5
69.690002	1.888711E-5
69.695000	1.911120E-5
69.699997	1.917034E-5
69.705002	1.938606E-5
69.714996	1.970318E-5
69.720001	1.996115E-5
69.724998	2.027408E-5
69.730003	2.035440E-5
69.735001	2.070959E-5
69.745003	2.119166E-5
69.750000	2.147490E-5
69.754997	2.177095E-5
69.760002	2.189784E-5
69.764999	2.211344E-5
69.775002	2.270122E-5
69.779999	2.276467E-5
69.785004	2.313254E-5
69.790001	2.311135E-5
69.794998	2.347084E-5
69.805000	2.395711E-5
69.809998	2.430810E-5
69.815002	2.448144E-5
69.820000	2.457446E-5
69.824997	2.524257E-5
69.834999	2.543710E-5
69.839996	2.582616E-5
69.845001	2.610940E-5
69.849998	2.650276E-5
69.860001	2.703129E-5
69.864998	2.723001E-5
69.870003	2.764864E-5
69.875000	2.765283E-5
69.879997	2.807577E-5
69.889999	2.842245E-5
69.894997	2.874387E-5
69.900002	2.909906E-5
69.904999	2.921745E-5
69.910004	2.973329E-5
69.919998	3.023236E-5
69.925003	3.039720E-5
69.930000	3.098499E-5
69.934998	3.118801E-5
69.940002	3.191107E-5
69.949997	3.201677E-5
69.955002	3.248616E-5
69.959999	3.295124E-5
69.964996	3.296824E-5
69.970001	3.347988E-5
69.980003	3.401691E-5
69.985001	3.438047E-5
69.989998	3.488793E-5
69.995003	3.497256E-5
70.000000	3.534462E-5
70.010002	3.587746E-5
70.014999	3.653287E-5
70.019997	3.692193E-5
70.025002	3.692613E-5
70.029999	3.764080E-5
70.040001	3.821577E-5
70.044998	3.845687E-5
70.050003	3.909541E-5
70.055000	3.917993E-5
70.059998	3.988610E-5
70.070000	4.022440E-5
70.074997	4.060916E-5
70.080002	4.112930E-5
70.084999	4.141685E-5
70.089996	4.194118E-5
70.099998	4.284608E-5
70.105003	4.287146E-5
70.110001	4.354806E-5
70.114998	4.356494E-5
70.120003	4.428381E-5
70.129997	4.507462E-5
70.135002	4.560733E-5
70.139999	4.613167E-5
70.144997	4.647416E-5
70.150002	4.703237E-5
70.160004	4.773005E-5
70.165001	4.825438E-5
70.169998	4.844053E-5
70.175003	4.928617E-5
70.180000	4.963297E-5
70.190002	5.036453E-5
70.195000	5.099038E-5
70.199997	5.137932E-5
70.205002	5.167117E-5
70.209999	5.210668E-5
70.220001	5.296082E-5
70.224998	5.354860E-5
70.230003	5.422940E-5
70.235001	5.477911E-5
70.239998	5.516817E-5
70.250000	5.601381E-5
70.254997	5.682569E-5
70.260002	5.719357E-5
70.264999	5.773490E-5
70.269997	5.798438E-5
70.279999	5.898229E-5
70.285004	5.974772E-5
70.290001	6.015366E-5
70.294998	6.066950E-5
70.300003	6.119802E-5
70.309998	6.215798E-5
70.315002	6.288523E-5
70.320000	6.335462E-5
70.324997	6.384088E-5
70.330002	6.422144E-5
70.339996	6.530818E-5
70.345001	6.632309E-5
70.349998	6.647536E-5
70.355003	6.715616E-5
70.360001	6.778620E-5
70.370003	6.852613E-5
70.375000	6.937608E-5
70.379997	6.987504E-5
70.385002	7.069961E-5
70.389999	7.135933E-5
70.400002	7.220928E-5
70.404999	7.305073E-5
70.410004	7.376110E-5
70.415001	7.430243E-5
70.419998	7.536798E-5
70.430000	7.627718E-5
70.434998	7.704669E-5
70.440002	7.807848E-5
70.445000	7.837452E-5
70.449997	7.949083E-5
70.459999	8.018431E-5
70.464996	8.086092E-5
70.470001	8.179538E-5
70.474998	8.229434E-5
70.480003	8.253113E-5
70.489998	8.409575E-5
70.495003	8.469203E-5
70.500000	8.595211E-5
70.504997	8.607469E-5
70.510002	8.686970E-5
70.519997	8.873444E-5
70.525002	8.920382E-5
70.529999	8.999882E-5
70.535004	9.007065E-5
70.540001	9.123352E-5
70.550003	9.278546E-5
70.555000	9.393983E-5
70.559998	9.437965E-5
70.565002	9.476021E-5
70.570000	9.574124E-5
70.580002	9.741576E-5
70.584999	9.772438E-5
70.589996	9.865046E-5
70.595001	9.945384E-5
70.599998	0.000101
70.610001	0.000102
70.614998	0.000103
70.620003	0.000104
70.625000	0.000104
70.629997	0.000105
70.639999	0.000107
70.644997	0.000107
70.650002	0.000108
70.654999	0.000109
70.660004	0.000111
70.669998	0.000112
70.675003	0.000113
70.680000	0.000114
70.684998	0.000115
70.690002	0.000115
70.699997	0.000117
70.705002	0.000118
70.709999	0.000118
70.714996	0.000120
70.720001	0.000121
70.730003	0.000122
70.735001	0.000124
70.739998	0.000124
70.745003	0.000125
70.750000	0.000126
70.760002	0.000128
70.764999	0.000129
70.769997	0.000130
70.775002	0.000131
70.779999	0.000132
70.790001	0.000133
70.794998	0.000135
70.800003	0.000135
70.805000	0.000137
70.809998	0.000137
70.820000	0.000139
70.824997	0.000141
70.830002	0.000141
70.834999	0.000142
70.839996	0.000143
70.849998	0.000144
70.855003	0.000146
70.860001	0.000147
70.864998	0.000148
70.870003	0.000149
70.879997	0.000150
70.885002	0.000152
70.889999	0.000153
70.894997	0.000154
70.900002	0.000155
70.910004	0.000156
70.915001	0.000158
70.919998	0.000159
70.925003	0.000159
70.930000	0.000160
70.940002	0.000162
70.945000	0.000163
70.949997	0.000164
70.955002	0.000165
70.959999	0.000166
70.970001	0.000168
70.974998	0.000169
70.980003	0.000170
70.985001	0.000172
70.989998	0.000172
71.000000	0.000174
71.004997	0.000175
71.010002	0.000176
71.014999	0.000177
71.019997	0.000178
71.029999	0.000180
71.035004	0.000181
71.040001	0.000182
71.044998	0.000183
71.050003	0.000183
71.059998	0.000185
71.065002	0.000186
71.070000	0.000187
71.074997	0.000188
71.080002	0.000189
71.089996	0.000191
71.095001	0.000191
71.099998	0.000192
71.105003	0.000193
71.110001	0.000193
71.120003	0.000195
71.125000	0.000196
71.129997	0.000197
71.135002	0.000197
71.139999	0.000198
71.150002	0.000199
71.154999	0.000200
71.160004	0.000201
71.165001	0.000201
71.169998	0.000202
71.180000	0.000203
71.184998	0.000204
71.190002	0.000205
71.195000	0.000205
71.199997	0.000206
71.209999	0.000207
71.214996	0.000207
71.220001	0.000208
71.224998	0.000208
71.235001	0.000210
71.239998	0.000210
71.245003	0.000210
71.250000	0.000211
71.254997	0.000211
71.264999	0.000212
71.269997	0.000213
71.275002	0.000213
71.279999	0.000214
71.285004	0.000214
71.294998	0.000215
71.300003	0.000215
71.305000	0.000216
71.309998	0.000216
71.315002	0.000217
71.324997	0.000217
71.330002	0.000218
71.334999	0.000218
71.339996	0.000219
71.345001	0.000219
71.355003	0.000220
71.360001	0.000220
71.364998	0.000220
71.370003	0.000220
71.375000	0.000221
71.385002	0.000221
