0.000000	0.022614
0.000977	0.006989
0.001953	-0.035187
0.002930	0.040619
0.003906	-0.019592
0.004883	-0.023895
0.005859	0.004395
0.006836	-0.024139
0.007812	-0.040375
0.008789	-0.015228
0.009766	-0.048859
0.010742	0.027374
0.011719	-0.009521
0.012695	-0.029724
0.013672	0.011353
0.014648	-0.036346
0.015625	0.017303
0.016602	-0.000580
0.017578	0.022736
0.018555	-0.007690
0.019531	0.019867
0.020508	-0.003021
0.021484	0.017670
0.022461	-0.048737
0.023437	-0.011627
0.024414	-0.002167
0.025391	0.043243
0.026367	0.008820
0.027344	-0.017120
0.028320	-0.009064
0.029297	-0.015533
0.030273	0.012970
0.031250	0.006775
0.032227	-0.013489
0.033203	0.051147
0.034180	-0.004364
0.035156	0.044586
0.036133	0.044495
0.037109	-0.042786
0.038086	-0.033417
0.039062	-0.000122
0.040039	-0.015686
0.041016	0.005035
0.041992	-0.031189
0.042969	0.002014
0.043945	0.009766
0.044922	0.002075
0.045898	0.024475
0.046875	0.023621
0.047852	-0.049683
0.048828	-0.005157
0.049805	9.155273E-5
0.050781	-0.002441
0.051758	0.006744
0.052734	-0.041534
0.053711	0.006195
0.054687	0.022034
0.055664	-0.040466
0.056641	-0.017365
0.057617	0.022003
0.058594	-0.019257
0.059570	0.001343
0.060547	0.018219
0.061523	0.007874
0.062500	0.002625
0.063477	0.023437
0.064453	-0.029663
0.065430	0.004852
0.066406	-0.029388
0.067383	-0.014557
0.068359	-0.042236
0.069336	-0.035706
0.070312	0.011810
0.071289	-0.004547
0.072266	-0.038635
0.073242	0.018616
0.074219	0.010712
0.075195	0.017212
0.076172	0.024628
0.077148	0.018921
0.078125	0.010895
0.079102	-0.000336
0.080078	-0.029633
0.081055	0.007080
0.082031	0.001587
0.083008	-0.012817
0.083984	-0.004974
0.084961	-0.026093
0.085937	0.027893
0.086914	0.032104
0.087891	0.008881
0.088867	-0.035370
0.089844	-0.010162
0.090820	0.016235
0.091797	0.005859
0.092773	-0.013184
0.093750	0.012329
0.094727	-0.007050
0.095703	-0.017548
0.096680	-0.019623
0.097656	-0.016113
0.098633	-0.032501
0.099609	0.032684
0.100586	-0.001221
0.101562	-0.017609
0.102539	-0.006073
0.103516	-0.020447
0.104492	-0.009155
0.105469	-0.002197
0.106445	0.000366
0.107422	0.005981
0.108398	-0.023163
0.109375	-0.007660
0.110352	-0.018951
0.111328	0.022461
0.112305	-0.017914
0.113281	-0.031219
0.114258	-0.006042
0.115234	-0.001343
0.116211	0.017914
0.117187	0.009705
0.118164	0.032532
0.119141	-0.020477
0.120117	-0.025665
0.121094	0.008636
0.122070	-0.006470
0.123047	-0.021759
0.124023	-0.039124
0.125000	0.013885
0.125977	-0.037262
0.126953	0.002228
0.127930	0.021423
0.128906	0.020233
0.129883	0.002594
0.130859	0.020294
0.131836	-0.012390
0.132812	-0.012024
0.133789	-0.018250
0.134766	-0.011871
0.135742	-0.017761
0.136719	-0.018158
0.137695	0.019592
0.138672	-0.053009
0.139648	0.012970
0.140625	-0.022461
0.141602	-0.017029
0.142578	0.009888
0.143555	0.001801
0.144531	-0.005585
0.145508	-0.014191
0.146484	-0.007233
0.147461	-0.009033
0.148437	-0.029480
0.149414	-0.025238
0.150391	-0.017700
0.151367	0.006042
0.152344	0.026703
0.153320	-0.026917
0.154297	0.001526
0.155273	-0.007141
0.156250	0.000580
0.157227	0.013702
0.158203	-0.052155
0.159180	0.027740
0.160156	0.038544
0.161133	0.014374
0.162109	-0.008270
0.163086	0.007446
0.164062	-0.018585
0.165039	0.016144
0.166016	0.011292
0.166992	-0.000122
0.167969	-0.046387
0.168945	-0.003693
0.169922	0.015503
0.170898	0.001282
0.171875	-0.005493
0.172852	0.007721
0.173828	-0.019073
0.174805	0.038147
0.175781	0.009430
0.176758	0.006958
0.177734	0.000214
0.178711	0.022003
0.179687	0.006989
0.180664	-0.022400
0.181641	-0.032257
0.182617	0.064545
0.183594	0.007324
0.184570	-0.035187
0.185547	-0.030640
0.186523	-0.022552
0.187500	-0.012115
0.188477	0.018188
0.189453	0.006226
0.190430	0.024017
0.191406	0.006714
0.192383	-0.026001
0.193359	-0.007507
0.194336	0.009827
0.195312	0.011139
0.196289	0.013672
0.197266	0.004395
0.198242	-0.018433
0.199219	-0.014099
0.200195	-0.012817
0.201172	-0.011902
0.202148	0.020294
0.203125	-0.011047
0.204102	0.013336
0.205078	0.045441
0.206055	-0.003845
0.207031	0.013489
0.208008	-0.005920
0.208984	0.042877
0.209961	-0.016083
0.210937	0.002960
0.211914	0.006378
0.212891	0.003204
0.213867	-0.004303
0.214844	-0.028809
0.215820	-0.009705
0.216797	0.022217
0.217773	0.024231
0.218750	-0.004852
0.219727	0.013214
0.220703	0.032867
0.221680	-0.002869
0.222656	-0.020416
0.223633	0.005188
0.224609	-0.016235
0.225586	-0.019623
0.226562	-0.004852
0.227539	0.019867
0.228516	-0.016388
0.229492	-0.004211
0.230469	0.043701
0.231445	0.008057
0.232422	-0.011261
0.233398	0.004730
0.234375	-0.026733
0.235352	-0.026489
0.236328	-0.010651
0.237305	0.003418
0.238281	-0.011597
0.239258	0.007111
0.240234	-0.022308
0.241211	-0.032471
0.242187	-0.022949
0.243164	0.011688
0.244141	-0.025085
0.245117	-0.008728
0.246094	-0.058350
0.247070	-0.003448
0.248047	0.005615
0.249023	-0.018555
0.250000	0.014404
0.250977	0.008118
0.251953	-0.016785
0.252930	-0.010101
0.253906	0.012817
0.254883	0.016083
0.255859	-0.001038
0.256836	-0.012207
0.257812	0.008820
0.258789	0.015045
0.259766	-0.040100
0.260742	-0.007050
0.261719	-0.012024
0.262695	-0.002441
0.263672	0.000854
0.264648	-0.014282
0.265625	0.018463
