,,,-161.00000357E-6,-5.00000000,,,,,-161.00000357E-6,620.000004768E-3,,,,,-161.00000357E-6,-2.4800000,
,,,-160.96000036E-6,-5.20000029,,,,,-160.96000036E-6,579.999983311E-3,,,,,-160.96000036E-6,-2.5599999,
,,,-160.91999714E-6,-5.20000029,,,,,-160.91999714E-6,599.999964237E-3,,,,,-160.91999714E-6,-2.5599999,
,,,-160.88000848E-6,-5.40000010,,,,,-160.88000848E-6,599.999964237E-3,,,,,-160.88000848E-6,-2.5599999,
,,,-160.84000526E-6,-5.59999990,,,,,-160.84000526E-6,599.999964237E-3,,,,,-160.84000526E-6,-2.5599999,
,,,-160.80000205E-6,-5.59999990,,,,,-160.80000205E-6,599.999964237E-3,,,,,-160.80000205E-6,-2.5599999,
,,,-160.75999883E-6,-5.80000019,,,,,-160.75999883E-6,579.999983311E-3,,,,,-160.75999883E-6,-2.5599999,
,,,-160.71999562E-6,-6.00000000,,,,,-160.71999562E-6,579.999983311E-3,,,,,-160.71999562E-6,-2.5599999,
,,,-160.68000696E-6,-6.00000000,,,,,-160.68000696E-6,599.999964237E-3,,,,,-160.68000696E-6,-2.6399999,
,,,-160.64000374E-6,-6.20000029,,,,,-160.64000374E-6,560.000002384E-3,,,,,-160.64000374E-6,-2.5599999,
,,,-160.60000053E-6,-6.20000029,,,,,-160.60000053E-6,579.999983311E-3,,,,,-160.60000053E-6,-2.5599999,
,,,-160.55999731E-6,-6.40000010,,,,,-160.55999731E-6,560.000002384E-3,,,,,-160.55999731E-6,-2.5599999,
,,,-160.52000865E-6,-6.59999990,,,,,-160.52000865E-6,560.000002384E-3,,,,,-160.52000865E-6,-2.5599999,
,,,-160.48000543E-6,-6.40000010,,,,,-160.48000543E-6,560.000002384E-3,,,,,-160.48000543E-6,-2.4800000,
,,,-160.44000222E-6,-6.59999990,,,,,-160.44000222E-6,560.000002384E-3,,,,,-160.44000222E-6,-2.6399999,
,,,-160.39999900E-6,-6.59999990,,,,,-160.39999900E-6,539.999961853E-3,,,,,-160.39999900E-6,-2.4800000,
,,,-160.35999579E-6,-6.59999990,,,,,-160.35999579E-6,539.999961853E-3,,,,,-160.35999579E-6,-2.5599999,
,,,-160.32000713E-6,-6.80000019,,,,,-160.32000713E-6,539.999961853E-3,,,,,-160.32000713E-6,-2.5599999,
,,,-160.28000391E-6,-7.00000000,,,,,-160.28000391E-6,539.999961853E-3,,,,,-160.28000391E-6,-2.6399999,
,,,-160.24000070E-6,-7.20000029,,,,,-160.24000070E-6,539.999961853E-3,,,,,-160.24000070E-6,-2.4800000,
,,,-160.19999748E-6,-7.20000029,,,,,-160.19999748E-6,539.999961853E-3,,,,,-160.19999748E-6,-2.4800000,
,,,-160.16000882E-6,-7.400000095,,,,,-160.16000882E-6,539.999961853E-3,,,,,-160.16000882E-6,-2.4800000,
,,,-160.12000560E-6,-7.400000095,,,,,-160.12000560E-6,519.999980927E-3,,,,,-160.12000560E-6,-2.5599999,
,,,-160.08000239E-6,-7.599999905,,,,,-160.08000239E-6,519.999980927E-3,,,,,-160.08000239E-6,-2.6399999,
,,,-160.03999917E-6,-7.599999905,,,,,-160.03999917E-6,519.999980927E-3,,,,,-160.03999917E-6,-2.6399999,
,,,-159.99999596E-6,-7.800000191,,,,,-159.99999596E-6,500.000000000E-3,,,,,-159.99999596E-6,-2.4800000,
,,,-159.96000730E-6,-7.800000191,,,,,-159.96000730E-6,500.000000000E-3,,,,,-159.96000730E-6,-2.5599999,
,,,-159.92000408E-6,-8.000000000,,,,,-159.92000408E-6,500.000000000E-3,,,,,-159.92000408E-6,-2.6399999,
,,,-159.88000087E-6,-8.000000000,,,,,-159.88000087E-6,500.000000000E-3,,,,,-159.88000087E-6,-2.5599999,
,,,-159.83999765E-6,-7.800000191,,,,,-159.83999765E-6,479.999989271E-3,,,,,-159.83999765E-6,-2.4800000,
,,,-159.80000899E-6,-8.199999809,,,,,-159.80000899E-6,479.999989271E-3,,,,,-159.80000899E-6,-2.5599999,
,,,-159.76000577E-6,-8.400000572,,,,,-159.76000577E-6,459.999978542E-3,,,,,-159.76000577E-6,-2.4800000,
,,,-159.72000256E-6,-8.400000572,,,,,-159.72000256E-6,479.999989271E-3,,,,,-159.72000256E-6,-2.5599999,
,,,-159.67999934E-6,-8.400000572,,,,,-159.67999934E-6,459.999978542E-3,,,,,-159.67999934E-6,-2.4800000,
,,,-159.63999613E-6,-8.400000572,,,,,-159.63999613E-6,479.999989271E-3,,,,,-159.63999613E-6,-2.4800000,
,,,-159.60000746E-6,-8.400000572,,,,,-159.60000746E-6,439.999997616E-3,,,,,-159.60000746E-6,-2.5599999,
,,,-159.56000425E-6,-8.400000572,,,,,-159.56000425E-6,439.999997616E-3,,,,,-159.56000425E-6,-2.5599999,
,,,-159.52000103E-6,-8.600000381,,,,,-159.52000103E-6,439.999997616E-3,,,,,-159.52000103E-6,-2.6399999,
,,,-159.47999782E-6,-8.800000191,,,,,-159.47999782E-6,439.999997616E-3,,,,,-159.47999782E-6,-2.5599999,
,,,-159.44000916E-6,-8.800000191,,,,,-159.44000916E-6,419.999986887E-3,,,,,-159.44000916E-6,-2.4800000,
,,,-159.40000594E-6,-8.800000191,,,,,-159.40000594E-6,439.999997616E-3,,,,,-159.40000594E-6,-2.4800000,
,,,-159.36000273E-6,-8.800000191,,,,,-159.36000273E-6,419.999986887E-3,,,,,-159.36000273E-6,-2.5599999,
,,,-159.31999951E-6,-9.000000000,,,,,-159.31999951E-6,419.999986887E-3,,,,,-159.31999951E-6,-2.4800000,
,,,-159.27999630E-6,-9.000000000,,,,,-159.27999630E-6,419.999986887E-3,,,,,-159.27999630E-6,-2.6399999,
,,,-159.24000763E-6,-9.000000000,,,,,-159.24000763E-6,419.999986887E-3,,,,,-159.24000763E-6,-2.5599999,
,,,-159.20000442E-6,-9.199999809,,,,,-159.20000442E-6,419.999986887E-3,,,,,-159.20000442E-6,-2.5599999,
,,,-159.16000120E-6,-9.000000000,,,,,-159.16000120E-6,419.999986887E-3,,,,,-159.16000120E-6,-2.5599999,
,,,-159.11999799E-6,-9.199999809,,,,,-159.11999799E-6,379.99999523E-3,,,,,-159.11999799E-6,-2.6399999,
,,,-159.07999477E-6,-9.400000572,,,,,-159.07999477E-6,399.99997616E-3,,,,,-159.07999477E-6,-2.5599999,
,,,-159.04000611E-6,-9.600000381,,,,,-159.04000611E-6,399.99997616E-3,,,,,-159.04000611E-6,-2.5599999,
,,,-159.00000290E-6,-9.400000572,,,,,-159.00000290E-6,419.999986887E-3,,,,,-159.00000290E-6,-2.6399999,
,,,-158.95999968E-6,-9.400000572,,,,,-158.95999968E-6,359.99998450E-3,,,,,-158.95999968E-6,-2.6399999,
,,,-158.91999647E-6,-9.400000572,,,,,-158.91999647E-6,359.99998450E-3,,,,,-158.91999647E-6,-2.4800000,
,,,-158.88000780E-6,-9.400000572,,,,,-158.88000780E-6,379.99999523E-3,,,,,-158.88000780E-6,-2.6399999,
,,,-158.84000459E-6,-9.600000381,,,,,-158.84000459E-6,359.99998450E-3,,,,,-158.84000459E-6,-2.5599999,
,,,-158.80000137E-6,-9.199999809,,,,,-158.80000137E-6,319.99999285E-3,,,,,-158.80000137E-6,-2.5599999,
,,,-158.75999816E-6,-9.600000381,,,,,-158.75999816E-6,319.99999285E-3,,,,,-158.75999816E-6,-2.5599999,
,,,-158.71999494E-6,-9.400000572,,,,,-158.71999494E-6,319.99999285E-3,,,,,-158.71999494E-6,-2.5599999,
,,,-158.68000628E-6,-9.800000191,,,,,-158.68000628E-6,340.00000358E-3,,,,,-158.68000628E-6,-2.5599999,
,,,-158.64000306E-6,-9.600000381,,,,,-158.64000306E-6,319.99999285E-3,,,,,-158.64000306E-6,-2.5599999,
,,,-158.59999985E-6,-9.600000381,,,,,-158.59999985E-6,319.99999285E-3,,,,,-158.59999985E-6,-2.5599999,
,,,-158.55999663E-6,-9.600000381,,,,,-158.55999663E-6,319.99999285E-3,,,,,-158.55999663E-6,-2.5599999,
,,,-158.52000797E-6,-9.800000191,,,,,-158.52000797E-6,319.99999285E-3,,,,,-158.52000797E-6,-2.6399999,
,,,-158.48000476E-6,-9.800000191,,,,,-158.48000476E-6,299.99998212E-3,,,,,-158.48000476E-6,-2.5599999,
,,,-158.44000154E-6,-9.800000191,,,,,-158.44000154E-6,299.99998212E-3,,,,,-158.44000154E-6,-2.6399999,
,,,-158.39999833E-6,-9.600000381,,,,,-158.39999833E-6,319.99999285E-3,,,,,-158.39999833E-6,-2.5599999,
,,,-158.35999511E-6,-10.0000000,,,,,-158.35999511E-6,259.99999046E-3,,,,,-158.35999511E-6,-2.6399999,
,,,-158.32000645E-6,-10.0000000,,,,,-158.32000645E-6,299.99998212E-3,,,,,-158.32000645E-6,-2.5599999,
,,,-158.28000323E-6,-9.600000381,,,,,-158.28000323E-6,280.00000119E-3,,,,,-158.28000323E-6,-2.6399999,
,,,-158.24000002E-6,-9.800000191,,,,,-158.24000002E-6,280.00000119E-3,,,,,-158.24000002E-6,-2.5599999,
,,,-158.19999680E-6,-9.800000191,,,,,-158.19999680E-6,239.99999464E-3,,,,,-158.19999680E-6,-2.6399999,
,,,-158.16000814E-6,-9.800000191,,,,,-158.16000814E-6,259.99999046E-3,,,,,-158.16000814E-6,-2.5599999,
,,,-158.12000493E-6,-10.0000000,,,,,-158.12000493E-6,280.00000119E-3,,,,,-158.12000493E-6,-2.5599999,
,,,-158.08000171E-6,-9.800000191,,,,,-158.08000171E-6,239.99999464E-3,,,,,-158.08000171E-6,-2.5599999,
,,,-158.03999850E-6,-10.0000000,,,,,-158.03999850E-6,259.99999046E-3,,,,,-158.03999850E-6,-2.6399999,
,,,-157.99999528E-6,-10.0000000,,,,,-157.99999528E-6,239.99999464E-3,,,,,-157.99999528E-6,-2.6399999,
,,,-157.96000662E-6,-9.800000191,,,,,-157.96000662E-6,239.99999464E-3,,,,,-157.96000662E-6,-2.5599999,
,,,-157.92000340E-6,-10.0000000,,,,,-157.92000340E-6,239.99999464E-3,,,,,-157.92000340E-6,-2.5599999,
,,,-157.88000019E-6,-9.800000191,,,,,-157.88000019E-6,219.99999881E-3,,,,,-157.88000019E-6,-2.4800000,
,,,-157.83999697E-6,-9.800000191,,,,,-157.83999697E-6,219.99999881E-3,,,,,-157.83999697E-6,-2.6399999,
,,,-157.80000831E-6,-9.800000191,,,,,-157.80000831E-6,219.99999881E-3,,,,,-157.80000831E-6,-2.5599999,
,,,-157.76000510E-6,-10.0000000,,,,,-157.76000510E-6,219.99999881E-3,,,,,-157.76000510E-6,-2.5599999,
,,,-157.72000188E-6,-10.0000000,,,,,-157.72000188E-6,199.99998808E-3,,,,,-157.72000188E-6,-2.5599999,
,,,-157.67999867E-6,-10.0000000,,,,,-157.67999867E-6,199.99998808E-3,,,,,-157.67999867E-6,-2.5599999,
,,,-157.63999545E-6,-9.800000191,,,,,-157.63999545E-6,179.99999225E-3,,,,,-157.63999545E-6,-2.6399999,
,,,-157.60000679E-6,-9.800000191,,,,,-157.60000679E-6,199.99998808E-3,,,,,-157.60000679E-6,-2.6399999,
,,,-157.56000357E-6,-9.600000381,,,,,-157.56000357E-6,179.99999225E-3,,,,,-157.56000357E-6,-2.4800000,
,,,-157.52000036E-6,-9.800000191,,,,,-157.52000036E-6,179.99999225E-3,,,,,-157.52000036E-6,-2.6399999,
,,,-157.47999714E-6,-10.0000000,,,,,-157.47999714E-6,140.0000006E-3,,,,,-157.47999714E-6,-2.6399999,
,,,-157.44000848E-6,-9.600000381,,,,,-157.44000848E-6,159.99999642E-3,,,,,-157.44000848E-6,-2.6399999,
,,,-157.40000526E-6,-9.600000381,,,,,-157.40000526E-6,179.99999225E-3,,,,,-157.40000526E-6,-2.5599999,
,,,-157.36000205E-6,-9.600000381,,,,,-157.36000205E-6,159.99999642E-3,,,,,-157.36000205E-6,-2.4800000,
,,,-157.31999883E-6,-9.600000381,,,,,-157.31999883E-6,179.99999225E-3,,,,,-157.31999883E-6,-2.4800000,
,,,-157.27999562E-6,-9.800000191,,,,,-157.27999562E-6,140.0000006E-3,,,,,-157.27999562E-6,-2.6399999,
,,,-157.24000696E-6,-9.400000572,,,,,-157.24000696E-6,140.0000006E-3,,,,,-157.24000696E-6,-2.5599999,
,,,-157.20000374E-6,-9.600000381,,,,,-157.20000374E-6,140.0000006E-3,,,,,-157.20000374E-6,-2.6399999,
,,,-157.16000053E-6,-9.400000572,,,,,-157.16000053E-6,119.9999973E-3,,,,,-157.16000053E-6,-2.4800000,
,,,-157.11999731E-6,-9.400000572,,,,,-157.11999731E-6,99.999994040E-3,,,,,-157.11999731E-6,-2.5599999,
,,,-157.08000865E-6,-9.400000572,,,,,-157.08000865E-6,119.9999973E-3,,,,,-157.08000865E-6,-2.5599999,
,,,-157.04000543E-6,-9.400000572,,,,,-157.04000543E-6,119.9999973E-3,,,,,-157.04000543E-6,-2.6399999,
,,,-157.00000222E-6,-9.199999809,,,,,-157.00000222E-6,119.9999973E-3,,,,,-157.00000222E-6,-2.5599999,
,,,-156.95999900E-6,-9.199999809,,,,,-156.95999900E-6,59.999998659E-3,,,,,-156.95999900E-6,-2.5599999,
,,,-156.91999579E-6,-9.199999809,,,,,-156.91999579E-6,99.999994040E-3,,,,,-156.91999579E-6,-2.6399999,
,,,-156.88000713E-6,-9.199999809,,,,,-156.88000713E-6,99.999994040E-3,,,,,-156.88000713E-6,-2.6399999,
,,,-156.84000391E-6,-9.000000000,,,,,-156.84000391E-6,79.999998212E-3,,,,,-156.84000391E-6,-2.5599999,
,,,-156.80000070E-6,-9.000000000,,,,,-156.80000070E-6,99.999994040E-3,,,,,-156.80000070E-6,-2.5599999,
,,,-156.75999748E-6,-9.000000000,,,,,-156.75999748E-6,79.999998212E-3,,,,,-156.75999748E-6,-2.6399999,
,,,-156.72000882E-6,-9.400000572,,,,,-156.72000882E-6,99.999994040E-3,,,,,-156.72000882E-6,-2.5599999,
,,,-156.68000560E-6,-9.000000000,,,,,-156.68000560E-6,59.999998659E-3,,,,,-156.68000560E-6,-2.5599999,
,,,-156.64000239E-6,-8.600000381,,,,,-156.64000239E-6,59.999998659E-3,,,,,-156.64000239E-6,-2.5599999,
,,,-156.59999917E-6,-8.600000381,,,,,-156.59999917E-6,79.999998212E-3,,,,,-156.59999917E-6,-2.6399999,
,,,-156.55999596E-6,-8.600000381,,,,,-156.55999596E-6,59.999998659E-3,,,,,-156.55999596E-6,-2.6399999,
,,,-156.52000729E-6,-8.400000572,,,,,-156.52000729E-6,19.9999996E-3,,,,,-156.52000729E-6,-2.6399999,
,,,-156.48000408E-6,-8.800000191,,,,,-156.48000408E-6,59.999998659E-3,,,,,-156.48000408E-6,-2.6399999,
,,,-156.44000086E-6,-8.400000572,,,,,-156.44000086E-6,59.999998659E-3,,,,,-156.44000086E-6,-2.6399999,
,,,-156.39999765E-6,-8.600000381,,,,,-156.39999765E-6,19.9999996E-3,,,,,-156.39999765E-6,-2.5599999,
,,,-156.36000899E-6,-8.199999809,,,,,-156.36000899E-6,19.9999996E-3,,,,,-156.36000899E-6,-2.6399999,
,,,-156.32000577E-6,-8.199999809,,,,,-156.32000577E-6,39.99999911E-3,,,,,-156.32000577E-6,-2.6399999,
