,,,-162.75999951E-6,560.000002384E-3,,,,,-162.75999951E-6,480.000019073E-3,,,,,-162.75999951E-6,-2.3999999,
,,,-162.71999630E-6,399.99997616E-3,,,,,-162.71999630E-6,472.000032663E-3,,,,,-162.71999630E-6,-2.5599999,
,,,-162.68000763E-6,319.99999285E-3,,,,,-162.68000763E-6,480.000019073E-3,,,,,-162.68000763E-6,-2.5599999,
,,,-162.64000442E-6,319.99999285E-3,,,,,-162.64000442E-6,464.000016451E-3,,,,,-162.64000442E-6,-2.5599999,
,,,-162.60000120E-6,239.99999464E-3,,,,,-162.60000120E-6,472.000032663E-3,,,,,-162.60000120E-6,-2.72000003,
,,,-162.55999799E-6,79.999998212E-3,,,,,-162.55999799E-6,464.000016451E-3,,,,,-162.55999799E-6,-2.6399999,
,,,-162.51999477E-6,0.0,,,,,-162.51999477E-6,472.000032663E-3,,,,,-162.51999477E-6,-2.5599999,
,,,-162.48000611E-6,-79.999998212E-3,,,,,-162.48000611E-6,464.000016451E-3,,,,,-162.48000611E-6,-2.5599999,
,,,-162.44000290E-6,-79.999998212E-3,,,,,-162.44000290E-6,464.000016451E-3,,,,,-162.44000290E-6,-2.6399999,
,,,-162.39999968E-6,-319.99999285E-3,,,,,-162.39999968E-6,464.000016451E-3,,,,,-162.39999968E-6,-2.5599999,
,,,-162.35999647E-6,-399.99997616E-3,,,,,-162.35999647E-6,480.000019073E-3,,,,,-162.35999647E-6,-2.5599999,
,,,-162.32000780E-6,-319.99999285E-3,,,,,-162.32000780E-6,472.000032663E-3,,,,,-162.32000780E-6,-2.6399999,
,,,-162.28000459E-6,-639.999985695E-3,,,,,-162.28000459E-6,464.000016451E-3,,,,,-162.28000459E-6,-2.72000003,
,,,-162.24000137E-6,-560.000002384E-3,,,,,-162.24000137E-6,472.000032663E-3,,,,,-162.24000137E-6,-2.5599999,
,,,-162.19999816E-6,-719.999969006E-3,,,,,-162.19999816E-6,472.000032663E-3,,,,,-162.19999816E-6,-2.5599999,
,,,-162.15999494E-6,-719.999969006E-3,,,,,-162.15999494E-6,464.000016451E-3,,,,,-162.15999494E-6,-2.4800000,
,,,-162.12000628E-6,-799.999952316E-3,,,,,-162.12000628E-6,472.000032663E-3,,,,,-162.12000628E-6,-2.5599999,
,,,-162.08000307E-6,-959.999978542E-3,,,,,-162.08000307E-6,472.000032663E-3,,,,,-162.08000307E-6,-2.6399999,
,,,-162.03999985E-6,-1.0400000,,,,,-162.03999985E-6,472.000032663E-3,,,,,-162.03999985E-6,-2.5599999,
,,,-161.99999664E-6,-1.1200000,,,,,-161.99999664E-6,472.000032663E-3,,,,,-161.99999664E-6,-2.5599999,
,,,-161.96000797E-6,-1.1999999,,,,,-161.96000797E-6,464.000016451E-3,,,,,-161.96000797E-6,-2.5599999,
,,,-161.92000476E-6,-1.2800000,,,,,-161.92000476E-6,472.000032663E-3,,,,,-161.92000476E-6,-2.5599999,
,,,-161.88000154E-6,-1.2800000,,,,,-161.88000154E-6,464.000016451E-3,,,,,-161.88000154E-6,-2.5599999,
,,,-161.83999833E-6,-1.3600000,,,,,-161.83999833E-6,472.000032663E-3,,,,,-161.83999833E-6,-2.6399999,
,,,-161.79999511E-6,-1.4399999,,,,,-161.79999511E-6,456.000030041E-3,,,,,-161.79999511E-6,-2.5599999,
,,,-161.76000645E-6,-1.5999999,,,,,-161.76000645E-6,464.000016451E-3,,,,,-161.76000645E-6,-2.4800000,
,,,-161.72000323E-6,-1.5999999,,,,,-161.72000323E-6,464.000016451E-3,,,,,-161.72000323E-6,-2.5599999,
,,,-161.68000002E-6,-1.7600000,,,,,-161.68000002E-6,456.000030041E-3,,,,,-161.68000002E-6,-2.5599999,
,,,-161.63999680E-6,-1.7600000,,,,,-161.63999680E-6,448.000013828E-3,,,,,-161.63999680E-6,-2.5599999,
,,,-161.60000814E-6,-1.9200000,,,,,-161.60000814E-6,456.000030041E-3,,,,,-161.60000814E-6,-2.5599999,
,,,-161.56000493E-6,-2.0000000,,,,,-161.56000493E-6,448.000013828E-3,,,,,-161.56000493E-6,-2.4800000,
,,,-161.52000171E-6,-2.0799999,,,,,-161.52000171E-6,456.000030041E-3,,,,,-161.52000171E-6,-2.4800000,
,,,-161.47999850E-6,-2.2400000,,,,,-161.47999850E-6,448.000013828E-3,,,,,-161.47999850E-6,-2.5599999,
,,,-161.43999528E-6,-2.2400000,,,,,-161.43999528E-6,456.000030041E-3,,,,,-161.43999528E-6,-2.5599999,
,,,-161.40000662E-6,-2.3199999,,,,,-161.40000662E-6,456.000030041E-3,,,,,-161.40000662E-6,-2.5599999,
,,,-161.36000340E-6,-2.4800000,,,,,-161.36000340E-6,440.000027418E-3,,,,,-161.36000340E-6,-2.5599999,
,,,-161.32000019E-6,-2.4800000,,,,,-161.32000019E-6,448.000013828E-3,,,,,-161.32000019E-6,-2.6399999,
,,,-161.27999697E-6,-2.6399999,,,,,-161.27999697E-6,448.000013828E-3,,,,,-161.27999697E-6,-2.5599999,
,,,-161.24000831E-6,-2.72000003,,,,,-161.24000831E-6,440.000027418E-3,,,,,-161.24000831E-6,-2.5599999,
,,,-161.20000510E-6,-2.79999995,,,,,-161.20000510E-6,440.000027418E-3,,,,,-161.20000510E-6,-2.5599999,
,,,-161.16000188E-6,-2.96000004,,,,,-161.16000188E-6,448.000013828E-3,,,,,-161.16000188E-6,-2.6399999,
,,,-161.11999867E-6,-2.96000004,,,,,-161.11999867E-6,448.000013828E-3,,,,,-161.11999867E-6,-2.5599999,
,,,-161.07999545E-6,-2.96000004,,,,,-161.07999545E-6,440.000027418E-3,,,,,-161.07999545E-6,-2.5599999,
,,,-161.04000679E-6,-3.11999989,,,,,-161.04000679E-6,440.000027418E-3,,,,,-161.04000679E-6,-2.5599999,
,,,-161.00000357E-6,-3.19999981,,,,,-161.00000357E-6,432.000011206E-3,,,,,-161.00000357E-6,-2.5599999,
,,,-160.96000036E-6,-3.27999997,,,,,-160.96000036E-6,432.000011206E-3,,,,,-160.96000036E-6,-2.4800000,
,,,-160.91999714E-6,-3.35999990,,,,,-160.91999714E-6,424.000024796E-3,,,,,-160.91999714E-6,-2.5599999,
,,,-160.88000848E-6,-3.35999990,,,,,-160.88000848E-6,440.000027418E-3,,,,,-160.88000848E-6,-2.5599999,
,,,-160.84000526E-6,-3.51999998,,,,,-160.84000526E-6,424.000024796E-3,,,,,-160.84000526E-6,-2.4800000,
,,,-160.80000205E-6,-3.51999998,,,,,-160.80000205E-6,424.000024796E-3,,,,,-160.80000205E-6,-2.5599999,
,,,-160.75999883E-6,-3.59999990,,,,,-160.75999883E-6,432.000011206E-3,,,,,-160.75999883E-6,-2.6399999,
,,,-160.71999562E-6,-3.75999999,,,,,-160.71999562E-6,424.000024796E-3,,,,,-160.71999562E-6,-2.5599999,
,,,-160.68000696E-6,-3.75999999,,,,,-160.68000696E-6,432.000011206E-3,,,,,-160.68000696E-6,-2.5599999,
,,,-160.64000374E-6,-3.83999991,,,,,-160.64000374E-6,424.000024796E-3,,,,,-160.64000374E-6,-2.6399999,
,,,-160.60000053E-6,-4.00000000,,,,,-160.60000053E-6,424.000024796E-3,,,,,-160.60000053E-6,-2.5599999,
,,,-160.55999731E-6,-3.91999984,,,,,-160.55999731E-6,416.000008583E-3,,,,,-160.55999731E-6,-2.5599999,
,,,-160.52000865E-6,-4.00000000,,,,,-160.52000865E-6,416.000008583E-3,,,,,-160.52000865E-6,-2.5599999,
,,,-160.48000543E-6,-4.15999985,,,,,-160.48000543E-6,408.000022173E-3,,,,,-160.48000543E-6,-2.5599999,
,,,-160.44000222E-6,-4.23999977,,,,,-160.44000222E-6,416.000008583E-3,,,,,-160.44000222E-6,-2.5599999,
,,,-160.39999900E-6,-4.15999985,,,,,-160.39999900E-6,408.000022173E-3,,,,,-160.39999900E-6,-2.5599999,
,,,-160.35999579E-6,-4.31999969,,,,,-160.35999579E-6,400.00000596E-3,,,,,-160.35999579E-6,-2.6399999,
,,,-160.32000713E-6,-4.40000010,,,,,-160.32000713E-6,416.000008583E-3,,,,,-160.32000713E-6,-2.5599999,
,,,-160.28000391E-6,-4.48000002,,,,,-160.28000391E-6,408.000022173E-3,,,,,-160.28000391E-6,-2.4800000,
,,,-160.24000070E-6,-4.55999994,,,,,-160.24000070E-6,400.00000596E-3,,,,,-160.24000070E-6,-2.4800000,
,,,-160.19999748E-6,-4.55999994,,,,,-160.19999748E-6,400.00000596E-3,,,,,-160.19999748E-6,-2.5599999,
,,,-160.16000882E-6,-4.63999987,,,,,-160.16000882E-6,400.00000596E-3,,,,,-160.16000882E-6,-2.5599999,
,,,-160.12000560E-6,-4.63999987,,,,,-160.12000560E-6,400.00000596E-3,,,,,-160.12000560E-6,-2.4800000,
,,,-160.08000239E-6,-4.71999979,,,,,-160.08000239E-6,400.00000596E-3,,,,,-160.08000239E-6,-2.5599999,
,,,-160.03999917E-6,-4.71999979,,,,,-160.03999917E-6,384.00000334E-3,,,,,-160.03999917E-6,-2.5599999,
,,,-159.99999596E-6,-4.88000011,,,,,-159.99999596E-6,384.00000334E-3,,,,,-159.99999596E-6,-2.5599999,
,,,-159.96000730E-6,-4.96000004,,,,,-159.96000730E-6,384.00000334E-3,,,,,-159.96000730E-6,-2.6399999,
,,,-159.92000408E-6,-5.03999996,,,,,-159.92000408E-6,384.00000334E-3,,,,,-159.92000408E-6,-2.4800000,
,,,-159.88000087E-6,-4.96000004,,,,,-159.88000087E-6,376.00001693E-3,,,,,-159.88000087E-6,-2.5599999,
,,,-159.83999765E-6,-5.03999996,,,,,-159.83999765E-6,376.00001693E-3,,,,,-159.83999765E-6,-2.5599999,
,,,-159.80000899E-6,-5.11999989,,,,,-159.80000899E-6,368.00003052E-3,,,,,-159.80000899E-6,-2.6399999,
,,,-159.76000577E-6,-5.11999989,,,,,-159.76000577E-6,376.00001693E-3,,,,,-159.76000577E-6,-2.5599999,
,,,-159.72000256E-6,-5.35999966,,,,,-159.72000256E-6,352.00002789E-3,,,,,-159.72000256E-6,-2.5599999,
,,,-159.67999934E-6,-5.27999973,,,,,-159.67999934E-6,368.00003052E-3,,,,,-159.67999934E-6,-2.6399999,
,,,-159.63999613E-6,-5.27999973,,,,,-159.63999613E-6,368.00003052E-3,,,,,-159.63999613E-6,-2.6399999,
,,,-159.60000746E-6,-5.35999966,,,,,-159.60000746E-6,352.00002789E-3,,,,,-159.60000746E-6,-2.5599999,
,,,-159.56000425E-6,-5.44000006,,,,,-159.56000425E-6,360.00001431E-3,,,,,-159.56000425E-6,-2.5599999,
,,,-159.52000103E-6,-5.51999998,,,,,-159.52000103E-6,360.00001431E-3,,,,,-159.52000103E-6,-2.5599999,
,,,-159.47999782E-6,-5.44000006,,,,,-159.47999782E-6,352.00002789E-3,,,,,-159.47999782E-6,-2.5599999,
,,,-159.44000916E-6,-5.67999983,,,,,-159.44000916E-6,352.00002789E-3,,,,,-159.44000916E-6,-2.5599999,
,,,-159.40000594E-6,-5.51999998,,,,,-159.40000594E-6,344.00001168E-3,,,,,-159.40000594E-6,-2.5599999,
,,,-159.36000273E-6,-5.67999983,,,,,-159.36000273E-6,336.00002527E-3,,,,,-159.36000273E-6,-2.5599999,
,,,-159.31999951E-6,-5.67999983,,,,,-159.31999951E-6,336.00002527E-3,,,,,-159.31999951E-6,-2.5599999,
,,,-159.27999630E-6,-5.67999983,,,,,-159.27999630E-6,344.00001168E-3,,,,,-159.27999630E-6,-2.4800000,
,,,-159.24000763E-6,-5.75999975,,,,,-159.24000763E-6,328.00000906E-3,,,,,-159.24000763E-6,-2.5599999,
,,,-159.20000442E-6,-5.83999968,,,,,-159.20000442E-6,336.00002527E-3,,,,,-159.20000442E-6,-2.4800000,
,,,-159.16000120E-6,-5.75999975,,,,,-159.16000120E-6,328.00000906E-3,,,,,-159.16000120E-6,-2.4800000,
,,,-159.11999799E-6,-5.83999968,,,,,-159.11999799E-6,328.00000906E-3,,,,,-159.11999799E-6,-2.6399999,
,,,-159.07999477E-6,-5.83999968,,,,,-159.07999477E-6,320.00002265E-3,,,,,-159.07999477E-6,-2.5599999,
,,,-159.04000611E-6,-5.92000008,,,,,-159.04000611E-6,320.00002265E-3,,,,,-159.04000611E-6,-2.5599999,
,,,-159.00000290E-6,-5.92000008,,,,,-159.00000290E-6,312.00000644E-3,,,,,-159.00000290E-6,-2.4800000,
,,,-158.95999968E-6,-5.92000008,,,,,-158.95999968E-6,304.00002003E-3,,,,,-158.95999968E-6,-2.4800000,
,,,-158.91999647E-6,-6.00000000,,,,,-158.91999647E-6,312.00000644E-3,,,,,-158.91999647E-6,-2.6399999,
,,,-158.88000780E-6,-6.07999992,,,,,-158.88000780E-6,304.00002003E-3,,,,,-158.88000780E-6,-2.5599999,
,,,-158.84000459E-6,-6.07999992,,,,,-158.84000459E-6,296.00000381E-3,,,,,-158.84000459E-6,-2.5599999,
,,,-158.80000137E-6,-6.15999985,,,,,-158.80000137E-6,304.00002003E-3,,,,,-158.80000137E-6,-2.4800000,
,,,-158.75999816E-6,-6.15999985,,,,,-158.75999816E-6,304.00002003E-3,,,,,-158.75999816E-6,-2.5599999,
,,,-158.71999494E-6,-6.07999992,,,,,-158.71999494E-6,296.00000381E-3,,,,,-158.71999494E-6,-2.5599999,
,,,-158.68000628E-6,-6.15999985,,,,,-158.68000628E-6,280.00000119E-3,,,,,-158.68000628E-6,-2.4800000,
,,,-158.64000306E-6,-6.15999985,,,,,-158.64000306E-6,280.00000119E-3,,,,,-158.64000306E-6,-2.5599999,
,,,-158.59999985E-6,-6.31999969,,,,,-158.59999985E-6,280.00000119E-3,,,,,-158.59999985E-6,-2.5599999,
,,,-158.55999663E-6,-6.23999977,,,,,-158.55999663E-6,280.00000119E-3,,,,,-158.55999663E-6,-2.4800000,
,,,-158.52000797E-6,-6.23999977,,,,,-158.52000797E-6,272.00001478E-3,,,,,-158.52000797E-6,-2.5599999,
,,,-158.48000476E-6,-6.23999977,,,,,-158.48000476E-6,263.99999857E-3,,,,,-158.48000476E-6,-2.5599999,
,,,-158.44000154E-6,-6.31999969,,,,,-158.44000154E-6,256.00001216E-3,,,,,-158.44000154E-6,-2.5599999,
,,,-158.39999833E-6,-6.23999977,,,,,-158.39999833E-6,263.99999857E-3,,,,,-158.39999833E-6,-2.4800000,
,,,-158.35999511E-6,-6.39999962,,,,,-158.35999511E-6,256.00001216E-3,,,,,-158.35999511E-6,-2.5599999,
,,,-158.32000645E-6,-6.39999962,,,,,-158.32000645E-6,256.00001216E-3,,,,,-158.32000645E-6,-2.4800000,
,,,-158.28000323E-6,-6.31999969,,,,,-158.28000323E-6,248.00001085E-3,,,,,-158.28000323E-6,-2.6399999,
,,,-158.24000002E-6,-6.23999977,,,,,-158.24000002E-6,256.00001216E-3,,,,,-158.24000002E-6,-2.5599999,
,,,-158.19999680E-6,-6.31999969,,,,,-158.19999680E-6,240.00000954E-3,,,,,-158.19999680E-6,-2.5599999,
,,,-158.16000814E-6,-6.39999962,,,,,-158.16000814E-6,232.00000823E-3,,,,,-158.16000814E-6,-2.5599999,
,,,-158.12000493E-6,-6.31999969,,,,,-158.12000493E-6,240.00000954E-3,,,,,-158.12000493E-6,-2.5599999,
,,,-158.08000171E-6,-6.31999969,,,,,-158.08000171E-6,240.00000954E-3,,,,,-158.08000171E-6,-2.4800000,
,,,-158.03999850E-6,-6.31999969,,,,,-158.03999850E-6,232.00000823E-3,,,,,-158.03999850E-6,-2.6399999,
,,,-157.99999528E-6,-6.23999977,,,,,-157.99999528E-6,216.00000560E-3,,,,,-157.99999528E-6,-2.5599999,
,,,-157.96000662E-6,-6.39999962,,,,,-157.96000662E-6,216.00000560E-3,,,,,-157.96000662E-6,-2.5599999,
,,,-157.92000340E-6,-6.48000002,,,,,-157.92000340E-6,224.00000691E-3,,,,,-157.92000340E-6,-2.5599999,
,,,-157.88000019E-6,-6.31999969,,,,,-157.88000019E-6,216.00000560E-3,,,,,-157.88000019E-6,-2.5599999,
,,,-157.83999697E-6,-6.31999969,,,,,-157.83999697E-6,208.00000429E-3,,,,,-157.83999697E-6,-2.4800000,
,,,-157.80000831E-6,-6.31999969,,,,,-157.80000831E-6,208.00000429E-3,,,,,-157.80000831E-6,-2.4800000,
,,,-157.76000510E-6,-6.39999962,,,,,-157.76000510E-6,208.00000429E-3,,,,,-157.76000510E-6,-2.5599999,
,,,-157.72000188E-6,-6.31999969,,,,,-157.72000188E-6,200.00000298E-3,,,,,-157.72000188E-6,-2.5599999,
,,,-157.67999867E-6,-6.39999962,,,,,-157.67999867E-6,200.00000298E-3,,,,,-157.67999867E-6,-2.5599999,
,,,-157.63999545E-6,-6.48000002,,,,,-157.63999545E-6,200.00000298E-3,,,,,-157.63999545E-6,-2.5599999,
,,,-157.60000679E-6,-6.31999969,,,,,-157.60000679E-6,192.00000167E-3,,,,,-157.60000679E-6,-2.5599999,
,,,-157.56000357E-6,-6.31999969,,,,,-157.56000357E-6,200.00000298E-3,,,,,-157.56000357E-6,-2.5599999,
,,,-157.52000036E-6,-6.31999969,,,,,-157.52000036E-6,184.00001526E-3,,,,,-157.52000036E-6,-2.6399999,
,,,-157.47999714E-6,-6.31999969,,,,,-157.47999714E-6,176.00001395E-3,,,,,-157.47999714E-6,-2.4800000,
,,,-157.44000848E-6,-6.31999969,,,,,-157.44000848E-6,184.00001526E-3,,,,,-157.44000848E-6,-2.4800000,
,,,-157.40000526E-6,-6.23999977,,,,,-157.40000526E-6,176.00001395E-3,,,,,-157.40000526E-6,-2.4800000,
,,,-157.36000205E-6,-6.07999992,,,,,-157.36000205E-6,176.00001395E-3,,,,,-157.36000205E-6,-2.4800000,
,,,-157.31999883E-6,-6.31999969,,,,,-157.31999883E-6,168.00001264E-3,,,,,-157.31999883E-6,-2.4800000,
,,,-157.27999562E-6,-6.15999985,,,,,-157.27999562E-6,160.00001132E-3,,,,,-157.27999562E-6,-2.5599999,
,,,-157.24000696E-6,-6.23999977,,,,,-157.24000696E-6,160.00001132E-3,,,,,-157.24000696E-6,-2.5599999,
,,,-157.20000374E-6,-6.15999985,,,,,-157.20000374E-6,152.00001001E-3,,,,,-157.20000374E-6,-2.5599999,
,,,-157.16000053E-6,-6.23999977,,,,,-157.16000053E-6,152.00001001E-3,,,,,-157.16000053E-6,-2.5599999,
,,,-157.11999731E-6,-6.07999992,,,,,-157.11999731E-6,152.00001001E-3,,,,,-157.11999731E-6,-2.4800000,
,,,-157.08000865E-6,-6.07999992,,,,,-157.08000865E-6,144.0000087E-3,,,,,-157.08000865E-6,-2.5599999,
,,,-157.04000543E-6,-6.15999985,,,,,-157.04000543E-6,136.0000074E-3,,,,,-157.04000543E-6,-2.5599999,
,,,-157.00000222E-6,-6.07999992,,,,,-157.00000222E-6,136.0000074E-3,,,,,-157.00000222E-6,-2.5599999,
,,,-156.95999900E-6,-6.00000000,,,,,-156.95999900E-6,136.0000074E-3,,,,,-156.95999900E-6,-2.5599999,
,,,-156.91999579E-6,-6.00000000,,,,,-156.91999579E-6,120.0000048E-3,,,,,-156.91999579E-6,-2.5599999,
,,,-156.88000713E-6,-5.92000008,,,,,-156.88000713E-6,128.0000061E-3,,,,,-156.88000713E-6,-2.6399999,
,,,-156.84000391E-6,-5.83999968,,,,,-156.84000391E-6,128.0000061E-3,,,,,-156.84000391E-6,-2.4800000,
,,,-156.80000070E-6,-5.83999968,,,,,-156.80000070E-6,104.0000021E-3,,,,,-156.80000070E-6,-2.6399999,
,,,-156.75999748E-6,-5.75999975,,,,,-156.75999748E-6,112.0000035E-3,,,,,-156.75999748E-6,-2.5599999,
,,,-156.72000882E-6,-5.75999975,,,,,-156.72000882E-6,112.0000035E-3,,,,,-156.72000882E-6,-2.3999999,
,,,-156.68000560E-6,-5.67999983,,,,,-156.68000560E-6,112.0000035E-3,,,,,-156.68000560E-6,-2.5599999,
,,,-156.64000239E-6,-5.67999983,,,,,-156.64000239E-6,104.0000021E-3,,,,,-156.64000239E-6,-2.6399999,
,,,-156.59999917E-6,-5.75999975,,,,,-156.59999917E-6,104.0000021E-3,,,,,-156.59999917E-6,-2.5599999,
,,,-156.55999596E-6,-5.67999983,,,,,-156.55999596E-6,96.000000834E-3,,,,,-156.55999596E-6,-2.5599999,
,,,-156.52000729E-6,-5.51999998,,,,,-156.52000729E-6,88.000006974E-3,,,,,-156.52000729E-6,-2.5599999,
,,,-156.48000408E-6,-5.51999998,,,,,-156.48000408E-6,88.000006974E-3,,,,,-156.48000408E-6,-2.6399999,
,,,-156.44000086E-6,-5.51999998,,,,,-156.44000086E-6,96.000000834E-3,,,,,-156.44000086E-6,-2.5599999,
,,,-156.39999765E-6,-5.44000006,,,,,-156.39999765E-6,80.000005662E-3,,,,,-156.39999765E-6,-2.5599999,
,,,-156.36000899E-6,-5.44000006,,,,,-156.36000899E-6,80.000005662E-3,,,,,-156.36000899E-6,-2.4800000,
,,,-156.32000577E-6,-5.35999966,,,,,-156.32000577E-6,72.000004351E-3,,,,,-156.32000577E-6,-2.5599999,
