% Langmuir characteristic curve

% U (Volt)	I (A)
-14.441500	-3.995374E-7
-14.435500	-4.423782E-8
-14.429500	-2.218876E-7
-14.423500	-2.388842E-7
-14.417500	-4.841713E-7
-14.411500	-4.714821E-7
-14.405500	-3.783498E-7
-14.399500	-4.164176E-7
-14.393500	-3.614696E-7
-14.387500	-5.476177E-7
-14.381500	-5.644979E-7
-14.375500	-5.603069E-7
-14.369500	-1.838198E-7
-14.363500	-2.768356E-7
-14.357500	-3.107125E-7
-14.351500	-3.614696E-7
-14.345500	-3.614696E-7
-14.339500	-3.445894E-7
-14.333500	-4.164176E-7
-14.327500	-2.599554E-7
-14.321500	-4.037283E-7
-14.315500	-3.656605E-7
-14.309500	-3.360910E-7
-14.303500	-4.798640E-7
-14.297500	-1.542503E-7
-14.291500	-3.319001E-7
-14.285500	-3.826572E-7
-14.279500	-2.641464E-7
-14.273500	-2.980232E-7
-14.267500	-4.037283E-7
-14.261500	-1.923181E-7
-14.255500	3.189780E-8
-14.249500	-1.711305E-7
-14.243500	-2.050074E-7
-14.237500	-5.179318E-7
-14.231500	-5.559996E-7
-14.225500	-3.614696E-7
-14.219500	-3.868481E-7
-14.213500	-4.376052E-7
-14.207500	-6.067567E-7
-14.201500	-4.925532E-7
-14.195500	-2.557645E-7
-14.189500	-2.091983E-7
-14.183500	-4.334142E-7
-14.177500	-5.179318E-7
-14.171500	-4.883623E-7
-14.165500	-5.644979E-7
-14.159500	-5.010515E-7
-14.153500	-1.881272E-7
-14.147500	-4.207250E-7
-14.141500	-4.714821E-7
-14.135500	-3.572786E-7
-14.129500	-2.345769E-7
-14.123500	-4.164176E-7
-14.117500	-4.037283E-7
-14.111500	-5.010515E-7
-14.105500	-3.487803E-7
-14.099500	-2.853340E-7
-14.093500	-2.641464E-7
-14.087500	-3.360910E-7
-14.081500	-2.938323E-7
-14.075500	-9.080395E-8
-14.069500	-3.234018E-7
-14.063500	-3.656605E-7
-14.057500	-3.192108E-7
-14.051500	-5.644979E-7
-14.045500	-3.953464E-7
-14.039500	-2.430752E-7
-14.033500	-2.980232E-7
-14.027500	-6.828923E-7
-14.021500	-6.913906E-7
-14.015500	-7.040799E-7
-14.009500	-4.798640E-7
-14.003500	-2.261950E-7
-13.997500	-2.050074E-7
-13.991500	-4.714821E-7
-13.985500	-3.319001E-7
-13.979500	-3.585592E-8
-13.973500	-1.415610E-7
-13.967500	-1.669396E-7
-13.961500	-8.309726E-7
-13.955500	-5.476177E-7
-13.949000	-5.306210E-7
-13.943000	-3.319001E-7
-13.937000	-3.445894E-7
-13.931000	-1.500593E-7
-13.925000	-3.360910E-7
-13.919000	-3.953464E-7
-13.913000	-1.669396E-7
-13.907000	-1.965091E-7
-13.901000	-2.853340E-7
-13.895000	-3.572786E-7
-13.889000	-5.306210E-7
-13.883000	-2.176967E-7
-13.877000	-3.699679E-7
-13.871000	-5.010515E-7
-13.865000	-4.841713E-7
-13.859000	-4.756730E-7
-13.853000	-5.433103E-7
-13.847000	-5.518086E-7
-13.841000	-5.898764E-7
-13.835000	-5.306210E-7
-13.829000	-5.476177E-7
-13.823000	-2.218876E-7
-13.817000	-1.119915E-7
-13.811000	-3.192108E-7
-13.805000	-3.699679E-7
-13.799000	-2.599554E-7
-13.793000	-1.161825E-7
-13.787000	-1.669396E-7
-13.781000	-6.321352E-7
-13.775000	-5.179318E-7
-13.769000	-3.910391E-7
-13.763000	-4.376052E-7
-13.757000	-3.572786E-7
-13.751000	-1.246808E-7
-13.745000	-4.122267E-7
-13.739000	-3.275927E-7
-13.733000	-2.599554E-7
-13.727000	-3.445894E-7
-13.721000	-3.022142E-7
-13.715000	-3.699679E-7
-13.709000	-3.868481E-7
-13.703000	-3.445894E-7
-13.697000	-2.980232E-7
-13.691000	-4.334142E-7
-13.685000	-3.234018E-7
-13.679000	-3.868481E-7
-13.673000	-3.995374E-7
-13.667000	-4.841713E-7
-13.661000	-2.726447E-7
-13.655000	-3.656605E-7
-13.649000	-3.445894E-7
-13.643000	-1.330627E-7
-13.637000	-2.135057E-7
-13.631000	-4.883623E-7
-13.625000	-2.811430E-7
-13.619000	3.608875E-8
-13.613000	-1.288718E-7
-13.607000	-1.076842E-7
-13.601000	-2.091983E-7
-13.595000	-3.741588E-7
-13.589000	-5.813781E-7
-13.583000	-4.587928E-7
-13.577000	-3.741588E-7
-13.571000	-2.811430E-7
-13.565000	-3.995374E-7
-13.559000	-3.953464E-7
-13.553000	-3.953464E-7
-13.547000	-2.599554E-7
-13.541000	-2.135057E-7
-13.535000	-3.826572E-7
-13.529000	-3.192108E-7
-13.523000	-2.599554E-7
-13.517000	-3.319001E-7
-13.511000	-3.445894E-7
-13.505000	-5.306210E-7
-13.499000	-6.702030E-7
-13.493000	-3.741588E-7
-13.487000	-5.095499E-7
-13.481000	-4.629837E-7
-13.475000	-6.110640E-7
-13.469000	-3.529713E-7
-13.463000	-5.644979E-7
-13.457000	-4.629837E-7
-13.451000	-3.234018E-7
-13.445000	-3.445894E-7
-13.439000	-3.529713E-7
-13.433000	1.037261E-7
-13.427000	-1.373701E-7
-13.421000	-1.466833E-8
-13.415000	-5.095499E-7
-13.409000	-5.137408E-7
-13.403000	-3.783498E-7
-13.397000	-3.699679E-7
-13.391000	-5.476177E-7
-13.385000	-6.067567E-7
-13.379000	-5.137408E-7
-13.373000	-3.868481E-7
-13.367000	-6.961636E-8
-13.361000	-2.472661E-7
-13.355000	-1.711305E-7
-13.349000	-3.741588E-7
-13.343000	-4.756730E-7
-13.337000	-3.445894E-7
-13.331000	-2.557645E-7
-13.325000	-3.699679E-7
-13.319000	-3.487803E-7
-13.313000	-4.968606E-7
-13.307000	-3.402820E-7
-13.301000	-4.883623E-7
-13.295000	-4.968606E-7
-13.289000	-3.783498E-7
-13.283000	-5.686888E-7
-13.277000	-1.838198E-7
-13.271000	-2.176967E-7
-13.265000	-2.980232E-7
-13.258500	-4.502945E-7
-13.252500	-6.170012E-9
-13.246500	-1.203734E-7
-13.240500	-1.979060E-9
-13.234500	-4.037283E-7
-13.228500	-5.052425E-7
-13.222500	-3.995374E-7
-13.216500	-3.149034E-7
-13.210500	-4.334142E-7
-13.204500	-2.684537E-7
-13.198500	-6.110640E-7
-13.192500	-6.152550E-7
-13.186500	-1.754379E-7
-13.180500	-3.868481E-7
-13.174500	-3.487803E-7
-13.168500	-4.037283E-7
-13.162500	-4.883623E-7
-13.156500	-2.853340E-7
-13.150500	-2.557645E-7
-13.144500	-2.768356E-7
-13.138500	-4.587928E-7
-13.132500	-2.599554E-7
-13.126500	-5.222391E-7
-13.120500	-3.656605E-7
-13.114500	-4.334142E-7
-13.108500	-4.544854E-7
-13.102500	-5.095499E-7
-13.096500	-1.415610E-7
-13.090500	-1.838198E-7
-13.084500	-2.768356E-7
-13.078500	-3.149034E-7
-13.072500	-3.445894E-7
-13.066500	-6.961636E-8
-13.060500	-1.203734E-7
-13.054500	-1.373701E-7
-13.048500	-6.237533E-7
-13.042500	-5.729962E-7
-13.036500	-3.656605E-7
-13.030500	-3.868481E-7
-13.024500	-4.925532E-7
-13.018500	-5.349284E-7
-13.012500	-5.052425E-7
-13.006500	-3.065215E-7
-13.000500	-2.472661E-7
-12.994500	-2.768356E-7
-12.988500	-3.487803E-7
-12.982500	-4.502945E-7
-12.976500	-3.656605E-7
-12.970500	-2.472661E-7
-12.964500	-3.445894E-7
-12.958500	-4.080357E-7
-12.952500	-4.207250E-7
-12.946500	-3.487803E-7
-12.940500	-2.050074E-7
-12.934500	-5.179318E-7
-12.928500	-2.726447E-7
-12.922500	-3.360910E-7
-12.916500	-4.376052E-7
-12.910500	-2.938323E-7
-12.904500	-3.910391E-7
-12.898500	-3.360910E-7
-12.892500	-1.838198E-7
-12.886500	-4.004687E-8
-12.880500	-6.123446E-8
-12.874500	-3.995374E-7
-12.868500	-5.771872E-7
-12.862500	-3.656605E-7
-12.856500	-3.319001E-7
-12.850500	-3.656605E-7
-12.844500	-4.080357E-7
-12.838500	-4.798640E-7
-12.832500	-5.729962E-7
-12.826500	-2.303859E-7
-12.820500	-4.461035E-7
-12.814500	-3.699679E-7
-12.808500	-1.754379E-7
-12.802500	-3.614696E-7
-12.796500	-3.995374E-7
-12.790500	-4.502945E-7
-12.784500	-3.360910E-7
-12.778500	-2.811430E-7
-12.772500	-3.149034E-7
-12.766500	-3.656605E-7
-12.760500	-3.826572E-7
-12.754500	-4.334142E-7
-12.748500	-4.671747E-7
-12.742500	-4.587928E-7
-12.736500	-3.656605E-7
-12.730500	-2.895249E-7
-12.724500	-3.445894E-7
-12.718500	-2.980232E-7
-12.712500	-3.741588E-7
-12.706500	-3.487803E-7
-12.700500	-4.249159E-7
-12.694500	-3.065215E-7
-12.688500	-4.798640E-7
-12.682500	-4.544854E-7
-12.676500	-3.234018E-7
-12.670500	-2.261950E-7
-12.664500	-3.953464E-7
-12.658500	-7.167691E-7
-12.652500	-6.787013E-7
-12.646500	-5.179318E-7
-12.640500	-1.119915E-7
-12.634500	-3.192108E-7
-12.628500	-3.149034E-7
-12.622500	-3.275927E-7
-12.616500	-4.629837E-7
-12.610500	-3.953464E-7
-12.604500	-3.234018E-7
-12.598500	-3.319001E-7
-12.592500	-4.883623E-7
-12.586500	-3.953464E-7
-12.580500	-4.037283E-7
-12.574500	-3.275927E-7
-12.568000	-3.699679E-7
-12.562000	-5.010515E-7
-12.556000	-3.783498E-7
-12.550000	-1.415610E-7
-12.544000	-4.376052E-7
-12.538000	-4.080357E-7
-12.532000	-3.953464E-7
-12.526000	-1.500593E-7
-12.520000	-1.415610E-7
-12.514000	-1.415610E-7
-12.508000	-2.091983E-7
-12.502000	-6.067567E-7
-12.496000	-4.544854E-7
-12.490000	-3.275927E-7
-12.484000	-3.149034E-7
-12.478000	-3.022142E-7
-12.472000	-3.868481E-7
-12.466000	-4.925532E-7
-12.460000	-1.076842E-7
-12.454000	-1.669396E-7
-12.448000	-2.641464E-7
-12.442000	-3.022142E-7
-12.436000	-3.319001E-7
-12.430000	-3.319001E-7
-12.424000	-2.684537E-7
-12.418000	-3.487803E-7
-12.412000	-2.768356E-7
-12.406000	-4.080357E-7
-12.400000	-3.783498E-7
-12.394000	-4.968606E-7
-12.388000	-2.261950E-7
-12.382000	-5.898764E-7
-12.376000	-4.714821E-7
-12.370000	-2.345769E-7
-12.364000	-2.345769E-7
-12.358000	-3.445894E-7
-12.352000	-4.925532E-7
-12.346000	-1.754379E-7
-12.340000	-3.585592E-8
-12.334000	-1.669396E-7
-12.328000	-3.149034E-7
-12.322000	-5.222391E-7
-12.316000	-4.798640E-7
-12.310000	-3.275927E-7
-12.304000	-3.953464E-7
-12.298000	-3.402820E-7
-12.292000	-5.349284E-7
-12.286000	-4.334142E-7
-12.280000	-1.754379E-7
-12.274000	-2.388842E-7
-12.268000	-2.472661E-7
-12.262000	-3.995374E-7
-12.256000	-3.699679E-7
-12.250000	-1.457520E-7
-12.244000	-1.838198E-7
-12.238000	-2.050074E-7
-12.232000	-6.364426E-7
-12.226000	-4.544854E-7
-12.220000	-3.445894E-7
-12.214000	-3.910391E-7
-12.208000	-4.671747E-7
-12.202000	-3.107125E-7
-12.196000	-4.671747E-7
-12.190000	-7.124618E-7
-12.184000	-1.584413E-7
-12.178000	-2.345769E-7
-12.172000	-2.430752E-7
-12.166000	-2.895249E-7
-12.160000	1.071021E-8
-12.154000	-1.965091E-7
-12.148000	-1.288718E-7
-12.142000	-3.065215E-7
-12.136000	-5.306210E-7
-12.130000	-3.445894E-7
-12.124000	-4.164176E-7
-12.118000	-2.980232E-7
-12.112000	-5.729962E-7
-12.106000	-4.671747E-7
-12.100000	-4.417961E-7
-12.094000	-1.711305E-7
-12.088000	-1.457520E-7
-12.082000	-2.514571E-7
-12.076000	-2.768356E-7
-12.070000	-3.360910E-7
-12.064000	-3.487803E-7
-12.058000	-3.022142E-7
-12.052000	-5.349284E-7
-12.046000	-4.417961E-7
-12.040000	-3.487803E-7
-12.034000	-4.841713E-7
-12.028000	-3.656605E-7
-12.022000	-4.207250E-7
-12.016000	-3.656605E-7
-12.010000	-3.487803E-7
-12.004000	-2.811430E-7
-11.998000	-2.472661E-7
-11.992000	-3.234018E-7
-11.986000	-2.938323E-7
-11.980000	-7.811468E-8
-11.974000	-2.050074E-7
-11.968000	-1.838198E-7
-11.962000	-1.373701E-7
-11.956000	-5.010515E-7
-11.950000	-2.811430E-7
-11.944000	-4.037283E-7
-11.938000	-4.841713E-7
-11.932000	-6.997725E-7
-11.926000	-5.898764E-7
-11.920000	-4.925532E-7
-11.914000	-1.288718E-7
-11.908000	-1.457520E-7
-11.902000	-2.768356E-7
-11.896000	-3.445894E-7
-11.890000	-4.671747E-7
-11.884000	-2.091983E-7
-11.878000	-2.980232E-7
-11.871500	-4.968606E-7
-11.865500	-4.714821E-7
-11.859500	-4.291069E-7
-11.853500	-4.671747E-7
-11.847500	-3.402820E-7
-11.841500	-3.107125E-7
-11.835500	-4.544854E-7
-11.829500	-4.714821E-7
-11.823500	-1.838198E-7
-11.817500	-6.123446E-8
-11.811500	-4.376052E-7
-11.805500	-1.330627E-7
-11.799500	-3.995374E-7
-11.793500	-3.699679E-7
-11.787500	-2.811430E-7
-11.781500	-2.811430E-7
-11.775500	-4.925532E-7
-11.769500	-3.529713E-7
-11.763500	-3.319001E-7
-11.757500	-2.135057E-7
-11.751500	-7.421477E-7
-11.745500	-5.940674E-7
-11.739500	-5.686888E-7
-11.733500	-5.095499E-7
-11.727500	-1.584413E-7
-11.721500	-2.599554E-7
-11.715500	-3.234018E-7
-11.709500	-1.669396E-7
-11.703500	-3.953464E-7
-11.697500	-3.445894E-7
-11.691500	-4.461035E-7
-11.685500	-3.572786E-7
-11.679500	-4.968606E-7
-11.673500	-3.995374E-7
-11.667500	-3.910391E-7
-11.661500	-4.629837E-7
-11.655500	-3.529713E-7
-11.649500	-2.599554E-7
-11.643500	-2.980232E-7
-11.637500	-1.500593E-7
-11.631500	-2.472661E-7
-11.625500	-2.726447E-7
-11.619500	-3.065215E-7
-11.613500	-1.979060E-9
-11.607500	-1.669396E-7
-11.601500	-2.303859E-7
-11.595500	-3.826572E-7
-11.589500	-5.940674E-7
-11.583500	-5.137408E-7
-11.577500	-3.783498E-7
-11.571500	-3.826572E-7
-11.565500	-5.137408E-7
-11.559500	-4.756730E-7
-11.553500	-3.910391E-7
-11.547500	-2.135057E-7
-11.541500	-2.261950E-7
-11.535500	-3.656605E-7
-11.529500	-3.699679E-7
-11.523500	-4.334142E-7
-11.517500	-3.107125E-7
-11.511500	-1.373701E-7
-11.505500	-3.699679E-7
-11.499500	-4.968606E-7
-11.493500	-5.349284E-7
-11.487500	-3.783498E-7
-11.481500	-2.980232E-7
-11.475500	-2.768356E-7
-11.469500	-2.684537E-7
-11.463500	-3.572786E-7
-11.457500	-1.796288E-7
-11.451500	-2.303859E-7
-11.445500	-2.768356E-7
-11.439500	-2.388842E-7
-11.433500	3.608875E-8
-11.427500	-1.979060E-9
-11.421500	-1.457520E-7
-11.415500	-1.627486E-7
-11.409500	-5.010515E-7
-11.403500	-3.234018E-7
-11.397500	-2.938323E-7
-11.391500	-3.699679E-7
-11.385500	-5.686888E-7
-11.379500	-5.644979E-7
-11.373500	-4.502945E-7
-11.367500	-2.176967E-7
-11.361500	-3.149034E-7
-11.355500	-2.938323E-7
-11.349500	-2.811430E-7
-11.343500	4.458707E-8
-11.337500	-1.246808E-7
-11.331500	-1.669396E-7
-11.325500	-1.711305E-7
-11.319500	-5.306210E-7
-11.313500	-4.291069E-7
-11.307500	-3.445894E-7
-11.301500	-3.065215E-7
-11.295500	-1.203734E-7
-11.289500	-3.953464E-7
-11.283500	-2.641464E-7
-11.277500	-2.218876E-7
-11.271500	-3.572786E-7
-11.265500	-2.853340E-7
-11.259500	-3.487803E-7
-11.253500	-2.684537E-7
-11.247500	-2.316665E-8
-11.241500	-1.838198E-7
-11.235500	-2.472661E-7
-11.229500	-3.783498E-7
-11.223500	-4.334142E-7
-11.217500	-3.826572E-7
-11.211500	-3.275927E-7
-11.205500	-7.294584E-7
-11.199500	-4.671747E-7
-11.193500	-5.433103E-7
-11.187500	-5.264301E-7
-11.181000	-1.584413E-7
-11.175000	-2.684537E-7
-11.169000	-3.995374E-7
-11.163000	-4.629837E-7
-11.157000	-3.402820E-7
-11.151000	-3.192108E-7
-11.145000	-2.345769E-7
-11.139000	-4.164176E-7
-11.133000	-3.065215E-7
-11.127000	-4.756730E-7
-11.121000	-3.529713E-7
-11.115000	-3.275927E-7
-11.109000	-2.684537E-7
-11.103000	-5.983748E-7
-11.097000	-4.037283E-7
-11.091000	-1.415610E-7
-11.085000	-2.091983E-7
-11.079000	-4.037283E-7
-11.073000	-2.938323E-7
-11.067000	-2.091983E-7
-11.061000	-2.050074E-7
-11.055000	-2.980232E-7
-11.049000	-4.883623E-7
-11.043000	-5.644979E-7
-11.037000	-3.699679E-7
-11.031000	-3.022142E-7
-11.025000	-3.614696E-7
-11.019000	-6.025657E-7
-11.013000	-4.968606E-7
-11.007000	-5.095499E-7
-11.001000	-1.584413E-7
-10.995000	-3.741588E-7
-10.989000	-3.065215E-7
-10.983000	-2.853340E-7
-10.977000	-4.671747E-7
-10.971000	-1.457520E-7
-10.965000	-4.080357E-7
-10.959000	-3.656605E-7
-10.953000	-3.614696E-7
-10.947000	-4.925532E-7
-10.941000	-3.234018E-7
-10.935000	-3.275927E-7
-10.929000	-2.726447E-7
-10.923000	-3.910391E-7
-10.917000	-3.022142E-7
-10.911000	-1.034932E-7
-10.905000	-2.853340E-7
-10.899000	-4.502945E-7
-10.893000	-2.726447E-7
-10.887000	-4.037283E-7
-10.881000	-3.910391E-7
-10.875000	-2.938323E-7
-10.869000	-3.656605E-7
-10.863000	-2.599554E-7
-10.857000	-5.349284E-7
-10.851000	-3.234018E-7
-10.845000	-2.938323E-7
-10.839000	-5.559996E-7
-10.833000	-5.898764E-7
-10.827000	-5.179318E-7
-10.821000	-2.641464E-7
-10.815000	-2.345769E-7
-10.809000	-2.938323E-7
-10.803000	-3.065215E-7
-10.797000	-4.122267E-7
-10.791000	-1.627486E-7
-10.785000	-3.529713E-7
-10.779000	-3.065215E-7
-10.773000	-4.037283E-7
-10.767000	-2.853340E-7
-10.761000	-3.065215E-7
-10.755000	-3.572786E-7
-10.749000	-3.995374E-7
-10.743000	-2.303859E-7
-10.737000	-2.768356E-7
-10.731000	-3.656605E-7
-10.725000	-1.500593E-7
-10.719000	-9.080395E-8
-10.713000	-4.037283E-7
-10.707000	-2.853340E-7
-10.701000	-9.930227E-8
-10.695000	-2.811430E-7
-10.689000	-9.930227E-8
-10.683000	-4.502945E-7
-10.677000	-3.487803E-7
-10.671000	-3.741588E-7
-10.665000	-4.671747E-7
-10.659000	-7.082708E-7
-10.653000	-4.376052E-7
-10.647000	-4.841713E-7
-10.641000	-5.306210E-7
-10.635000	-4.423782E-8
-10.629000	-2.430752E-7
-10.623000	-1.542503E-7
-10.617000	-3.107125E-7
-10.611000	-1.754379E-7
-10.605000	-3.585592E-8
-10.599000	-2.641464E-7
-10.593000	-4.291069E-7
-10.587000	-4.544854E-7
-10.581000	-2.853340E-7
-10.575000	-3.741588E-7
-10.569000	-3.149034E-7
-10.563000	-2.895249E-7
-10.557000	-3.614696E-7
-10.551000	-3.741588E-7
-10.545000	-1.754379E-7
-10.539000	-4.423782E-8
-10.533000	-3.360910E-7
-10.527000	-2.557645E-7
-10.521000	-9.080395E-8
-10.515000	-1.076842E-7
-10.509000	-4.080357E-7
-10.503000	-5.391194E-7
-10.497000	-5.179318E-7
-10.491000	-4.080357E-7
-10.484500	-3.107125E-7
-10.478500	-7.929048E-7
-10.472500	-4.334142E-7
-10.466500	-4.756730E-7
-10.460500	-5.940674E-7
-10.454500	-1.161825E-7
-10.448500	-1.584413E-7
-10.442500	-2.853340E-7
-10.436500	-2.472661E-7
-10.430500	-5.137408E-7
-10.424500	-3.572786E-7
-10.418500	-1.330627E-7
-10.412500	-5.603069E-7
-10.406500	-6.364426E-7
-10.400500	-3.741588E-7
-10.394500	-2.768356E-7
-10.388500	-3.826572E-7
-10.382500	-1.373701E-7
-10.376500	-3.953464E-7
-10.370500	-3.022142E-7
-10.364500	-7.811468E-8
-10.358500	-3.234018E-7
-10.352500	-3.953464E-7
-10.346500	-3.741588E-7
-10.340500	-5.692709E-8
-10.334500	-1.457520E-7
-10.328500	-8.230563E-8
-10.322500	-1.415610E-7
-10.316500	-4.376052E-7
-10.310500	-4.883623E-7
-10.304500	-4.714821E-7
-10.298500	-3.402820E-7
-10.292500	-5.433103E-7
-10.286500	-4.587928E-7
-10.280500	-5.264301E-7
-10.274500	-9.080395E-8
-10.268500	-2.853340E-7
-10.262500	-2.261950E-7
-10.256500	-2.430752E-7
-10.250500	-3.360910E-7
-10.244500	-1.669396E-7
-10.238500	-7.392373E-8
-10.232500	-2.135057E-7
-10.226500	-3.699679E-7
-10.220500	-3.529713E-7
-10.214500	-3.402820E-7
-10.208500	-2.895249E-7
-10.202500	-1.542503E-7
-10.196500	-2.938323E-7
-10.190500	-1.627486E-7
-10.184500	-2.726447E-7
-10.178500	-1.796288E-7
-10.172500	-2.176967E-7
-10.166500	-3.656605E-7
-10.160500	-2.980232E-7
-10.154500	-3.445894E-7
-10.148500	-2.811430E-7
-10.142500	-5.273614E-8
-10.136500	-3.783498E-7
-10.130500	-4.122267E-7
-10.124500	-1.754379E-7
-10.118500	-4.629837E-7
-10.112500	-6.913906E-7
-10.106500	-6.194459E-7
-10.100500	-4.756730E-7
-10.094500	-3.910391E-7
-10.088500	-9.930227E-8
-10.082500	-3.826572E-7
-10.076500	-1.373701E-7
-10.070500	-3.360910E-7
-10.064500	-7.811468E-8
-10.058500	-2.768356E-7
-10.052500	-1.796288E-7
-10.046500	-3.826572E-7
-10.040500	-3.868481E-7
-10.034500	-3.699679E-7
-10.028500	-3.402820E-7
-10.022500	-1.457520E-7
-10.016500	-3.107125E-7
-10.010500	-1.500593E-7
-10.004500	-1.923181E-7
-9.998500	-3.487803E-7
-9.992500	-2.599554E-7
-9.986500	-3.572786E-7
-9.980500	-1.373701E-7
-9.974500	-9.930227E-8
-9.968500	-4.854519E-8
-9.962500	-2.430752E-7
-9.956500	-3.699679E-7
-9.950500	-4.334142E-7
-9.944500	-3.192108E-7
-9.938500	-2.938323E-7
-9.932500	-4.587928E-7
-9.926500	-5.137408E-7
-9.920500	-3.614696E-7
-9.914500	-5.137408E-7
-9.908500	-1.330627E-7
-9.902500	-5.273614E-8
-9.896500	-2.430752E-7
-9.890500	-2.853340E-7
-9.884500	-3.022142E-7
-9.878500	-2.641464E-7
-9.872500	-2.091983E-7
-9.866500	-3.234018E-7
-9.860500	-4.461035E-7
-9.854500	-4.122267E-7
-9.848500	-3.022142E-7
-9.842500	-2.853340E-7
-9.836500	-2.008164E-7
-9.830500	-4.037283E-7
-9.824500	-4.756730E-7
-9.818500	-3.585592E-8
-9.812500	-1.754379E-7
-9.806500	-3.234018E-7
-9.800000	-4.164176E-7
-9.794000	9.103678E-8
-9.788000	2.339948E-8
-9.782000	-3.154855E-8
-9.776000	-9.499490E-8
-9.770000	-4.249159E-7
-9.764000	-3.572786E-7
-9.758000	-3.065215E-7
-9.752000	-3.192108E-7
-9.746000	-8.139759E-7
-9.740000	-6.025657E-7
-9.734000	-2.768356E-7
-9.728000	-1.627486E-7
-9.722000	-2.684537E-7
-9.716000	-3.234018E-7
-9.710000	-3.783498E-7
-9.704000	-2.514571E-7
-9.698000	-4.037283E-7
-9.692000	-4.291069E-7
-9.686000	-3.192108E-7
-9.680000	-4.587928E-7
-9.674000	-4.544854E-7
-9.668000	-2.980232E-7
-9.662000	-3.192108E-7
-9.656000	-2.176967E-7
-9.650000	-3.445894E-7
-9.644000	-3.319001E-7
-9.638000	-1.627486E-7
-9.632000	-1.711305E-7
-9.626000	-2.641464E-7
-9.620000	-3.402820E-7
-9.614000	4.458707E-8
-9.608000	-1.047738E-8
-9.602000	-4.854519E-8
-9.596000	-1.627486E-7
-9.590000	-5.222391E-7
-9.584000	-4.249159E-7
-9.578000	-1.881272E-7
-9.572000	-3.868481E-7
-9.566000	-1.711305E-7
-9.560000	-4.968606E-7
-9.554000	-6.490154E-7
-9.548000	-1.203734E-7
-9.542000	-1.076842E-7
-9.536000	-2.176967E-7
-9.530000	-2.641464E-7
-9.524000	-3.107125E-7
-9.518000	-3.910391E-7
-9.512000	-2.388842E-7
-9.506000	-1.203734E-7
-9.500000	-5.052425E-7
-9.494000	-3.783498E-7
-9.488000	-3.995374E-7
-9.482000	-1.669396E-7
-9.476000	-1.711305E-7
-9.470000	-2.557645E-7
-9.464000	-2.980232E-7
-9.458000	-2.726447E-7
-9.452000	-2.345769E-7
-9.446000	-1.754379E-7
-9.440000	-2.050074E-7
-9.434000	-2.514571E-7
-9.428000	-7.392373E-8
-9.422000	-1.288718E-7
