% Langmuir characteristic curve

% U (Volt)	I (A)
-14.435500	-5.052425E-7
-14.429500	-3.319001E-7
-14.423500	-3.868481E-7
-14.417500	-3.275927E-7
-14.411500	-4.332978E-7
-14.405500	-4.291069E-7
-14.399500	-4.291069E-7
-14.393500	-1.965091E-7
-14.387500	-1.880107E-7
-14.381500	-3.614696E-7
-14.375500	-3.445894E-7
-14.369500	-4.004687E-8
-14.363500	-9.080395E-8
-14.357500	-1.885928E-8
-14.351500	-5.221227E-7
-14.345500	-5.010515E-7
-14.339500	-3.910391E-7
-14.333500	-4.079193E-7
-14.327500	-4.417961E-7
-14.321500	-3.445894E-7
-14.315500	-5.052425E-7
-14.309500	-2.811430E-7
-14.303500	-2.641464E-7
-14.297500	-2.260786E-7
-14.291500	-3.149034E-7
-14.285500	-3.402820E-7
-14.279500	-4.544854E-7
-14.273500	-2.641464E-7
-14.267500	-2.599554E-7
-14.261500	-3.995374E-7
-14.255500	-5.221227E-7
-14.249500	-3.149034E-7
-14.243500	-1.965091E-7
-14.237500	-4.079193E-7
-14.231500	-5.518086E-7
-14.225500	-4.079193E-7
-14.219500	-4.037283E-7
-14.213500	-1.330627E-7
-14.207500	-2.811430E-7
-14.201500	-3.275927E-7
-14.195500	-3.402820E-7
-14.189500	-1.372537E-7
-14.183500	-1.711305E-7
-14.177500	-2.557645E-7
-14.171500	-4.713656E-7
-14.165500	-5.728798E-7
-14.159500	-3.234018E-7
-14.153500	-3.107125E-7
-14.147500	-4.713656E-7
-14.141500	-3.402820E-7
-14.135500	-5.010515E-7
-14.129500	-4.671747E-7
-14.123500	-2.599554E-7
-14.117500	-2.176967E-7
-14.111500	-3.825407E-7
-14.105500	-3.825407E-7
-14.099500	-2.641464E-7
-14.093500	-2.133893E-7
-14.087500	-3.952300E-7
-14.081500	-4.502945E-7
-14.075500	-4.249159E-7
-14.069500	-2.557645E-7
-14.063500	-4.249159E-7
-14.057500	-3.445894E-7
-14.051500	-5.179318E-7
-14.045500	-4.544854E-7
-14.039500	-5.855691E-7
-14.033500	-9.080395E-8
-14.027500	-1.415610E-7
-14.021500	-2.895249E-7
-14.015500	-3.868481E-7
-14.009500	-3.572786E-7
-14.003500	-9.918585E-8
-13.997500	-1.711305E-7
-13.991500	-2.811430E-7
-13.985500	-4.459871E-7
-13.979500	-4.417961E-7
-13.973500	-3.445894E-7
-13.967500	-4.544854E-7
-13.961500	-2.387678E-7
-13.955500	-2.938323E-7
-13.949000	-3.783498E-7
-13.943000	-3.149034E-7
-13.937000	-3.107125E-7
-13.931000	-3.656605E-7
-13.925000	-3.149034E-7
-13.919000	-2.514571E-7
-13.913000	-3.107125E-7
-13.907000	-2.684537E-7
-13.901000	-2.768356E-7
-13.895000	-4.798640E-7
-13.889000	-5.094334E-7
-13.883000	-2.726447E-7
-13.877000	-2.853340E-7
-13.871000	-6.787013E-7
-13.865000	-4.883623E-7
-13.859000	-4.671747E-7
-13.853000	-1.584413E-7
-13.847000	-2.133893E-7
-13.841000	-2.472661E-7
-13.835000	-2.811430E-7
-13.829000	-3.910391E-7
-13.823000	-8.649658E-8
-13.817000	-2.726447E-7
-13.811000	-9.080395E-8
-13.805000	-3.910391E-7
-13.799000	-5.475013E-7
-13.793000	-3.275927E-7
-13.787000	-2.133893E-7
-13.781000	-1.711305E-7
-13.775000	-4.629837E-7
-13.769000	-3.445894E-7
-13.763000	-2.050074E-7
-13.757000	-2.768356E-7
-13.751000	-3.022142E-7
-13.745000	-3.868481E-7
-13.739000	-3.275927E-7
-13.733000	-1.288718E-7
-13.727000	-2.430752E-7
-13.721000	-1.669396E-7
-13.715000	-5.306210E-7
-13.709000	-4.332978E-7
-13.703000	-3.192108E-7
-13.697000	-3.065215E-7
-13.691000	-6.194459E-7
-13.685000	-5.010515E-7
-13.679000	-3.741588E-7
-13.673000	-4.967442E-7
-13.667000	-2.895249E-7
-13.661000	-2.472661E-7
-13.655000	-3.065215E-7
-13.649000	-2.938323E-7
-13.643000	1.122244E-7
-13.637000	3.189780E-8
-13.631000	-1.457520E-7
-13.625000	-6.236369E-7
-13.619000	-4.629837E-7
-13.613000	-4.713656E-7
-13.607000	-3.402820E-7
-13.601000	-3.699679E-7
-13.595000	-4.459871E-7
-13.589000	-2.133893E-7
-13.583000	-3.783498E-7
-13.577000	-1.499429E-7
-13.571000	-3.614696E-7
-13.565000	-4.206086E-7
-13.559000	-4.079193E-7
-13.553000	-2.133893E-7
-13.547000	-2.345769E-7
-13.541000	-2.091983E-7
-13.535000	-2.895249E-7
-13.529000	-6.321352E-7
-13.523000	-3.741588E-7
-13.517000	-3.022142E-7
-13.511000	-3.741588E-7
-13.505000	-5.348120E-7
-13.499000	-5.433103E-7
-13.493000	-4.713656E-7
-13.487000	-9.918585E-8
-13.481000	-1.288718E-7
-13.475000	-2.684537E-7
-13.469000	-3.529713E-7
-13.463000	-1.161825E-7
-13.457000	-1.626322E-7
-13.451000	-7.380731E-8
-13.445000	-2.303859E-7
-13.439000	-4.925532E-7
-13.433000	-5.475013E-7
-13.427000	-3.614696E-7
-13.421000	-2.895249E-7
-13.415000	-1.711305E-7
-13.409000	-3.275927E-7
-13.403000	-3.910391E-7
-13.397000	-1.880107E-7
-13.391000	-3.402820E-7
-13.385000	-3.065215E-7
-13.379000	-2.345769E-7
-13.373000	-2.938323E-7
-13.367000	-4.164176E-7
-13.361000	-2.303859E-7
-13.355000	-2.853340E-7
-13.349000	-4.417961E-7
-13.343000	-3.741588E-7
-13.337000	-3.192108E-7
-13.331000	-3.614696E-7
-13.325000	-6.194459E-7
-13.319000	-5.686888E-7
-13.313000	-5.094334E-7
-13.307000	-1.838198E-7
-13.301000	-1.330627E-7
-13.295000	-2.133893E-7
-13.289000	-3.065215E-7
-13.283000	-1.584413E-7
-13.277000	-2.599554E-7
-13.271000	-2.091983E-7
-13.265000	-4.122267E-7
-13.258500	-4.417961E-7
-13.252500	-4.417961E-7
-13.246500	-3.402820E-7
-13.240500	-4.291069E-7
-13.234500	-1.711305E-7
-13.228500	-3.192108E-7
-13.222500	-3.065215E-7
-13.216500	-6.961636E-8
-13.210500	-2.176967E-7
-13.204500	-2.641464E-7
-13.198500	-4.291069E-7
-13.192500	-2.938323E-7
-13.186500	-3.699679E-7
-13.180500	-2.853340E-7
-13.174500	-2.895249E-7
-13.168500	-3.825407E-7
-13.162500	-4.037283E-7
-13.156500	-3.402820E-7
-13.150500	-2.726447E-7
-13.144500	-5.094334E-7
-13.138500	-5.644979E-7
-13.132500	-5.728798E-7
-13.126500	-3.234018E-7
-13.120500	-2.641464E-7
-13.114500	-2.050074E-7
-13.108500	-2.345769E-7
-13.102500	-2.980232E-7
-13.096500	-2.387678E-7
-13.090500	-2.050074E-7
-13.084500	-1.923181E-7
-13.078500	-3.529713E-7
-13.072500	-3.825407E-7
-13.066500	-3.741588E-7
-13.060500	-4.079193E-7
-13.054500	-3.910391E-7
-13.048500	-3.952300E-7
-13.042500	-2.599554E-7
-13.036500	-3.319001E-7
-13.030500	-2.260786E-7
-13.024500	-2.050074E-7
-13.018500	-3.360910E-7
-13.012500	-2.303859E-7
-13.006500	-1.330627E-7
-13.000500	-3.234018E-7
-12.994500	-2.938323E-7
-12.988500	-3.825407E-7
-12.982500	-4.291069E-7
-12.976500	-4.332978E-7
-12.970500	-4.037283E-7
-12.964500	-2.895249E-7
-12.958500	-5.771872E-7
-12.952500	-6.025657E-7
-12.946500	-4.502945E-7
-12.940500	-1.796288E-7
-12.934500	-3.149034E-7
-12.928500	-3.065215E-7
-12.922500	-3.275927E-7
-12.916500	-7.380731E-8
-12.910500	-7.380731E-8
-12.904500	-9.499490E-8
-12.898500	-2.895249E-7
-12.892500	-3.952300E-7
-12.886500	-2.726447E-7
-12.880500	-2.895249E-7
-12.874500	-2.726447E-7
-12.868500	-3.487803E-7
-12.862500	-4.671747E-7
-12.856500	-2.980232E-7
-12.850500	-2.641464E-7
-12.844500	-1.965091E-7
-12.838500	-4.122267E-7
-12.832500	-4.629837E-7
-12.826500	-4.423782E-8
-12.820500	-1.036096E-8
-12.814500	-1.626322E-7
-12.808500	-1.288718E-7
-12.802500	-5.221227E-7
-12.796500	-3.402820E-7
-12.790500	-3.614696E-7
-12.784500	-4.417961E-7
-12.778500	-5.982583E-7
-12.772500	-6.828923E-7
-12.766500	-4.840549E-7
-12.760500	-1.245644E-7
-12.754500	1.920853E-8
-12.748500	-3.022142E-7
-12.742500	-3.275927E-7
-12.736500	-2.735760E-8
-12.730500	-1.118751E-7
-12.724500	-1.118751E-7
-12.718500	-1.372537E-7
-12.712500	-4.671747E-7
-12.706500	-3.614696E-7
-12.700500	-3.402820E-7
-12.694500	-3.402820E-7
-12.688500	-3.319001E-7
-12.682500	-2.980232E-7
-12.676500	-4.122267E-7
-12.670500	-3.487803E-7
-12.664500	-5.692709E-8
-12.658500	-1.796288E-7
-12.652500	-2.260786E-7
-12.646500	-2.218876E-7
-12.640500	-2.430752E-7
-12.634500	-2.641464E-7
-12.628500	-2.938323E-7
-12.622500	-6.152550E-7
-12.616500	-4.756730E-7
-12.610500	-3.614696E-7
-12.604500	-3.234018E-7
-12.598500	-6.533228E-7
-12.592500	-5.813781E-7
-12.586500	-4.840549E-7
-12.580500	-2.895249E-7
-12.574500	-1.118751E-7
-12.568000	-1.457520E-7
-12.562000	-4.332978E-7
-12.556000	-2.726447E-7
-12.550000	-3.952300E-7
-12.544000	-3.360910E-7
-12.538000	-3.149034E-7
-12.532000	-2.980232E-7
-12.526000	-4.122267E-7
-12.520000	-3.234018E-7
-12.514000	-3.656605E-7
-12.508000	-3.487803E-7
-12.502000	-3.319001E-7
-12.496000	-4.883623E-7
-12.490000	-4.079193E-7
-12.484000	-2.768356E-7
-12.478000	-1.880107E-7
-12.472000	-4.883623E-7
-12.466000	-3.107125E-7
-12.460000	-1.626322E-7
-12.454000	-1.965091E-7
-12.448000	-1.245644E-7
-12.442000	-4.376052E-7
-12.436000	-4.629837E-7
-12.430000	-3.107125E-7
-12.424000	-3.319001E-7
-12.418000	-3.825407E-7
-12.412000	-4.756730E-7
-12.406000	-4.840549E-7
-12.400000	-4.164176E-7
-12.394000	-1.415610E-7
-12.388000	-2.641464E-7
-12.382000	-2.345769E-7
-12.376000	-1.711305E-7
-12.370000	-3.234018E-7
-12.364000	-2.260786E-7
-12.358000	-2.895249E-7
-12.352000	-4.798640E-7
-12.346000	-3.783498E-7
-12.340000	-3.402820E-7
-12.334000	-2.514571E-7
-12.328000	-3.192108E-7
-12.322000	-3.107125E-7
-12.316000	-4.291069E-7
-12.310000	-4.079193E-7
-12.304000	-1.923181E-7
-12.298000	-1.923181E-7
-12.292000	-1.330627E-7
-12.286000	-3.192108E-7
-12.280000	-3.192108E-7
-12.274000	-2.853340E-7
-12.268000	-1.796288E-7
-12.262000	-3.995374E-7
-12.256000	-3.656605E-7
-12.250000	-4.756730E-7
-12.244000	-1.838198E-7
-12.238000	-2.938323E-7
-12.232000	-5.559996E-7
-12.226000	-5.644979E-7
-12.220000	-6.617047E-7
-12.214000	-1.288718E-7
-12.208000	-1.669396E-7
-12.202000	-3.825407E-7
-12.196000	-2.684537E-7
-12.190000	-4.037283E-7
-12.184000	-2.938323E-7
-12.178000	-2.472661E-7
-12.172000	-3.825407E-7
-12.166000	-3.699679E-7
-12.160000	-3.910391E-7
-12.154000	-4.332978E-7
-12.148000	-1.372537E-7
-12.142000	-4.671747E-7
-12.136000	-3.360910E-7
-12.130000	-3.107125E-7
-12.124000	-3.445894E-7
-12.118000	-4.423782E-8
-12.112000	-2.811430E-7
-12.106000	-2.599554E-7
-12.100000	-2.472661E-7
-12.094000	6.519258E-9
-12.088000	-4.423782E-8
-12.082000	-1.669396E-7
-12.076000	-4.206086E-7
-12.070000	-2.430752E-7
-12.064000	-3.319001E-7
-12.058000	-2.768356E-7
-12.052000	-5.094334E-7
-12.046000	-5.433103E-7
-12.040000	-5.137408E-7
-12.034000	-3.868481E-7
-12.028000	-1.499429E-7
-12.022000	-1.838198E-7
-12.016000	-2.260786E-7
-12.010000	-3.234018E-7
-12.004000	-1.076842E-7
-11.998000	-2.557645E-7
-11.992000	-2.260786E-7
-11.986000	-3.995374E-7
-11.980000	-3.699679E-7
-11.974000	-3.065215E-7
-11.968000	-3.275927E-7
-11.962000	-3.825407E-7
-11.956000	-5.306210E-7
-11.950000	-5.306210E-7
-11.944000	-2.091983E-7
-11.938000	-1.584413E-7
-11.932000	-2.260786E-7
-11.926000	-1.880107E-7
-11.920000	-2.430752E-7
-11.914000	-1.036096E-8
-11.908000	-8.230563E-8
-11.902000	-1.711305E-7
-11.896000	-4.756730E-7
-11.890000	-5.686888E-7
-11.884000	-3.656605E-7
-11.878000	-2.853340E-7
-11.871500	-4.332978E-7
-11.865500	-6.236369E-7
-11.859500	-4.164176E-7
-11.853500	-3.319001E-7
-11.847500	-1.034932E-7
-11.841500	-1.838198E-7
-11.835500	-4.713656E-7
-11.829500	-2.387678E-7
-11.823500	-4.332978E-7
-11.817500	-1.118751E-7
-11.811500	-2.176967E-7
-11.805500	-5.010515E-7
-11.799500	-3.275927E-7
-11.793500	-2.218876E-7
-11.787500	-3.149034E-7
-11.781500	-2.768356E-7
-11.775500	-3.783498E-7
-11.769500	-4.502945E-7
-11.763500	-3.022142E-7
-11.757500	-2.050074E-7
-11.751500	-2.430752E-7
-11.745500	-2.599554E-7
-11.739500	-2.599554E-7
-11.733500	4.039612E-8
-11.727500	-8.649658E-8
-11.721500	-3.154855E-8
-11.715500	-1.076842E-7
-11.709500	-4.629837E-7
-11.703500	-2.726447E-7
-11.697500	-3.360910E-7
-11.691500	-4.164176E-7
-11.685500	-3.656605E-7
-11.679500	-4.417961E-7
-11.673500	-4.079193E-7
-11.667500	-1.753215E-7
-11.661500	-2.641464E-7
-11.655500	-3.952300E-7
-11.649500	-3.275927E-7
-11.643500	-2.811430E-7
-11.637500	-1.796288E-7
-11.631500	-4.629837E-7
-11.625500	-2.345769E-7
-11.619500	-3.910391E-7
-11.613500	-3.572786E-7
-11.607500	-1.796288E-7
-11.601500	-2.811430E-7
-11.595500	-2.133893E-7
-11.589500	-2.387678E-7
-11.583500	-4.671747E-7
-11.577500	-1.542503E-7
-11.571500	-1.415610E-7
-11.565500	-3.529713E-7
-11.559500	-4.122267E-7
-11.553500	-2.303859E-7
-11.547500	-3.022142E-7
-11.541500	3.608875E-8
-11.535500	-1.584413E-7
-11.529500	-5.475013E-7
-11.523500	-4.164176E-7
-11.517500	-3.656605E-7
-11.511500	-3.529713E-7
-11.505500	-2.938323E-7
-11.499500	-3.699679E-7
-11.493500	-4.122267E-7
-11.487500	-3.192108E-7
-11.481500	-9.080395E-8
-11.475500	-1.076842E-7
-11.469500	-2.768356E-7
-11.463500	-1.965091E-7
-11.457500	-4.206086E-7
-11.451500	-3.107125E-7
-11.445500	-2.050074E-7
-11.439500	-3.868481E-7
-11.433500	-3.360910E-7
-11.427500	-4.079193E-7
-11.421500	-2.430752E-7
-11.415500	-3.234018E-7
-11.409500	-2.726447E-7
-11.403500	-3.402820E-7
-11.397500	-1.457520E-7
-11.391500	-1.965091E-7
-11.385500	-1.880107E-7
-11.379500	-3.149034E-7
-11.373500	-3.065215E-7
-11.367500	4.458707E-8
-11.361500	-4.842877E-8
-11.355500	-1.796288E-7
-11.349500	-4.332978E-7
-11.343500	-3.149034E-7
-11.337500	-3.741588E-7
-11.331500	-2.726447E-7
-11.325500	-5.898764E-7
-11.319500	-4.249159E-7
-11.313500	-5.601905E-7
-11.307500	-2.853340E-7
-11.301500	-1.466833E-8
-11.295500	-1.245644E-7
-11.289500	-2.726447E-7
-11.283500	-3.065215E-7
-11.277500	-5.137408E-7
-11.271500	-2.768356E-7
-11.265500	-2.133893E-7
-11.259500	-3.910391E-7
-11.253500	-5.348120E-7
-11.247500	-4.756730E-7
-11.241500	-3.572786E-7
-11.235500	-4.037283E-7
-11.229500	-4.967442E-7
-11.223500	-4.840549E-7
-11.217500	-5.052425E-7
-11.211500	-1.372537E-7
-11.205500	-2.853340E-7
-11.199500	-2.345769E-7
-11.193500	-2.133893E-7
-11.187500	6.146729E-8
-11.181000	2.770685E-8
-11.175000	-4.842877E-8
-11.169000	-1.499429E-7
-11.163000	-5.094334E-7
-11.157000	-2.514571E-7
-11.151000	-3.065215E-7
-11.145000	-2.853340E-7
-11.139000	-4.798640E-7
-11.133000	-4.206086E-7
-11.127000	-4.756730E-7
-11.121000	-1.499429E-7
-11.115000	-2.345769E-7
-11.109000	-7.380731E-8
-11.103000	-3.402820E-7
-11.097000	-2.050074E-7
-11.091000	-2.472661E-7
-11.085000	-2.684537E-7
-11.079000	-3.275927E-7
-11.073000	-3.910391E-7
-11.067000	-3.107125E-7
-11.061000	-3.275927E-7
-11.055000	-2.599554E-7
-11.049000	-5.221227E-7
-11.043000	-3.572786E-7
-11.037000	-5.391194E-7
-11.031000	-7.811468E-8
-11.025000	-1.499429E-7
-11.019000	-2.176967E-7
-11.013000	-2.895249E-7
-11.007000	-2.472661E-7
-11.001000	6.519258E-9
-10.995000	-1.076842E-7
-10.989000	-2.684537E-7
-10.983000	-4.502945E-7
-10.977000	-5.137408E-7
-10.971000	-3.275927E-7
-10.965000	-3.192108E-7
-10.959000	-1.118751E-7
-10.953000	-4.459871E-7
-10.947000	-2.980232E-7
-10.941000	-2.684537E-7
-10.935000	-2.260786E-7
-10.929000	-2.599554E-7
-10.923000	-2.303859E-7
-10.917000	-1.288718E-7
-10.911000	3.608875E-8
-10.905000	-1.245644E-7
-10.899000	-1.499429E-7
-10.893000	-4.544854E-7
-10.887000	-3.656605E-7
-10.881000	-4.037283E-7
-10.875000	-2.895249E-7
-10.869000	-3.487803E-7
-10.863000	-3.234018E-7
-10.857000	-4.967442E-7
-10.851000	-1.288718E-7
-10.845000	-8.649658E-8
-10.839000	-2.176967E-7
-10.833000	-2.387678E-7
-10.827000	-2.895249E-7
-10.821000	2.328306E-9
-10.815000	-1.288718E-7
-10.809000	-1.796288E-7
-10.803000	-2.514571E-7
-10.797000	-4.967442E-7
-10.791000	-2.980232E-7
-10.785000	-3.952300E-7
-10.779000	-2.303859E-7
-10.773000	-2.938323E-7
-10.767000	-4.122267E-7
-10.761000	-3.149034E-7
-10.755000	-1.415610E-7
-10.749000	-1.415610E-7
-10.743000	-2.218876E-7
-10.737000	-2.514571E-7
-10.731000	-2.472661E-7
-10.725000	-2.218876E-7
-10.719000	-1.796288E-7
-10.713000	-4.586764E-7
-10.707000	-3.529713E-7
-10.701000	-3.360910E-7
-10.695000	-2.684537E-7
-10.689000	-6.067567E-7
-10.683000	-5.221227E-7
-10.677000	-4.544854E-7
-10.671000	-4.206086E-7
-10.665000	-9.918585E-8
-10.659000	-1.542503E-7
-10.653000	-2.133893E-7
-10.647000	-2.853340E-7
-10.641000	-2.514571E-7
-10.635000	-1.542503E-7
-10.629000	-3.149034E-7
-10.623000	-4.544854E-7
-10.617000	-3.910391E-7
-10.611000	-4.206086E-7
-10.605000	-3.910391E-7
-10.599000	-2.303859E-7
-10.593000	-3.868481E-7
-10.587000	-2.853340E-7
-10.581000	-3.319001E-7
-10.575000	-1.838198E-7
-10.569000	-2.514571E-7
-10.563000	-9.918585E-8
-10.557000	-2.895249E-7
-10.551000	-2.050074E-7
-10.545000	-1.838198E-7
-10.539000	-1.076842E-7
-10.533000	-4.586764E-7
-10.527000	-4.798640E-7
-10.521000	-4.756730E-7
-10.515000	-3.614696E-7
-10.509000	-3.572786E-7
-10.503000	-4.629837E-7
-10.497000	-4.164176E-7
-10.491000	-3.656605E-7
-10.484500	-2.514571E-7
-10.478500	-1.626322E-7
-10.472500	-1.838198E-7
-10.466500	-3.192108E-7
-10.460500	-3.402820E-7
-10.454500	-1.330627E-7
-10.448500	-2.514571E-7
-10.442500	-2.218876E-7
-10.436500	-3.741588E-7
-10.430500	-3.149034E-7
-10.424500	-3.529713E-7
-10.418500	-1.499429E-7
-10.412500	-3.614696E-7
-10.406500	-3.234018E-7
-10.400500	-4.206086E-7
-10.394500	-1.161825E-7
-10.388500	-1.880107E-7
-10.382500	-2.303859E-7
-10.376500	-2.133893E-7
-10.370500	-9.918585E-8
-10.364500	-2.303859E-7
-10.358500	-2.007000E-7
-10.352500	-1.203734E-7
-10.346500	-5.052425E-7
-10.340500	-3.572786E-7
-10.334500	-2.726447E-7
-10.328500	-3.022142E-7
-10.322500	-3.487803E-7
-10.316500	-5.264301E-7
-10.310500	-4.586764E-7
-10.304500	-3.319001E-7
-10.298500	-7.811468E-8
-10.292500	-2.684537E-7
-10.286500	-2.768356E-7
-10.280500	-2.726447E-7
-10.274500	-3.154855E-8
-10.268500	-5.692709E-8
-10.262500	-2.684537E-7
-10.256500	-4.840549E-7
-10.250500	-5.728798E-7
-10.244500	-3.192108E-7
-10.238500	-3.402820E-7
-10.232500	-4.164176E-7
-10.226500	-3.868481E-7
-10.220500	-4.037283E-7
-10.214500	-2.218876E-7
-10.208500	-1.034932E-7
-10.202500	-1.669396E-7
-10.196500	-3.319001E-7
-10.190500	-2.133893E-7
-10.184500	-2.811430E-7
-10.178500	-2.938323E-7
-10.172500	-2.007000E-7
-10.166500	-2.726447E-7
-10.160500	-3.360910E-7
-10.154500	-3.445894E-7
-10.148500	-3.149034E-7
-10.142500	-5.601905E-7
-10.136500	-6.279442E-7
-10.130500	-4.544854E-7
-10.124500	-4.291069E-7
-10.118500	-1.203734E-7
-10.112500	-8.230563E-8
-10.106500	-2.133893E-7
-10.100500	-8.230563E-8
-10.094500	2.328306E-9
-10.088500	-1.034932E-7
-10.082500	-7.811468E-8
-10.076500	-4.713656E-7
-10.070500	-4.586764E-7
-10.064500	-2.768356E-7
-10.058500	-2.514571E-7
-10.052500	-3.868481E-7
-10.046500	-2.430752E-7
-10.040500	-1.838198E-7
-10.034500	-2.133893E-7
-10.028500	-2.050074E-7
-10.022500	-2.176967E-7
-10.016500	-2.091983E-7
-10.010500	-2.176967E-7
-10.004500	-2.007000E-7
-9.998500	-1.880107E-7
-9.992500	-7.811468E-8
-9.986500	-2.895249E-7
-9.980500	-3.699679E-7
-9.974500	-3.783498E-7
-9.968500	-2.726447E-7
-9.962500	-2.895249E-7
-9.956500	-4.586764E-7
-9.950500	-3.234018E-7
-9.944500	-3.192108E-7
-9.938500	-1.466833E-8
-9.932500	-1.923181E-7
-9.926500	-2.176967E-7
-9.920500	-2.853340E-7
-9.914500	1.122244E-7
-9.908500	1.920853E-8
-9.902500	-1.036096E-8
-9.896500	-1.669396E-7
-9.890500	-4.332978E-7
-9.884500	-4.883623E-7
-9.878500	-1.457520E-7
-9.872500	-2.726447E-7
-9.866500	-2.641464E-7
-9.860500	-2.726447E-7
-9.854500	-3.234018E-7
-9.848500	-1.245644E-7
-9.842500	-2.768356E-7
-9.836500	-2.091983E-7
-9.830500	-3.614696E-7
-9.824500	-2.345769E-7
-9.818500	-1.372537E-7
-9.812500	-4.037283E-7
-9.806500	-1.965091E-7
-9.800000	-3.995374E-7
-9.794000	-2.303859E-7
-9.788000	-1.542503E-7
-9.782000	-2.938323E-7
-9.776000	-4.586764E-7
-9.770000	-4.122267E-7
-9.764000	-3.572786E-7
-9.758000	-1.415610E-7
-9.752000	-1.669396E-7
-9.746000	-2.176967E-7
-9.740000	-2.133893E-7
-9.734000	-2.768356E-7
-9.728000	-1.885928E-8
-9.722000	1.080334E-7
-9.716000	-1.372537E-7
-9.710000	-4.122267E-7
-9.704000	-4.629837E-7
-9.698000	-2.684537E-7
-9.692000	-3.319001E-7
-9.686000	-3.402820E-7
-9.680000	-2.387678E-7
-9.674000	-3.319001E-7
-9.668000	-2.684537E-7
-9.662000	-2.387678E-7
-9.656000	-1.036096E-8
-9.650000	-1.838198E-7
-9.644000	-3.699679E-7
-9.638000	-2.641464E-7
-9.632000	-2.430752E-7
-9.626000	-2.007000E-7
-9.620000	-3.614696E-7
-9.614000	-3.275927E-7
-9.608000	-1.203734E-7
-9.602000	-2.345769E-7
-9.596000	-5.686888E-7
-9.590000	-4.840549E-7
-9.584000	-4.249159E-7
-9.578000	-4.544854E-7
-9.572000	-3.573950E-8
-9.566000	-1.838198E-7
-9.560000	-8.230563E-8
-9.554000	-2.176967E-7
-9.548000	-1.036096E-8
-9.542000	1.920853E-8
-9.536000	-6.542541E-8
-9.530000	-3.952300E-7
-9.524000	-3.995374E-7
-9.518000	-4.079193E-7
-9.512000	-2.768356E-7
-9.506000	-4.037283E-7
-9.500000	-4.291069E-7
-9.494000	-4.376052E-7
-9.488000	-4.798640E-7
-9.482000	-4.004687E-8
-9.476000	-1.923181E-7
-9.470000	-3.656605E-7
-9.464000	-2.218876E-7
-9.458000	-2.176967E-7
-9.452000	-2.726447E-7
-9.446000	-9.918585E-8
-9.440000	-3.149034E-7
-9.434000	-3.741588E-7
-9.428000	-3.825407E-7
-9.422000	-2.895249E-7
-9.416000	-1.372537E-7
