0.000000	0.203125
0.000977	0.296875
0.001953	0.390625
0.002930	0.476562
0.003906	0.554687
0.004883	0.617187
0.005859	0.664062
0.006836	0.687500
0.007812	0.703125
0.008789	0.687500
0.009766	0.664062
0.010742	0.617187
0.011719	0.554687
0.012695	0.476562
0.013672	0.390625
0.014648	0.296875
0.015625	0.203125
0.016602	0.101562
0.017578	0.007812
0.018555	-0.078125
0.019531	-0.156250
0.020508	-0.218750
0.021484	-0.265625
0.022461	-0.289062
0.023437	-0.296875
0.024414	-0.289062
0.025391	-0.265625
0.026367	-0.218750
0.027344	-0.156250
0.028320	-0.078125
0.029297	0.007812
0.030273	0.101562
0.031250	0.203125
0.032227	0.296875
0.033203	0.390625
0.034180	0.476562
0.035156	0.554687
0.036133	0.617187
0.037109	0.664062
0.038086	0.687500
0.039062	0.703125
0.040039	0.687500
0.041016	0.664062
0.041992	0.617187
0.042969	0.554687
0.043945	0.476562
0.044922	0.390625
0.045898	0.296875
0.046875	0.203125
0.047852	0.101562
0.048828	0.007812
0.049805	-0.078125
0.050781	-0.156250
0.051758	-0.218750
0.052734	-0.265625
0.053711	-0.289062
0.054687	-0.296875
0.055664	-0.289062
0.056641	-0.265625
0.057617	-0.218750
0.058594	-0.156250
0.059570	-0.078125
0.060547	0.007812
0.061523	0.101562
0.062500	0.203125
0.063477	0.296875
0.064453	0.390625
0.065430	0.476562
0.066406	0.554687
0.067383	0.617187
0.068359	0.664062
0.069336	0.687500
0.070312	0.703125
0.071289	0.687500
0.072266	0.664062
0.073242	0.617187
0.074219	0.554687
0.075195	0.476562
0.076172	0.390625
0.077148	0.296875
0.078125	0.203125
0.079102	0.101562
0.080078	0.007812
0.081055	-0.078125
0.082031	-0.156250
0.083008	-0.218750
0.083984	-0.265625
0.084961	-0.289062
0.085937	-0.296875
0.086914	-0.289062
0.087891	-0.265625
0.088867	-0.218750
0.089844	-0.156250
0.090820	-0.078125
0.091797	0.007812
0.092773	0.101562
0.093750	0.203125
0.094727	0.296875
0.095703	0.390625
0.096680	0.476562
0.097656	0.554687
0.098633	0.617187
0.099609	0.664062
0.100586	0.687500
0.101562	0.703125
0.102539	0.687500
0.103516	0.664062
0.104492	0.617187
0.105469	0.554687
0.106445	0.476562
0.107422	0.390625
0.108398	0.296875
0.109375	0.203125
0.110352	0.101562
0.111328	0.007812
0.112305	-0.078125
0.113281	-0.156250
0.114258	-0.218750
0.115234	-0.265625
0.116211	-0.289062
0.117187	-0.296875
0.118164	-0.289062
0.119141	-0.265625
0.120117	-0.218750
0.121094	-0.156250
0.122070	-0.078125
0.123047	0.007812
0.124023	0.101562
0.125000	0.203125
0.125977	0.296875
0.126953	0.390625
0.127930	0.476562
0.128906	0.554687
0.129883	0.617187
0.130859	0.664062
0.131836	0.687500
0.132812	0.703125
0.133789	0.687500
0.134766	0.664062
0.135742	0.617187
0.136719	0.554687
0.137695	0.476562
0.138672	0.390625
0.139648	0.296875
0.140625	0.203125
0.141602	0.101562
0.142578	0.007812
0.143555	-0.078125
0.144531	-0.156250
0.145508	-0.218750
0.146484	-0.265625
0.147461	-0.289062
0.148437	-0.296875
0.149414	-0.289062
0.150391	-0.265625
0.151367	-0.218750
0.152344	-0.156250
0.153320	-0.078125
0.154297	0.007812
0.155273	0.101562
0.156250	0.203125
0.157227	0.296875
0.158203	0.390625
0.159180	0.476562
0.160156	0.554687
0.161133	0.617187
0.162109	0.664062
0.163086	0.687500
0.164062	0.703125
0.165039	0.687500
0.166016	0.664062
0.166992	0.617187
0.167969	0.554687
0.168945	0.476562
0.169922	0.390625
0.170898	0.296875
0.171875	0.203125
0.172852	0.101562
0.173828	0.007812
0.174805	-0.078125
0.175781	-0.156250
0.176758	-0.218750
0.177734	-0.265625
0.178711	-0.289062
0.179687	-0.296875
0.180664	-0.289062
0.181641	-0.265625
0.182617	-0.218750
0.183594	-0.156250
0.184570	-0.078125
0.185547	0.007812
0.186523	0.101562
0.187500	0.203125
0.188477	0.296875
0.189453	0.390625
0.190430	0.476562
0.191406	0.554687
0.192383	0.617187
0.193359	0.664062
0.194336	0.687500
0.195312	0.703125
0.196289	0.687500
0.197266	0.664062
0.198242	0.617187
0.199219	0.554687
0.200195	0.476562
0.201172	0.390625
0.202148	0.296875
0.203125	0.203125
0.204102	0.101562
0.205078	0.007812
0.206055	-0.078125
0.207031	-0.156250
0.208008	-0.218750
0.208984	-0.265625
0.209961	-0.289062
0.210937	-0.296875
0.211914	-0.289062
0.212891	-0.265625
0.213867	-0.218750
0.214844	-0.156250
0.215820	-0.078125
0.216797	0.007812
0.217773	0.101562
0.218750	0.203125
0.219727	0.296875
0.220703	0.390625
0.221680	0.476562
0.222656	0.554687
0.223633	0.617187
0.224609	0.664062
0.225586	0.687500
0.226562	0.703125
0.227539	0.687500
0.228516	0.664062
0.229492	0.617187
0.230469	0.554687
0.231445	0.476562
0.232422	0.390625
0.233398	0.296875
0.234375	0.203125
0.235352	0.101562
0.236328	0.007812
0.237305	-0.078125
0.238281	-0.156250
0.239258	-0.218750
0.240234	-0.265625
0.241211	-0.289062
0.242187	-0.296875
0.243164	-0.289062
0.244141	-0.265625
0.245117	-0.218750
