Record Length,2500,Points,31.99999779E-3,1.3800000,,Record Length,2500,Points,31.99999779E-3,-112.0000035E-3,
Sample Interval,199.99999495E-6,s,32.19999745E-3,1.3800000,,Sample Interval,199.99999495E-6,s,32.19999745E-3,-176.00001395E-3,
Trigger Point,-159.99999302,Samples,32.39999712E-3,1.3800000,,Trigger Point,-159.99999302,Samples,32.39999712E-3,-8.000000380E-3,
,,,32.59999678E-3,1.3800000,,,,,32.59999678E-3,176.00001395E-3,
,,,32.79999644E-3,1.3800000,,,,,32.79999644E-3,112.0000035E-3,
,,,32.99999610E-3,1.3600000,,,,,32.99999610E-3,-112.0000035E-3,
Source,CH1,,33.19999948E-3,1.3600000,,Source,CH2,,33.19999948E-3,-176.00001395E-3,
Vertical Units,Volts,,33.39999914E-3,1.3800000,,Vertical Units,Volts,,33.39999914E-3,-8.000000380E-3,
Vertical Scale,499.999988824E-3,,33.59999880E-3,1.3600000,,Vertical Scale,200.00000950E-3,,33.59999880E-3,176.00001395E-3,
Vertical Offset,0,,33.79999846E-3,1.3800000,,Vertical Offset,0,,33.79999846E-3,112.0000035E-3,
Horizontal Units,s,,33.99999812E-3,1.3600000,,Horizontal Units,s,,33.99999812E-3,-112.0000035E-3,
Horizontal Scale,49.99999874E-3,,34.19999778E-3,1.3800000,,Horizontal Scale,49.99999874E-3,,34.19999778E-3,-176.00001395E-3,
Pt Fmt,Y,,34.39999744E-3,1.3600000,,Pt Fmt,Y,,34.39999744E-3,-8.000000380E-3,
Yzero,40.00000000E-3,,34.59999710E-3,1.3600000,,Yzero,-1.8400000,,34.59999710E-3,176.00001395E-3,
Probe Atten,1.000000,,34.79999676E-3,1.3800000,,Probe Atten,1.000000,,34.79999676E-3,112.0000035E-3,
,,,34.99999642E-3,1.3600000,,,,,34.99999642E-3,-104.0000021E-3,
Note,TDS 1002C-EDU - 14:02:33   16.01.2023,,35.19999608E-3,1.3800000,,Note,TDS 1002C-EDU - 14:02:33   16.01.2023,,35.19999608E-3,-176.00001395E-3,
,,,35.39999947E-3,1.3800000,,,,,35.39999947E-3,-8.000000380E-3,
,,,35.59999913E-3,1.3600000,,,,,35.59999913E-3,176.00001395E-3,
,,,35.79999879E-3,1.4000000,,,,,35.79999879E-3,112.0000035E-3,
,,,35.99999845E-3,1.3600000,,,,,35.99999845E-3,-104.0000021E-3,
,,,36.19999811E-3,1.3600000,,,,,36.19999811E-3,-176.00001395E-3,
,,,36.39999777E-3,1.3800000,,,,,36.39999777E-3,0.0,
,,,36.59999743E-3,1.3600000,,,,,36.59999743E-3,176.00001395E-3,
,,,36.79999709E-3,1.3800000,,,,,36.79999709E-3,112.0000035E-3,
,,,36.99999675E-3,1.3800000,,,,,36.99999675E-3,-104.0000021E-3,
,,,37.19999641E-3,1.3600000,,,,,37.19999641E-3,-176.00001395E-3,
,,,37.39999607E-3,1.3800000,,,,,37.39999607E-3,-8.000000380E-3,
,,,37.59999946E-3,1.3600000,,,,,37.59999946E-3,176.00001395E-3,
,,,37.79999912E-3,1.3800000,,,,,37.79999912E-3,104.0000021E-3,
,,,37.99999878E-3,1.3800000,,,,,37.99999878E-3,-112.0000035E-3,
,,,38.19999844E-3,1.3800000,,,,,38.19999844E-3,-176.00001395E-3,
,,,38.39999810E-3,1.3600000,,,,,38.39999810E-3,-8.000000380E-3,
,,,38.59999776E-3,1.3600000,,,,,38.59999776E-3,176.00001395E-3,
,,,38.79999742E-3,1.3800000,,,,,38.79999742E-3,112.0000035E-3,
,,,38.99999708E-3,1.3600000,,,,,38.99999708E-3,-112.0000035E-3,
,,,39.19999674E-3,1.3600000,,,,,39.19999674E-3,-176.00001395E-3,
,,,39.39999640E-3,1.3800000,,,,,39.39999640E-3,0.0,
,,,39.59999606E-3,1.3600000,,,,,39.59999606E-3,176.00001395E-3,
,,,39.79999945E-3,1.3800000,,,,,39.79999945E-3,104.0000021E-3,
,,,39.99999911E-3,1.3600000,,,,,39.99999911E-3,-104.0000021E-3,
,,,40.19999877E-3,1.3800000,,,,,40.19999877E-3,-176.00001395E-3,
,,,40.39999843E-3,1.3800000,,,,,40.39999843E-3,-8.000000380E-3,
,,,40.59999809E-3,1.3800000,,,,,40.59999809E-3,176.00001395E-3,
,,,40.79999775E-3,1.3800000,,,,,40.79999775E-3,112.0000035E-3,
,,,40.99999741E-3,1.3800000,,,,,40.99999741E-3,-104.0000021E-3,
,,,41.19999707E-3,1.3800000,,,,,41.19999707E-3,-176.00001395E-3,
