Record Length,2500,Points,0.0,-2.6599998,,Record Length,2500,Points,0.0,-56.000001729E-3,
Sample Interval,399.99998990E-6,s,399.99998990E-6,-2.6599998,,Sample Interval,399.99998990E-6,s,399.99998990E-6,24.00000021E-3,
Trigger Point,0.0,Samples,799.999979790E-6,-2.6599998,,Trigger Point,0.0,Samples,799.999979790E-6,16.0000008E-3,
,,,1.1999999E-3,-2.6599998,,,,,1.1999999E-3,-48.00000042E-3,
,,,1.6000000E-3,-2.6599998,,,,,1.6000000E-3,56.000001729E-3,
,,,1.9999999E-3,-2.6599998,,,,,1.9999999E-3,-56.000001729E-3,
Source,CH1,,2.3999999E-3,-2.6599998,,Source,CH2,,2.3999999E-3,24.00000021E-3,
Vertical Units,Volts,,2.79999990E-3,-2.6599998,,Vertical Units,Volts,,2.79999990E-3,16.0000008E-3,
Vertical Scale,499.999988824E-3,,3.19999992E-3,-2.6599998,,Vertical Scale,200.00000950E-3,,3.19999992E-3,-48.00000042E-3,
Vertical Offset,0,,3.59999994E-3,-2.6599998,,Vertical Offset,0,,3.59999994E-3,64.000003040E-3,
Horizontal Units,s,,3.99999972E-3,-2.6599998,,Horizontal Units,s,,3.99999972E-3,-56.000001729E-3,
Horizontal Scale,99.999997474E-3,,4.39999998E-3,-2.6599998,,Horizontal Scale,99.999997474E-3,,4.39999998E-3,24.00000021E-3,
Pt Fmt,Y,,4.79999976E-3,-2.6599998,,Pt Fmt,Y,,4.79999976E-3,16.0000008E-3,
Yzero,200.00000000E-3,,5.20000001E-3,-2.6599998,,Yzero,-2.0000000,,5.20000001E-3,-48.00000042E-3,
Probe Atten,1.000000,,5.59999980E-3,-2.6599998,,Probe Atten,1.000000,,5.59999980E-3,64.000003040E-3,
,,,6.00000005E-3,-2.6599998,,,,,6.00000005E-3,-56.000001729E-3,
Note,TDS 1002C-EDU - 13:39:18   16.01.2023,,6.39999984E-3,-2.6599998,,Note,TDS 1002C-EDU - 13:39:18   16.01.2023,,6.39999984E-3,24.00000021E-3,
,,,6.79999962E-3,-2.6599998,,,,,6.79999962E-3,16.0000008E-3,
,,,7.19999988E-3,-2.6599998,,,,,7.19999988E-3,-48.00000042E-3,
,,,7.599999662E-3,-2.6599998,,,,,7.599999662E-3,64.000003040E-3,
,,,7.999999449E-3,-2.6599998,,,,,7.999999449E-3,-56.000001729E-3,
,,,8.399999700E-3,-2.6599998,,,,,8.399999700E-3,24.00000021E-3,
,,,8.799999952E-3,-2.6599998,,,,,8.799999952E-3,16.0000008E-3,
,,,9.200000204E-3,-2.6599998,,,,,9.200000204E-3,-48.00000042E-3,
,,,9.599999525E-3,-2.6599998,,,,,9.599999525E-3,64.000003040E-3,
,,,9.999999776E-3,-2.6599998,,,,,9.999999776E-3,-56.000001729E-3,
,,,10.4000000E-3,-2.6599998,,,,,10.4000000E-3,24.00000021E-3,
,,,10.7999993E-3,-2.6599998,,,,,10.7999993E-3,16.0000008E-3,
,,,11.1999996E-3,-2.6599998,,,,,11.1999996E-3,-48.00000042E-3,
,,,11.5999999E-3,-2.6599998,,,,,11.5999999E-3,64.000003040E-3,
,,,12.0000001E-3,-2.6599998,,,,,12.0000001E-3,-56.000001729E-3,
,,,12.3999994E-3,-2.6599998,,,,,12.3999994E-3,24.00000021E-3,
,,,12.7999997E-3,-2.6599998,,,,,12.7999997E-3,16.0000008E-3,
,,,13.1999999E-3,-2.6599998,,,,,13.1999999E-3,-40.00000283E-3,
,,,13.5999992E-3,-2.6599998,,,,,13.5999992E-3,64.000003040E-3,
,,,13.9999995E-3,-2.6599998,,,,,13.9999995E-3,-56.000001729E-3,
,,,14.3999998E-3,-2.6599998,,,,,14.3999998E-3,24.00000021E-3,
,,,14.8000000E-3,-2.6599998,,,,,14.8000000E-3,16.0000008E-3,
,,,15.1999993E-3,-2.6599998,,,,,15.1999993E-3,-48.00000042E-3,
,,,15.5999996E-3,-2.6599998,,,,,15.5999996E-3,64.000003040E-3,
,,,15.9999989E-3,-2.6599998,,,,,15.9999989E-3,-56.000001729E-3,
,,,16.4000001E-3,-2.6599998,,,,,16.4000001E-3,24.00000021E-3,
,,,16.7999994E-3,-2.6599998,,,,,16.7999994E-3,16.0000008E-3,
,,,17.1999987E-3,-2.6599998,,,,,17.1999987E-3,-48.00000042E-3,
,,,17.5999999E-3,-2.6599998,,,,,17.5999999E-3,64.000003040E-3,
,,,17.9999992E-3,-2.6599998,,,,,17.9999992E-3,-56.000001729E-3,
,,,18.4000004E-3,-2.6599998,,,,,18.4000004E-3,24.00000021E-3,
,,,18.7999997E-3,-2.6599998,,,,,18.7999997E-3,16.0000008E-3,
,,,19.1999990E-3,-2.6599998,,,,,19.1999990E-3,-48.00000042E-3,
,,,19.6000002E-3,-2.6599998,,,,,19.6000002E-3,64.000003040E-3,
,,,19.9999996E-3,-2.6599998,,,,,19.9999996E-3,-56.000001729E-3,
,,,20.39999887E-3,-2.6599998,,,,,20.39999887E-3,24.00000021E-3,
,,,20.80000006E-3,-2.6599998,,,,,20.80000006E-3,16.0000008E-3,
,,,21.19999938E-3,-2.6599998,,,,,21.19999938E-3,-48.00000042E-3,
,,,21.59999870E-3,-2.6599998,,,,,21.59999870E-3,64.000003040E-3,
,,,21.99999988E-3,-2.6599998,,,,,21.99999988E-3,-56.000001729E-3,
,,,22.39999920E-3,-2.6599998,,,,,22.39999920E-3,24.00000021E-3,
,,,22.79999852E-3,-2.6599998,,,,,22.79999852E-3,16.0000008E-3,
,,,23.19999970E-3,-2.6599998,,,,,23.19999970E-3,-48.00000042E-3,
