Record Length,10000,Points,-67.799999670E-6,-2.4800000,,Record Length,10000,Points,-67.799999670E-6,60.000002384E-3,
Sample Interval,19.9999999E-9,s,-67.779998062E-6,-2.5200000,,Sample Interval,19.9999999E-9,s,-67.779998062E-6,56.000001729E-3,
Trigger Point,3.39000017E3,Samples,-67.759996455E-6,-2.5599999,,Trigger Point,3.39000017E3,Samples,-67.759996455E-6,56.000001729E-3,
,,,-67.740002123E-6,-2.5200000,,,,,-67.740002123E-6,56.000001729E-3,
,,,-67.720000516E-6,-2.5599999,,,,,-67.720000516E-6,52.00000107E-3,
,,,-67.699998908E-6,-2.5999999,,,,,-67.699998908E-6,52.00000107E-3,
Source,CH1,,-67.679997301E-6,-2.6399999,,Source,CH2,,-67.679997301E-6,52.00000107E-3,
Vertical Units,V,,-67.660002969E-6,-2.6399999,,Vertical Units,V,,-67.660002969E-6,52.00000107E-3,
Vertical Scale,999.999977648E-3,,-67.640001362E-6,-2.6799998,,Vertical Scale,100.0000047E-3,,-67.640001362E-6,52.00000107E-3,
Vertical Offset,0,,-67.619999754E-6,-2.72000003,,Vertical Offset,0,,-67.619999754E-6,48.00000042E-3,
Horizontal Units,s,,-67.599998147E-6,-2.72000003,,Horizontal Units,s,,-67.599998147E-6,48.00000042E-3,
Horizontal Scale,19.9999999E-6,,-67.579996539E-6,-2.72000003,,Horizontal Scale,19.9999999E-6,,-67.579996539E-6,44.00000349E-3,
Pt Fmt,Y,,-67.560002208E-6,-2.75999999,,Pt Fmt,Y,,-67.560002208E-6,44.00000349E-3,
Yzero,240.00000000E-3,,-67.540000600E-6,-2.79999995,,Yzero,0.0,,-67.540000600E-6,48.00000042E-3,
Probe Atten,1.000000,,-67.519998993E-6,-2.79999995,,Probe Atten,1.000000,,-67.519998993E-6,48.00000042E-3,
,,,-67.499997385E-6,-2.83999991,,,,,-67.499997385E-6,44.00000349E-3,
Note,TDS 3014C - 13:27:03   30.01.2023,,-67.480003054E-6,-2.87999988,,Note,TDS 3014C - 13:27:03   30.01.2023,,-67.480003054E-6,40.00000283E-3,
,,,-67.460001446E-6,-2.83999991,,,,,-67.460001446E-6,44.00000349E-3,
,,,-67.439999839E-6,-2.87999988,,,,,-67.439999839E-6,40.00000283E-3,
,,,-67.419998231E-6,-2.91999984,,,,,-67.419998231E-6,40.00000283E-3,
,,,-67.399996624E-6,-2.91999984,,,,,-67.399996624E-6,44.00000349E-3,
,,,-67.380002292E-6,-2.96000004,,,,,-67.380002292E-6,40.00000283E-3,
,,,-67.360000685E-6,-2.91999984,,,,,-67.360000685E-6,40.00000283E-3,
,,,-67.339999077E-6,-3.00000000,,,,,-67.339999077E-6,40.00000283E-3,
,,,-67.319997470E-6,-2.96000004,,,,,-67.319997470E-6,32.00000152E-3,
,,,-67.300003138E-6,-3.00000000,,,,,-67.300003138E-6,36.00000218E-3,
,,,-67.280001531E-6,-3.07999992,,,,,-67.280001531E-6,36.00000218E-3,
,,,-67.259999923E-6,-3.00000000,,,,,-67.259999923E-6,28.00000086E-3,
,,,-67.239998316E-6,-3.07999992,,,,,-67.239998316E-6,32.00000152E-3,
,,,-67.219996708E-6,-3.11999989,,,,,-67.219996708E-6,32.00000152E-3,
,,,-67.200002377E-6,-3.11999989,,,,,-67.200002377E-6,28.00000086E-3,
,,,-67.180000769E-6,-3.07999992,,,,,-67.180000769E-6,32.00000152E-3,
,,,-67.159999162E-6,-3.15999985,,,,,-67.159999162E-6,32.00000152E-3,
,,,-67.139997554E-6,-3.15999985,,,,,-67.139997554E-6,32.00000152E-3,
,,,-67.120003223E-6,-3.15999985,,,,,-67.120003223E-6,24.00000021E-3,
,,,-67.100001615E-6,-3.19999981,,,,,-67.100001615E-6,24.00000021E-3,
,,,-67.080000008E-6,-3.19999981,,,,,-67.080000008E-6,24.00000021E-3,
,,,-67.059998401E-6,-3.19999981,,,,,-67.059998401E-6,28.00000086E-3,
,,,-67.039996793E-6,-3.24000001,,,,,-67.039996793E-6,20.0000014E-3,
,,,-67.020002462E-6,-3.19999981,,,,,-67.020002462E-6,24.00000021E-3,
,,,-67.000000854E-6,-3.27999997,,,,,-67.000000854E-6,24.00000021E-3,
,,,-66.979999247E-6,-3.27999997,,,,,-66.979999247E-6,20.0000014E-3,
,,,-66.959997639E-6,-3.35999990,,,,,-66.959997639E-6,20.0000014E-3,
,,,-66.940003308E-6,-3.31999993,,,,,-66.940003308E-6,20.0000014E-3,
,,,-66.920001700E-6,-3.35999990,,,,,-66.920001700E-6,20.0000014E-3,
,,,-66.900000093E-6,-3.35999990,,,,,-66.900000093E-6,16.0000008E-3,
,,,-66.879998485E-6,-3.31999993,,,,,-66.879998485E-6,16.0000008E-3,
,,,-66.859996878E-6,-3.31999993,,,,,-66.859996878E-6,16.0000008E-3,
,,,-66.840002546E-6,-3.43999982,,,,,-66.840002546E-6,12.0000001E-3,
,,,-66.820000939E-6,-3.35999990,,,,,-66.820000939E-6,16.0000008E-3,
,,,-66.799999331E-6,-3.43999982,,,,,-66.799999331E-6,12.0000001E-3,
,,,-66.779997724E-6,-3.43999982,,,,,-66.779997724E-6,12.0000001E-3,
,,,-66.759996116E-6,-3.48000002,,,,,-66.759996116E-6,8.000000380E-3,
,,,-66.740001785E-6,-3.39999986,,,,,-66.740001785E-6,12.0000001E-3,
,,,-66.720000177E-6,-3.48000002,,,,,-66.720000177E-6,8.000000380E-3,
,,,-66.699998570E-6,-3.48000002,,,,,-66.699998570E-6,8.000000380E-3,
,,,-66.679996962E-6,-3.48000002,,,,,-66.679996962E-6,0.0,
,,,-66.660002631E-6,-3.51999998,,,,,-66.660002631E-6,4.00000019E-3,
,,,-66.640001023E-6,-3.51999998,,,,,-66.640001023E-6,12.0000001E-3,
,,,-66.619999416E-6,-3.51999998,,,,,-66.619999416E-6,4.00000019E-3,
,,,-66.599997808E-6,-3.55999994,,,,,-66.599997808E-6,0.0,
,,,-66.579996201E-6,-3.59999990,,,,,-66.579996201E-6,4.00000019E-3,
,,,-66.560001869E-6,-3.55999994,,,,,-66.560001869E-6,0.0,
,,,-66.540000262E-6,-3.59999990,,,,,-66.540000262E-6,0.0,
,,,-66.519998654E-6,-3.59999990,,,,,-66.519998654E-6,-8.000000380E-3,
,,,-66.499997047E-6,-3.59999990,,,,,-66.499997047E-6,-4.00000019E-3,
,,,-66.480002715E-6,-3.67999983,,,,,-66.480002715E-6,-8.000000380E-3,
,,,-66.460001108E-6,-3.59999990,,,,,-66.460001108E-6,-4.00000019E-3,
,,,-66.439999500E-6,-3.63999987,,,,,-66.439999500E-6,-8.000000380E-3,
,,,-66.419997893E-6,-3.67999983,,,,,-66.419997893E-6,-4.00000019E-3,
,,,-66.399996285E-6,-3.67999983,,,,,-66.399996285E-6,-8.000000380E-3,
,,,-66.380001954E-6,-3.72000003,,,,,-66.380001954E-6,-8.000000380E-3,
,,,-66.360000346E-6,-3.67999983,,,,,-66.360000346E-6,-8.000000380E-3,
,,,-66.339998739E-6,-3.67999983,,,,,-66.339998739E-6,-8.000000380E-3,
,,,-66.319997131E-6,-3.67999983,,,,,-66.319997131E-6,-8.000000380E-3,
,,,-66.300002800E-6,-3.72000003,,,,,-66.300002800E-6,-16.0000008E-3,
,,,-66.280001192E-6,-3.75999999,,,,,-66.280001192E-6,-12.0000001E-3,
,,,-66.259999585E-6,-3.72000003,,,,,-66.259999585E-6,-20.0000014E-3,
,,,-66.239997977E-6,-3.72000003,,,,,-66.239997977E-6,-16.0000008E-3,
,,,-66.219996370E-6,-3.75999999,,,,,-66.219996370E-6,-16.0000008E-3,
,,,-66.200002038E-6,-3.79999995,,,,,-66.200002038E-6,-20.0000014E-3,
,,,-66.180000431E-6,-3.75999999,,,,,-66.180000431E-6,-24.00000021E-3,
,,,-66.159998823E-6,-3.79999995,,,,,-66.159998823E-6,-24.00000021E-3,
,,,-66.139997216E-6,-3.79999995,,,,,-66.139997216E-6,-16.0000008E-3,
,,,-66.120002884E-6,-3.79999995,,,,,-66.120002884E-6,-16.0000008E-3,
,,,-66.100001277E-6,-3.75999999,,,,,-66.100001277E-6,-28.00000086E-3,
,,,-66.079999669E-6,-3.83999991,,,,,-66.079999669E-6,-24.00000021E-3,
,,,-66.059998062E-6,-3.79999995,,,,,-66.059998062E-6,-24.00000021E-3,
,,,-66.039996454E-6,-3.79999995,,,,,-66.039996454E-6,-32.00000152E-3,
,,,-66.020002123E-6,-3.83999991,,,,,-66.020002123E-6,-32.00000152E-3,
,,,-66.000000515E-6,-3.87999988,,,,,-66.000000515E-6,-32.00000152E-3,
,,,-65.979998908E-6,-3.87999988,,,,,-65.979998908E-6,-28.00000086E-3,
,,,-65.959997301E-6,-3.87999988,,,,,-65.959997301E-6,-32.00000152E-3,
,,,-65.940002969E-6,-3.83999991,,,,,-65.940002969E-6,-32.00000152E-3,
,,,-65.920001362E-6,-3.87999988,,,,,-65.920001362E-6,-32.00000152E-3,
,,,-65.899999754E-6,-3.87999988,,,,,-65.899999754E-6,-36.00000218E-3,
,,,-65.879998147E-6,-3.87999988,,,,,-65.879998147E-6,-36.00000218E-3,
,,,-65.859996539E-6,-3.87999988,,,,,-65.859996539E-6,-36.00000218E-3,
,,,-65.840002208E-6,-3.87999988,,,,,-65.840002208E-6,-40.00000283E-3,
,,,-65.820000600E-6,-3.91999984,,,,,-65.820000600E-6,-40.00000283E-3,
,,,-65.799998993E-6,-3.87999988,,,,,-65.799998993E-6,-44.00000349E-3,
,,,-65.779997385E-6,-3.91999984,,,,,-65.779997385E-6,-44.00000349E-3,
,,,-65.760003054E-6,-3.87999988,,,,,-65.760003054E-6,-44.00000349E-3,
,,,-65.740001446E-6,-3.83999991,,,,,-65.740001446E-6,-48.00000042E-3,
,,,-65.719999839E-6,-3.87999988,,,,,-65.719999839E-6,-48.00000042E-3,
,,,-65.699998231E-6,-3.91999984,,,,,-65.699998231E-6,-48.00000042E-3,
,,,-65.679996624E-6,-3.91999984,,,,,-65.679996624E-6,-48.00000042E-3,
,,,-65.660002292E-6,-3.95999980,,,,,-65.660002292E-6,-48.00000042E-3,
,,,-65.640000685E-6,-3.95999980,,,,,-65.640000685E-6,-48.00000042E-3,
,,,-65.619999077E-6,-3.91999984,,,,,-65.619999077E-6,-48.00000042E-3,
,,,-65.599997470E-6,-3.95999980,,,,,-65.599997470E-6,-48.00000042E-3,
,,,-65.580003138E-6,-4.00000000,,,,,-65.580003138E-6,-52.00000107E-3,
,,,-65.560001531E-6,-4.00000000,,,,,-65.560001531E-6,-48.00000042E-3,
