Record Length,10000,Points,-17.7999991E-6,536.000013351E-3,,Record Length,10000,Points,-17.7999991E-6,43.99999976E-3,
Sample Interval,9.999999939E-9,s,-17.7899983E-6,544.000029564E-3,,Sample Interval,9.999999939E-9,s,-17.7899983E-6,44.79999840E-3,
Trigger Point,1.7800000E3,Samples,-17.7799993E-6,536.000013351E-3,,Trigger Point,1.7800000E3,Samples,-17.7799993E-6,45.59999704E-3,
,,,-17.7699985E-6,527.999997139E-3,,,,,-17.7699985E-6,45.59999704E-3,
,,,-17.7599995E-6,536.000013351E-3,,,,,-17.7599995E-6,44.79999840E-3,
,,,-17.7499987E-6,536.000013351E-3,,,,,-17.7499987E-6,45.59999704E-3,
Source,CH1,,-17.7399997E-6,527.999997139E-3,,Source,CH2,,-17.7399997E-6,44.79999840E-3,
Vertical Units,V,,-17.7299989E-6,536.000013351E-3,,Vertical Units,V,,-17.7299989E-6,45.59999704E-3,
Vertical Scale,200.00000950E-3,,-17.7200000E-6,527.999997139E-3,,Vertical Scale,19.9999995E-3,,-17.7200000E-6,44.79999840E-3,
Vertical Offset,0,,-17.7099992E-6,536.000013351E-3,,Vertical Offset,0,,-17.7099992E-6,45.59999704E-3,
Horizontal Units,s,,-17.6999984E-6,527.999997139E-3,,Horizontal Units,s,,-17.6999984E-6,45.59999704E-3,
Horizontal Scale,9.999999939E-6,,-17.6899994E-6,527.999997139E-3,,Horizontal Scale,9.999999939E-6,,-17.6899994E-6,46.39999941E-3,
Pt Fmt,Y,,-17.6799986E-6,520.000040531E-3,,Pt Fmt,Y,,-17.6799986E-6,45.59999704E-3,
Yzero,240.00000000E-3,,-17.6699996E-6,527.999997139E-3,,Yzero,0.0,,-17.6699996E-6,46.39999941E-3,
Probe Atten,1.000000,,-17.6599988E-6,527.999997139E-3,,Probe Atten,1.000000,,-17.6599988E-6,47.19999805E-3,
,,,-17.6499998E-6,520.000040531E-3,,,,,-17.6499998E-6,46.39999941E-3,
Note,TDS 3014C - 13:02:36   30.01.2023,,-17.6399990E-6,527.999997139E-3,,Note,TDS 3014C - 13:02:36   30.01.2023,,-17.6399990E-6,47.19999805E-3,
,,,-17.6300000E-6,520.000040531E-3,,,,,-17.6300000E-6,45.59999704E-3,
,,,-17.6199992E-6,520.000040531E-3,,,,,-17.6199992E-6,44.79999840E-3,
,,,-17.6099984E-6,520.000040531E-3,,,,,-17.6099984E-6,46.39999941E-3,
,,,-17.5999994E-6,520.000040531E-3,,,,,-17.5999994E-6,46.39999941E-3,
,,,-17.5899986E-6,520.000040531E-3,,,,,-17.5899986E-6,46.39999941E-3,
,,,-17.5799996E-6,520.000040531E-3,,,,,-17.5799996E-6,45.59999704E-3,
,,,-17.5699988E-6,520.000040531E-3,,,,,-17.5699988E-6,46.39999941E-3,
,,,-17.5599998E-6,520.000040531E-3,,,,,-17.5599998E-6,46.39999941E-3,
,,,-17.5499990E-6,512.000024319E-3,,,,,-17.5499990E-6,46.39999941E-3,
,,,-17.5399982E-6,512.000024319E-3,,,,,-17.5399982E-6,47.19999805E-3,
,,,-17.5299992E-6,504.000008106E-3,,,,,-17.5299992E-6,47.19999805E-3,
,,,-17.5199984E-6,504.000008106E-3,,,,,-17.5199984E-6,47.19999805E-3,
,,,-17.5099995E-6,512.000024319E-3,,,,,-17.5099995E-6,47.19999805E-3,
,,,-17.4999986E-6,512.000024319E-3,,,,,-17.4999986E-6,47.19999805E-3,
,,,-17.4899997E-6,512.000024319E-3,,,,,-17.4899997E-6,46.39999941E-3,
,,,-17.4799989E-6,512.000024319E-3,,,,,-17.4799989E-6,46.39999941E-3,
,,,-17.4699999E-6,504.000008106E-3,,,,,-17.4699999E-6,46.39999941E-3,
,,,-17.4599991E-6,504.000008106E-3,,,,,-17.4599991E-6,47.19999805E-3,
,,,-17.4499983E-6,504.000008106E-3,,,,,-17.4499983E-6,47.19999805E-3,
,,,-17.4399993E-6,504.000008106E-3,,,,,-17.4399993E-6,46.39999941E-3,
,,,-17.4299985E-6,504.000008106E-3,,,,,-17.4299985E-6,47.19999805E-3,
