% Langmuir characteristic curve

% U (Volt)	I (A)
-13.733000	-3.444729E-7
-13.727000	-4.628673E-7
-13.721000	-3.698515E-7
-13.715000	-4.586764E-7
-13.709000	-4.079193E-7
-13.703000	-1.922017E-7
-13.697000	-4.374888E-7
-13.691000	-2.345769E-7
-13.685000	-2.133893E-7
-13.679000	-2.683373E-7
-13.673000	-1.838198E-7
-13.667000	-2.302695E-7
-13.661000	-2.980232E-7
-13.655000	-2.641464E-7
-13.649000	-4.671747E-7
-13.643000	-1.838198E-7
-13.637000	-3.825407E-7
-13.631000	-5.982583E-7
-13.625000	-4.332978E-7
-13.619000	-4.079193E-7
-13.613000	-5.728798E-7
-13.607000	-3.698515E-7
-13.601000	-3.064051E-7
-13.595000	-2.810266E-7
-13.589000	-2.556480E-7
-13.583000	-3.741588E-7
-13.577000	-1.838198E-7
-13.571000	-2.768356E-7
-13.565000	-3.656605E-7
-13.559000	-4.417961E-7
-13.553000	-3.783498E-7
-13.547000	-1.965091E-7
-13.541000	-5.433103E-7
-13.535000	-3.656605E-7
-13.529000	-4.291069E-7
-13.523000	-5.094334E-7
-13.517000	-1.118751E-7
-13.511000	-4.332978E-7
-13.505000	-1.922017E-7
-13.499000	-1.036096E-8
-13.493000	-1.626322E-7
-13.487000	-3.656605E-7
-13.481000	-2.260786E-7
-13.475000	-2.683373E-7
-13.469000	-2.810266E-7
-13.463000	-3.275927E-7
-13.457000	-4.671747E-7
-13.451000	-2.091983E-7
-13.445000	-5.179318E-7
-13.439000	-3.910391E-7
-13.433000	-1.965091E-7
-13.427000	-3.910391E-7
-13.421000	-3.698515E-7
-13.415000	-6.961636E-8
-13.409000	-2.218876E-7
-13.403000	-1.584413E-7
-13.397000	-2.048910E-7
-13.391000	-2.218876E-7
-13.385000	-2.175802E-7
-13.379000	-2.345769E-7
-13.373000	-3.571622E-7
-13.367000	-5.770708E-7
-13.361000	-4.459871E-7
-13.355000	-4.374888E-7
-13.349000	-5.686888E-7
-13.343000	-3.402820E-7
-13.337000	-3.107125E-7
-13.331000	-4.713656E-7
-13.325000	-2.514571E-7
-13.319000	-1.795124E-7
-13.313000	-2.387678E-7
-13.307000	-2.472661E-7
-13.301000	-2.218876E-7
-13.295000	-1.880107E-7
-13.289000	-2.599554E-7
-13.283000	-2.853340E-7
-13.277000	-3.571622E-7
-13.271000	-3.825407E-7
-13.265000	-4.121102E-7
-13.258500	-3.656605E-7
-13.252500	-4.037283E-7
-13.246500	-2.980232E-7
-13.240500	-3.234018E-7
-13.234500	-2.556480E-7
-13.228500	-5.261973E-8
-13.222500	-1.499429E-7
-13.216500	-1.753215E-7
-13.210500	-1.330627E-7
-13.204500	-2.683373E-7
-13.198500	-3.529713E-7
-13.192500	-3.275927E-7
-13.186500	-3.402820E-7
-13.180500	-1.965091E-7
-13.174500	-2.556480E-7
-13.168500	-3.614696E-7
-13.162500	-4.417961E-7
-13.156500	-3.487803E-7
-13.150500	-2.853340E-7
-13.144500	-3.656605E-7
-13.138500	-4.121102E-7
-13.132500	-2.980232E-7
-13.126500	-2.514571E-7
-13.120500	-3.275927E-7
-13.114500	-1.880107E-7
-13.108500	-2.853340E-7
-13.102500	-5.094334E-7
-13.096500	-4.501780E-7
-13.090500	-5.390029E-7
-13.084500	-1.965091E-7
-13.078500	-5.179318E-7
-13.072500	-3.994210E-7
-13.066500	-3.529713E-7
-13.060500	-2.599554E-7
-13.054500	-4.374888E-7
-13.048500	-1.965091E-7
-13.042500	-2.133893E-7
-13.036500	-1.466833E-8
-13.030500	-1.838198E-7
-13.024500	-2.345769E-7
-13.018500	-2.810266E-7
-13.012500	-2.641464E-7
-13.006500	-4.755566E-7
